Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Mali,MLI,298.5686887042547,304.0278707685661,296.4580145721027,214.36264566047973,272.79503227457275,274.42240855085413,260.3559662792953,274.9743973455274,315.171467803299,263.4983842331909,299.41217245457807,326.9666717807994,381.94856340408757,427.7173459294165,473.99501354155456,506.91186295718126,579.2571626658245,676.1270632991776,680.6499918751769,688.3278129952571,810.182600735991,753.3921935758394,778.7970906428022,818.4303911188952,723.5042025001343,750.0518280875626,795.6827330380079,856.3565317973324,840.1757650327382,822.906143972368,873.7948623755016
Malta,MLT,7558.27738257486,8220.245517679412,7296.3101435538965,8000.518004522314,9171.061035149,9438.557327454022,9724.33796960323,10273.45181240252,10720.905876639592,11083.012795166462,11081.008038993074,11853.18975347992,13772.220724356996,15243.15900657695,15866.142154424095,16723.877680997786,19485.95061446322,22205.28274890158,21083.12591741076,21799.162741999673,23155.562814884353,22527.759114988905,24770.934082102838,26754.262330703154,24921.579001579135,25624.463640408165,28823.525116214136,31567.942238312113,31198.241445302763,28977.565567363563,33486.67198385493
Myanmar,MMR,52.535812597247926,53.73884830200477,67.23767783378156,90.26444814208996,113.78816891725283,132.63882731595606,128.1057197688768,103.62683807326684,125.30225788155208,150.40782885847094,135.1797056091426,131.46735413456088,165.25869506597,198.37692385879188,221.86590751010945,246.69249545727925,321.82834806002694,472.26059047908484,600.9316171754349,765.2418886361982,1086.8384673879327,1161.3059620722893,1195.9377996973444,1238.7287101083762,1224.562343286926,1161.8617783893285,1175.202557223011,1274.9156568138098,1295.2014475589012,1477.452870325936,1209.926942254819
Montenegro,MNE,1532.4687994234744,1609.1302190766692,1680.1802036435033,1682.6515380313458,2170.2045398883733,2232.1027808349704,2391.3897390213147,2374.2770522833143,2322.58312662119,1627.072633043944,1909.5987018617886,2106.6350684523013,2789.1590648350802,3380.165121358598,3674.6179242796957,4425.678873078038,5976.394144545955,7367.751909108821,6727.107766769692,6688.482399705745,7328.932252475297,6586.721279322205,7189.29328653737,7388.147793731253,6517.163751625276,7033.604898686347,7803.411136822694,8850.092732911156,8909.653336011786,7677.152225699961,9465.703998795563
Mongolia,MNG,1081.334119812984,589.1416940308224,338.4565524963641,402.2650747628661,623.1574552138878,570.9379004701376,495.8218917091568,467.5139529784862,435.4184944223278,463.8538819031007,512.8194699882836,559.8277090126821,633.9465596364925,784.9120719510045,986.0180138402894,1322.6406381555082,1625.3185195778508,2134.949771523425,1718.9140218275156,2660.2881103832274,3793.743754161464,4402.30452253522,4422.300875978234,4211.939454140366,3919.351147795884,3690.7567155811003,3708.2482228268786,4165.0227385143635,4394.947147133736,4041.174195876558,4566.140154330151
Mozambique,MOZ,267.92708337079563,191.06723366504713,192.13725103674548,187.52590318926676,185.95411695163398,239.85740425501257,281.37694250717175,311.0451377582596,344.70209521841264,318.34268850482755,296.28739856517825,303.665131704251,328.52827236091423,387.4764537696344,422.6422209933124,442.5586919598493,491.09921792266476,574.7707482032033,531.0269664535274,481.2681799552504,605.273468552994,667.7174242539013,672.2042362569639,680.3750335496267,594.2265335178093,430.99316881668375,462.70013688284627,504.5358899854091,508.16367456785974,449.9552098424417,491.8391127736752
Mauritania,MRT,1032.6120142768868,1007.8067508186299,825.7924725106568,840.050239918469,878.7528428444622,877.8276666136834,834.045572524975,796.841809444517,757.8096813737254,660.3047730711469,632.2145621901512,629.7822956519946,711.3824821532044,801.7786831295622,974.6575859467029,1272.0824339661317,1378.2133448021252,1610.239210110406,1418.9399235210208,1646.131441878609,1919.4545240116265,1850.384967744795,1929.7735213576987,1715.38883792802,1562.7252481164558,1579.1985540686717,1634.6436062469413,1749.9542364537294,1839.964449578001,1868.4665735741,2166.0467985821415
Mauritius,MUS,2669.3277004061138,2973.2069774243873,2973.797820996424,3197.3310236795746,3599.5552019296065,3899.4351924499647,3646.630625990008,3593.2340808954764,3695.9349090943415,3929.0754950336473,3856.6252268686444,4018.948897318634,4793.718179001616,5388.065783673652,5282.906021556348,5695.969327049285,6574.6543381149295,8030.063005373039,7318.126409724225,8000.376431821578,9197.02697152061,9291.227618619027,9766.756464586902,10368.613432848348,9509.934655453526,9967.881735913234,10844.03632753016,11645.981975046847,11405.726819139756,9007.419102313588,9106.237202307
Malawi,MWI,224.1292813720485,177.89840476857313,201.87090764014428,116.64291761364197,138.18682474861305,221.2334937032255,253.3355377095798,163.11124548635837,161.8305848962161,155.26284126876382,149.2764614845978,296.63956815387894,265.4571780486368,280.0740241365656,286.61104979866957,304.76647456669826,328.4760993971804,383.0981454259252,432.9783276958237,472.8533786360372,528.453127077329,386.90654099812076,344.39677116087745,367.02426970161486,376.246204801105,312.14279705728853,500.1655472033223,537.9322040504379,584.3628672762669,628.6994819651597,634.8356601052996
Malaysia,MYS,2727.528585280831,3193.635381037797,3511.5258080278836,3802.107620794537,4405.116763956343,4874.819725200831,4706.314912598831,3308.835652999352,3538.362992885876,4087.5625934938453,3941.1226662136887,4177.10494176497,4454.526763836576,4924.33811126584,5536.825786863991,6137.112059383436,7143.935815962909,8343.385919370223,7167.8832954201625,8880.109965264004,10209.381953690865,10601.513888139067,10727.699663282363,11045.445126349832,9699.584020847324,9555.651201522956,9979.800841034968,11074.06409476707,11132.02393449242,10160.78324700707,11109.26183877449
Namibia,NAM,2117.017216626199,2346.287908671179,2153.3695895880146,2352.660539073598,2478.2434909247277,2417.605515097693,2453.846340785245,2231.1080173290234,2175.443757721024,2156.098944422461,1916.2516331634797,1773.4394620274713,2571.999057285542,3407.846955595234,3692.762446910521,4027.9617061587073,4394.512357780354,4222.347680176091,4322.639409663362,5445.38291979954,5873.0794942490875,6017.157069047737,5463.017360509183,5544.097422813856,4965.680859623937,4614.881720997464,5453.570622095644,5687.399093318812,5126.176143576344,4251.172766229895,4865.557764708628
Niger,NER,380.53665002795367,380.14907106956,332.0621910157175,204.14958567211653,234.61961697461606,237.01497665728863,218.24613425401037,243.51753923351257,225.95352600228432,192.8777195430368,203.52648692318454,223.35240155476205,263.09124361151373,281.32537728347035,316.3656254195411,331.10378381852064,384.71835995211666,472.1784707621227,458.42191265473724,471.6126517493182,507.60252330819065,525.0473239925547,548.1578754787315,560.7545092399324,481.111299477459,497.036133412675,514.543312814178,567.3308067003992,550.9635555360139,564.8220017551876,590.6294547958988
Nigeria,NGA,502.82286974764486,477.08075648441593,270.0275237877863,320.8257867531293,407.2782992449006,460.32419024814504,478.57693992553516,467.9390141770617,496.0301869635487,565.3043172064954,577.0569695321212,733.5381615129724,786.8024093347165,992.7452801135487,1250.4066752607764,1652.1536904305615,1876.4127766563197,2227.789951712646,1883.8873483088732,2280.111978525028,2504.878278844335,2728.0226833542324,2976.7567361276656,3200.953146004313,2679.55476480921,2144.7799383985634,1941.8794852062479,2125.8342823944818,2204.181574155892,2074.6139280243856,2065.7490675092254
Nicaragua,NIC,344.0500793248013,404.9537718435154,388.0218518139881,835.2363151579846,876.8598596039881,895.2622309338559,896.6502581035923,931.7959134494826,961.5515215778421,996.8978519947409,1025.108509784606,993.3841143257605,999.8859539579776,1075.998562377629,1158.8833680415837,1223.0728559954148,1323.8298294300425,1493.904544267729,1438.0868234093866,1495.7371862309542,1644.7993541223648,1746.4256264990736,1794.786574616836,1913.5213483166297,2025.324775975749,2079.4482664788666,2127.280585327331,1981.8591203743233,1890.2730646736215,1863.109256643731,2045.535401890143
Netherlands,NLD,21732.23076219237,23904.037415057963,23122.410766864476,24646.314309626938,29258.134348621054,29006.80944541708,26700.537133592643,27885.808382346477,28272.643249253862,26214.498549887026,26896.548111119653,29343.244996060173,35750.974663026915,40436.618231040666,41994.71353052322,44900.93814413743,51799.208552104676,57879.943755391614,52722.213056899694,50999.74511688787,54230.31290298521,50070.14160459039,52198.8975607454,52900.53741532302,45193.403218797095,46039.10592840977,48675.222335021244,53044.532435225316,52476.273253332714,52162.57011504062,57767.87881081745
Norway,NOR,28596.93300364429,30523.985055897476,27963.665218827216,29315.841907019832,34875.70433475348,37321.97419934718,36629.030903662235,34788.359851881905,36371.05095355759,38131.46061162418,38542.715099709094,43084.47246507163,50134.89077349467,57603.83602182599,66810.47852086792,74148.32007571861,85139.96044695447,96944.0956064873,79977.69708174931,87693.79006580987,100600.56240758917,101524.14185198482,102913.45084367364,97019.18275274622,74355.51585756427,70460.5605323322,75496.7540581997,82267.809316159,75719.75289653426,67329.67779109672,89154.27609349224
Nepal,NPL,194.80001667549575,164.2928089241703,172.09667014445327,186.59426346298153,197.3096504756897,198.45446513166297,211.56194654408583,204.87650697786574,208.4914737582148,223.7118918506085,240.7051591645524,238.86125411972196,246.48583783973024,279.72420031790847,309.3104058330766,341.0281400393741,386.5295863624427,466.69337912271334,475.6359761201388,589.1654349130372,791.2252170455953,794.0927699079797,809.3846005510352,827.7443459714525,882.3074487765791,880.2244880978146,1027.9654862832645,1161.5343737977848,1185.682675407516,1139.1902766673345,1208.2185338376717
New Zealand,NZL,12230.073454883408,11793.139241621373,13094.3454502639,15280.312784292239,17400.420184817198,18794.436039393033,17474.18702972396,14738.445570391821,15322.223834026701,13641.102718382223,13882.8568268586,16874.187491819554,21913.708171996077,25420.234882944096,27751.065470885846,26654.593201898628,32479.981738146693,31252.962564067326,28209.362327122904,33676.77412399246,38387.62707840762,39973.38075872235,42976.64958825848,44572.89875366257,38630.72658869289,40058.19616214654,42924.9955958449,43250.44097365894,42865.233643553984,41596.50550234038,48781.02663288838
Oman,OMN,5984.360617043806,6272.469436847675,6029.876388061257,6054.743884001547,6352.823058535343,6913.146462058871,7052.696770454153,6139.732825205957,6742.824602980671,8321.39386651556,8191.512831624662,8380.038951787254,8896.902530209614,10030.444426206563,12357.701391187353,14533.729423249419,16151.275839059062,22974.27735043187,17937.979567685892,22552.199007123323,24166.096305362425,24722.638824587375,23563.940599222857,23121.206376855946,18777.433058916173,17082.20619989825,17802.57511780491,19887.574311314893,19132.152273909353,16707.623006321435,19509.46646338667
Pakistan,PAK,382.75057601429194,399.4650487753444,412.67499991329595,404.6067597657696,455.5076030935082,461.3998649987004,441.7546337621658,427.50632749509947,420.68260159742846,531.306496052198,499.2183061681624,489.42552718002213,549.8703769758105,631.4711707784277,688.5005879377445,770.8433393583222,837.6315379272924,914.7314893037347,884.4410141704416,911.0904448045476,1075.4504964780294,1109.6791147392607,1126.0412606777663,1173.392453627335,1282.4431529424296,1468.8214207751519,1567.6409862525522,1620.7428565894513,1437.1659067828778,1322.3150360816269,1505.0101927942949
Panama,PAN,2827.558388261757,3148.4475305572932,3368.2027874219702,3518.953402081999,3524.881271338299,3561.2904575902926,3775.571536270258,4012.0541651344092,4121.562219685232,4099.006539893148,4084.2585357056987,4163.521959378274,4304.106979866784,4629.029316029206,4953.129979781407,5385.564243375459,6205.821575503539,7197.110786101011,7618.438459007743,8124.558307348707,9403.43990821634,10767.293178817225,11932.286220586588,12837.247958428232,13669.559442409705,14382.232381996932,15185.972481380291,15588.33732868696,15826.082354486629,12569.17154356515,14617.604481637187
Peru,PER,1520.6773623582396,1560.546504435714,1481.340989159242,1871.3921088991035,2180.566638971674,2218.321747319658,2292.39651714831,2149.7010630157547,1911.7350168830553,1941.3182597170023,1925.9794203047475,2003.9710806185465,2126.1378238739153,2393.665897104522,2702.2377007546092,3123.3201593592744,3572.3635887911587,4184.885982487476,4164.970482991539,5047.249307269296,5826.832306560775,6475.68607048931,6697.1852683748875,6614.933339372096,6180.194957290705,6163.791026296978,6676.284221148032,6912.110296962726,6955.809958826665,6056.343902914437,6621.574336018826
Philippines,PHL,821.4532308684959,936.148270418193,938.7637346821962,1081.432956099273,1222.290946849617,1334.1056563014934,1294.1101278889114,1000.0054670095178,1123.1630830221104,1073.263221881734,991.1479820513682,1037.1741245028797,1049.3871335180227,1122.8558624452269,1245.286402848243,1452.2206413670544,1741.6031717961862,1990.35559000084,1893.281164135712,2201.775070996844,2431.202037455347,2671.7772053735607,2847.5669365200984,2935.925556180619,2974.2995313000947,3038.1497339216953,3077.435640047915,3194.674521289332,3413.8479237825536,3224.4225513121346,3460.530963444082
Papua New Guinea,PNG,948.9851422973945,1058.3411359681857,1159.1397604293609,1236.110583892725,1004.2496990484831,1077.1885044260227,995.1972595154723,737.4137210280046,653.4081341216483,639.2791999186082,540.6738895923534,509.03049185751746,580.5981671743792,624.0353213254903,748.7350734050331,1245.4884370286456,1379.148387564878,1635.03229927219,1578.9932719460407,1879.2364125716363,2303.7974613009287,2653.1539091373434,2578.510135283527,2742.233338456051,2502.0842905522163,2332.6974803036214,2495.1313834876723,2584.2987690984687,2593.804650159885,2446.0663056229564,2672.945790355173
Poland,POL,2235.5410886252157,2459.020684682533,2497.195241166886,2874.8253108451904,3686.819299878057,4147.4655014548325,4123.135618067714,4518.10822630174,4398.081043359965,4501.454067422724,4991.244357995105,5207.171420694006,5701.6022116160975,6681.386471950428,8021.505743467947,9035.410467449365,11254.51738812541,13996.025150683477,11526.05588848238,12504.250185609264,13776.611552199622,13010.923390230959,13558.414058018025,14182.137504637318,12560.051419682042,12378.75943742004,13815.621798624752,15504.58048481878,15699.911350070348,15816.98939839706,17999.909949544635
Portugal,PRT,8958.985333024693,10810.566507962527,9534.656363730799,9977.319909057705,11781.361850222058,12185.091401062904,11575.507112435807,12199.206385024068,12475.291770147629,11526.372066796775,11734.764974395433,12936.692820448152,15797.782134027631,18064.158093298738,18780.127512409967,19839.454049903215,22811.05648443654,24949.04135667398,23151.215413071157,22520.6423124045,23217.295496520786,20563.713601262843,21653.195975222465,22103.70097033207,19250.106537685184,19991.972487880532,21490.429863103986,23562.554522819144,23330.817288932045,22242.40641797195,24567.509265099954
Paraguay,PRY,1675.713643416095,1673.4483715673368,1652.8043214394002,1750.9354779178302,1968.352486594172,2077.4848286906004,2068.208378129857,1880.8931650200134,1758.2601928875729,1728.3407434100561,1630.190846082698,1361.2492805928673,1436.7649043329384,1776.9322581686565,1960.514765549333,2426.4170977087183,3194.2629816281687,4360.429108952609,3920.186070710174,4725.726341015821,5776.281847996702,5617.104917867879,6410.814702787325,6629.416992773417,5861.401895466473,5759.042197892499,6136.0583014952,6242.96145417899,5807.8387940797475,5353.348064562787,5891.499965046416
West Bank and Gaza,PSE,960.7694506001172,1014.2875888746237,988.7067138621459,1201.5815421388177,1326.5628573714594,1317.4667513138538,1389.1649713765066,1465.0460568586832,1499.492176570189,1476.1718500023783,1335.5531952935903,1156.217473457691,1257.6985700968853,1422.1908864354423,1543.7014139277364,1570.1043996272826,1664.2457166927647,2035.2023412176636,2191.781787368677,2557.075623566985,2880.798437079093,3067.438727356144,3315.2975390928173,3352.112595060428,3272.1543236070793,3527.6138241317785,3620.3604871593707,3562.3309427025574,3656.858271370109,3233.5686383585844,3663.9690546887523
Qatar,QAT,15079.359462319722,16223.780076335699,14724.259175349714,14728.78202221919,15797.691039055895,17116.83255952196,20519.40935355754,17651.545580222446,20207.22558891362,27494.7713320186,25836.270792673728,27151.032498866076,31440.220712456095,40792.2764702117,52468.44564750563,59978.86120736005,64706.98990260348,79811.59773717576,60733.98170022716,73021.30975250364,92992.99713074537,98041.36223808916,97630.82551520878,93126.14946338235,66984.91020023955,58467.235571108744,59407.69804988836,66264.08116820893,62637.27510842911,52315.660078311535,66838.35743301385
Romania,ROU,1260.7490454512522,1102.1037847324662,1158.1325159134403,1323.1043250493233,1650.2764808003694,1633.0106435411744,1577.3233570877342,1852.4673090041233,1599.8895330467683,1659.9076395454772,1825.179804559793,2119.8826732391794,2679.411909512093,3494.9445171830375,4617.9290164325785,5757.4964285719,8360.166321324847,10435.04398410371,8548.118672186363,8397.809173114552,9560.184512652917,8930.72991164972,9497.254990444308,10031.267274026006,8976.880534775402,9404.341873583431,10727.949685337655,12494.477467030913,12958.07555537851,13047.432061759073,14858.229429044428
Russian Federation,RUS,3490.45250498822,3098.8026393017685,2930.6702011349385,2662.1040342408696,2665.7798669998224,2643.929195988335,2737.5720239892867,1834.8618428303462,1330.757235611553,1771.5940590582668,2100.3525117182917,2377.5295774824367,2975.125353301246,4102.364832997916,5323.463082633828,6920.189124832907,9101.255049056717,11635.272933788838,8562.813277165153,10674.995782567492,14311.084315961187,15420.874541327265,15974.644627051664,14318.222315803512,9462.253159605549,8845.543691655683,10894.3592635049,11471.166984718539,11724.657175791635,10337.544519244215,12400.080024056306
Rwanda,RWA,255.36767727159625,264.98257642042245,249.41060665839103,111.9373042405266,227.45884283549887,205.84212954907667,241.5055465223253,251.3496809040001,269.1408839352765,254.942370752419,238.9974526009075,234.68235775541172,249.43495826062397,270.1793209132523,324.86635500535937,357.93783423763114,427.1923997441839,529.2611981530447,564.6894748637604,593.802607489539,650.602628610861,705.7597558294569,704.0562898812956,724.3521743673514,733.4411218041471,728.4344899705311,756.5476411073789,769.4373107066019,806.8799810507777,774.6892594446128,822.3479885942002
Saudi Arabia,SAU,7939.298501557319,7932.70645303845,7450.659344461627,7359.449049902197,7588.761794416094,8174.142709172305,8323.824823348461,7169.369863495465,7697.266876284528,8795.261338534876,8337.320550715029,8380.959295490977,9321.803874101583,10935.016590448202,13462.763048544974,14848.602058302982,15756.193622507715,18944.85734975965,15064.631280724267,17958.94899139516,22262.613662962438,23878.585291744283,23716.260615902174,23543.5663423802,19977.79469242175,19300.05000592451,20138.146332840857,23318.738167141608,22430.238229401988,19539.5658107346,23185.870791779733
Sudan,SDN,2045.8598381550726,322.9660540646685,400.74382311876764,563.5306675947165,593.7907864569838,377.92915676511205,477.6853250332538,449.4891230817882,416.7113111934262,466.0832779564811,583.2315958115137,657.839314258461,757.5860831183054,924.1782240303313,1190.9755660626365,1492.254879332873,1905.6724423777594,2021.8758251106985,1769.9379962357527,2197.727737045995,2277.869693186044,1797.3797889421357,1834.5459492943623,2075.988942095476,2226.4215206357294,2614.300221756013,3188.750083570019,769.8691626232007,748.0109548545174,608.3325405127208,751.8213349438671
Senegal,SEN,935.6384190709116,974.331209313903,898.9129323774853,598.1454144852518,732.8364111837875,741.7617081823995,667.4531741044733,702.4336630237145,695.5521382445273,619.6421034578821,654.8407211072208,688.1875063186275,840.3582917148989,941.8738496235195,1003.1871226281767,1038.579141673122,1210.1675433406501,1419.5310337411938,1323.9712906434663,1286.6048676597218,1383.5391928296783,1334.726014604152,1391.5322572222517,1417.0950735746985,1238.1263955954512,1290.7500039409056,1385.1993328843716,1484.2396733777,1462.354332802755,1490.2031369464448,1636.893208642959
Singapore,SGP,14502.379993860544,16135.913652598634,18290.028237228213,21553.030899626297,24914.411255677987,26233.628896479448,26375.97195031899,21829.29986976655,21796.08443605721,23852.32702859755,21700.02004583148,22159.688863274056,23730.15244964893,27608.537371274237,29961.263277456874,33769.15416335001,39432.93834937614,40007.469261214006,38927.206881771555,47236.96023454203,53890.428727050516,55546.48853869213,56967.42579403841,57562.530793767844,55646.6187469504,56860.413237520734,61150.72719665952,66859.33834478041,65831.18943087653,60729.45034867944,72794.00302267379
Solomon Islands,SLB,681.3442728268913,782.2683324212453,849.368443097931,1105.1477067802582,1251.2179235086157,1322.5107875210285,1326.1804706641733,1121.132186405851,1164.1101902682162,976.43421705057,929.8638475971844,768.4916622665321,905.5874726960448,991.9943826016448,1145.8624453695465,1250.9469374689015,1377.8620060313563,1504.5307958530216,1526.1678653668848,1661.998090777455,1921.346043014984,2087.518738760733,2208.0958671768567,2235.747344037866,2134.802451268534,2196.270903294672,2283.576156049696,2450.4844284798005,2398.772756594291,2222.465636198894,2304.844567463548
Sierra Leone,SLE,178.15243288267058,158.08149813280022,178.97299706793532,211.338563985166,201.37112282827906,216.62341891992054,193.01081255828726,151.0965628676898,149.57834190235846,138.71394161532717,224.51022427963744,243.83520742308775,258.98601343513724,261.7839334840618,290.4095319752015,324.4725529517637,363.4345231572126,411.34728183431895,392.0066747504442,400.5200022059634,445.0053620661047,560.0373997363722,706.4526640084731,702.3353794107879,576.7402317389617,490.3705887951408,484.4464497988516,519.6500155920187,506.6068943640985,493.4787775019766,480.0392113010661
El Salvador,SLV,961.7789920290346,1047.0431572603754,1186.3407249919064,1348.9079117335946,1552.1302078304582,1653.63054885685,1749.5018346164866,1858.3713942522136,1904.8749023439477,1977.8406144383755,2051.1587742011443,2106.7394687483106,2197.4820009593736,2273.955502758193,2434.323531170289,2651.430887658764,2814.5898889352334,2964.172140237,2889.6858872193734,3017.3073947577,3304.974183478893,3471.0512686549846,3555.1620995848125,3638.5176581916235,3761.5136800027476,3870.3129824606312,3986.0490143543907,4145.862351031859,4280.288404047185,3903.3958387860534,4551.184661412978
Serbia,SRB,1830.0517606901617,1954.7315083484923,2051.240595152107,2185.514183167949,2207.4505980580975,2864.084726994403,3380.041416382898,2571.172710414529,2571.3040395333355,914.7857198858608,1727.2811956552555,2283.846684949407,3005.4263522448423,3502.802923895665,3720.4791546743086,4382.617278516924,5848.476405451042,7101.040141168621,6169.114194778226,5735.422856598495,6809.159804001466,6015.945227569688,6755.073674616297,6600.056808545887,5588.980727685566,5765.200762027108,6292.543629267065,7252.40185773992,7417.203648522015,7733.802869204708,9230.178316026013
Sao Tome and Principe,STP,423.28917516689665,419.1923118359426,358.83391936942746,380.33325785394425,422.3940437381661,467.18952379888253,472.1753726343724,476.52374601849635,468.1036324575429,427.6658158316295,519.2961115647998,568.4112370141917,663.919456466975,726.5995017476363,843.9527132189138,861.5211781922824,878.1325507594689,1080.5567147470574,1054.4129197602736,1079.6896543678695,1244.2716246937769,1319.900832690113,1551.1929045744207,1754.600470808301,1571.498539924395,1688.3753028850913,1805.52465051182,1950.6293518093676,1991.7382638518307,2161.310195770162,2360.5435538589736
Suriname,SUR,1077.2126611551969,964.4332464882568,1015.1280399700574,1419.5179377547968,1591.7293786682249,1940.8415563514648,2045.5930508051676,2405.7442463329644,1883.8890988662517,1978.4466108354732,1711.7144605763817,2206.27290975195,2529.2594216100083,2906.725277542188,3474.0783625029057,5031.158464624681,5562.334067987863,6616.815125741902,7176.85765780578,7999.556928734489,8009.252302447234,8922.956186135016,9124.541092970758,9199.177893291451,8907.751222468221,5705.426967326525,6112.85117509336,6730.8468829639305,6690.044786012283,4796.5333138992855,4869.13422621242
Slovak Republic,SVK,2691.1956522626124,2920.9175423418515,3102.2968587771215,3771.35951578288,4819.125554709876,5196.940379659323,5146.671078270839,5538.616464771832,5645.581395842325,5426.624281193066,5722.168182808294,6564.696313736639,8731.937368243807,10691.4465495259,11690.113468940723,13170.784980467552,16106.060444669505,18753.584941381607,16597.208458136094,16908.847956487632,18509.740215754104,17498.353900259357,18276.009551654628,18719.98814093716,16390.8821748507,16563.44049712289,17585.197002256973,19486.393684550534,19383.481044522818,19545.742817193146,21391.925333604297
Slovenia,SVN,7544.050394561999,8448.575934869212,8038.857439368311,8593.911646048467,10730.451013637861,10815.111045768843,10454.96563906567,11175.7710286265,11452.783124508218,10201.303536672674,10479.759630927281,11777.155657881407,14849.037241503147,17233.138561127926,18098.90854400027,19672.965555414557,23817.886732020066,27595.599965399222,24792.127980550424,23532.480854546826,25128.01504313038,22641.805122502974,23503.28248502553,24247.173318408324,20890.16643041728,21678.359467062946,23514.025460414694,26123.747127791055,26016.07868391403,25545.241002713636,29291.40062344305
Sweden,SWE,31822.80384823673,32800.982686754614,24425.28492811176,26083.614387483747,30282.963920006583,32998.968160843266,30312.487599310294,30596.527204883212,30941.07936246677,29624.91267486175,27247.857734792986,29899.195249508066,37321.79790470594,42821.673142335865,43437.06311647761,46593.60216461111,53700.005336306305,56152.55234031405,46946.96027199548,52869.04428915862,60755.75955084652,58037.82131921721,61126.94319639787,60020.36045765724,51545.48360953216,51965.157153198525,53791.508729840265,54589.06038606058,51939.429744529145,52837.90397781491,61028.73806002864
Eswatini,SWZ,1299.4564514518406,1388.688757380143,1423.4680080531039,1488.1392406880093,1781.701492974518,1646.2422983066435,1732.7556268326714,1568.8123583146132,1519.9627269676541,1686.6643374166615,1481.1630819535314,1362.9766449153176,2075.575111280557,2599.152149541662,2964.98554128843,3053.95466968225,3200.4966719493027,3022.4645922981276,3270.1277273841474,4035.5466073005578,4360.979186403388,4396.562519467216,4111.109647340794,3928.5068277953756,3583.3112903134306,3339.9928989032705,3824.0467833849953,4020.273050223935,3843.3773913813975,3372.89560064925,3978.403528175901
Seychelles,SYC,5314.663128166584,6128.445569221133,6559.129993963241,6555.504407481194,6748.931108858866,6583.201018132877,7280.989621178559,7715.918147093409,7747.61215872072,7578.851052988452,7663.137080264464,8331.261997004192,8524.96123557779,10176.65871200639,11092.510735782362,12014.399872950236,12154.82993728082,11122.862067714212,9706.956059639591,10804.684474754695,12189.095160135636,11998.447204938111,14764.939265830415,15188.228764544381,15157.530287486592,15740.130324474161,16416.776194292543,16910.68818166088,17253.505661442356,12808.987468372772,14653.309394303835
Syrian Arab Republic,SYR,2171.46363406446,2516.4432950704245,2722.9053893747605,3238.3940195661153,3553.7462813275415,4184.294440358643,4397.538299855786,4542.949125222615,4588.982560230753,4941.852597051354,5187.20610747836,5276.064712539404,5433.642273953902,6241.058232129528,7221.643883082609,7914.771494452273,8695.844461157934,10155.973667031696,10288.149047397425,11304.644927595997,2971.2824338306996,1910.604525808335,993.7398831145085,1071.2342036606692,857.4978675220922,664.3416722651017,862.3190638078439,1104.3924484357146,1116.679246136492,533.3852317093989,4770.851513445782
Chad,TCD,310.6595629510323,298.5673125160473,226.92114104857112,178.95317952802807,209.89261060076157,223.23340126750153,207.3165514307073,226.3287624164382,192.26947195691395,168.117652803305,200.36100613734078,225.94731975335947,298.24989507267657,460.06704623842944,664.597609381492,716.667802737587,806.7103491294905,936.4942231652385,808.1615630373312,896.876635740627,988.1942145685204,969.6162149387773,980.0835919980802,1017.7878239279029,774.411600504375,691.9800949430893,662.897530045021,720.2650469643513,701.6212165947619,643.77222128633,685.6902841244571
Togo,TGO,401.55727521557105,412.2914803570438,302.44685805948274,240.09711267667151,305.96160576336246,329.619175840057,326.3874969434715,335.7119806506021,323.8890511727258,297.89949709958296,288.1078752385886,323.14414843652173,390.30362715675574,406.0923834951551,399.4474497176849,400.3215068521596,440.28045606682355,534.1400955510743,528.1226971568294,521.8407124644945,573.8105585434157,559.1904856109871,608.1503503942484,627.7094023335369,559.4457465493778,787.2801815676329,814.4199071049798,883.8678323072562,875.932659234797,897.1945754333095,973.2061290761333
Thailand,THA,1751.0683086676609,1957.4075805742177,2230.842149292626,2502.7038726996293,2848.61971229032,3039.890100130381,2462.417049395197,1841.0423767311727,2028.5664102684716,2004.107208799402,1889.9714107983402,2091.1780756083294,2350.8464591799434,2647.261719872617,2876.2479183107735,3343.7844511844137,3934.688743409937,4327.797600315938,4154.18429682748,4996.372886027871,5396.649426317649,5748.631241069616,6041.127459709898,5822.383698582765,5708.796924810309,5854.461088001625,6436.791746051571,7124.564543542552,7630.0396099187265,6990.935502620417,7066.190545953238
Tajikistan,TJK,243.3271313710944,381.2919656891454,287.5798132002642,261.68139632167026,208.08055551686874,172.91649916081747,150.6558311716953,214.43623451860338,175.55438345181284,137.17860571591973,168.6380008925682,186.6656270088623,233.09154901160764,305.266899929067,333.71036923284043,401.0278424915249,517.4323673878494,704.655313697701,666.7226317169893,740.2705562027422,837.8784660898962,959.3619049579584,1038.3279814982295,1094.4227356410781,970.3652237900494,801.3912830923653,844.3693648366163,850.6685074599918,889.0202623774502,852.3336702121173,897.0475102934115
