year_month,0,1,2,3,4,5,7
2006_1-2006_2,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006_2-2006_3,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006_3-2006_4,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006_4-2006_5,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006_5-2006_6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006_6-2006_7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006_7-2006_8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006_8-2006_9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006_9-2006_10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006_10-2006_11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006_11-2006_12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006_12-2007_1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2007_1-2007_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_2-2007_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_3-2007_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_4-2007_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_5-2007_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_6-2007_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_7-2007_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_8-2007_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_9-2007_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_10-2007_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_11-2007_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_12-2008_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_1-2008_2,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2008_2-2008_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_3-2008_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_4-2008_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_5-2008_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_6-2008_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_7-2008_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_8-2008_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_9-2008_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_10-2008_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_11-2008_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_12-2009_1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2009_1-2009_2,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2009_2-2009_3,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2009_3-2009_4,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2009_4-2009_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2009_5-2009_6,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2009_6-2009_7,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2009_7-2009_8,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2009_8-2009_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009_9-2009_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009_10-2009_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009_11-2009_12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009_12-2010_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010_1-2010_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010_2-2010_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010_3-2010_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
