Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,38,39,40,41,42,43,44,45,46,47,49,50,51,52,54,55,56,57,58,59,60,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,79,80,81,82,83,85,86,87,89,90,92,93,95,96,97,98,99,100,101,102,103,104,105,106,108,109,110,111,112,113,114,115,116,117,118,119,120,122,123,124,125,127,128,129,130,132,133,134,136,138,139,140,141,142,143,144,145,146,148,149
2009_8,286.21,1064.91,930.69,632.27,610.8,610.07,1339.47,959.83,632.04,925.9,634.27,991.01,963.83,612.8,768.48,729.72,917.83,648.43,631.62,610.06,946.81,inf,930.41,1205.46,634.35,930.12,932.48,169312.99,2649.55,630.31,649.18,1029.88,629.83,929.57,651.87,632.88,944.3,970.19,629.4,1006.22,930.9,934.81,428.12,1099.15,978.3,9575.48,1128.31,938.63,1383.54,1248.71,660.8,738.45,699.37,637.48,728.82,793.75,611.03,935.13,929.62,1279.8,986.26,614.97,929.14,1056.58,630.28,644.72,632.51,611.38,674.71,839.23,611.01,411.53,1419.68,934.22,610.96,766.18,930.13,610.7,1012.57,5807.14,612.3,932.44,792.45,2014.73,1250.83,623.46,617.71,614.5,650.77,727.88,638.48,944.8,641.53,640.66,611.54,975.31,952.99,1073.68,1057.41,756.67,705.85,633.59,611.02,609.9,1082.99,13208.58,646.63,610.94,632.59,629.09,548.67,632.81,632.76,610.76,639.07,824.24,948.08,609.54,956.06,1372.88,648.56,1133.8,1075.59,968.31,1877.1,775.56,1280.97,930.47,658.84,639.86
2009_9,289.22,1069.71,935.18,632.16,622.57,621.99,1345.47,964.44,644.46,930.61,634.19,995.44,968.39,624.74,783.13,729.85,921.79,648.6,631.5,621.85,951.81,inf,934.93,1209.54,634.14,934.55,936.89,171056.4,2666.78,630.17,649.02,1034.61,629.73,935.07,652.15,632.8,948.76,974.77,629.29,1010.85,935.33,939.2,429.05,1103.77,982.8,9602.99,1133.53,943.29,1388.35,1254.53,673.76,746.28,709.45,649.87,739.04,795.92,622.92,941.38,934.08,1285.58,990.68,627.04,934.45,1061.18,630.15,644.58,632.33,623.37,674.55,845.86,622.99,411.72,1426.42,938.85,622.85,765.74,934.59,622.74,1017.15,5828.97,624.23,936.93,807.5,2021.75,1257.26,635.72,629.79,626.49,650.51,727.53,638.33,949.5,653.97,640.5,623.34,979.93,957.55,1078.54,1062.45,758.56,705.48,633.54,623.01,621.71,1087.92,13292.55,646.54,622.87,632.51,641.42,552.38,632.66,632.66,622.59,638.97,826.79,952.57,621.42,960.77,1379.02,648.39,1138.28,1080.06,972.86,1884.25,777.37,1287.22,935.61,658.59,639.74
2009_10,292.17,1074.6,939.7,631.9,634.27,633.53,1351.17,969.06,656.45,934.82,634.17,999.88,972.79,636.49,797.43,730.23,925.95,648.68,631.42,633.47,956.2,inf,939.41,1213.51,634.13,939.1,941.32,172778.83,2683.95,630.03,648.94,1039.51,629.71,938.72,652.49,632.78,953.24,979.37,629.27,1015.6,939.87,943.77,430.0,1108.45,987.27,9632.04,1138.67,947.65,1393.74,1260.09,686.32,753.88,719.34,662.06,749.2,798.13,634.63,947.53,938.59,1291.22,994.94,638.78,938.32,1065.82,630.09,644.43,632.33,635.04,674.33,852.38,634.7,411.85,1433.6,943.36,634.64,765.41,939.0,634.34,1021.98,5851.37,636.0,941.32,822.2,2028.57,1263.56,647.53,641.5,638.28,650.3,727.3,638.25,954.12,666.44,640.44,634.98,984.54,962.28,1083.44,1067.45,760.47,705.26,633.49,634.68,633.42,1092.75,13377.98,646.37,634.58,632.48,653.38,556.16,632.59,632.67,634.32,638.85,829.48,957.01,633.12,965.26,1385.14,648.31,1142.46,1084.45,977.12,1891.39,779.29,1293.05,939.6,658.46,639.72
2009_11,294.98,1079.43,944.21,632.97,645.67,645.54,1356.78,973.66,668.53,939.71,633.98,1004.25,977.31,647.89,811.47,730.28,930.05,648.93,631.38,644.93,961.46,inf,943.79,1217.72,633.88,943.43,945.78,174514.54,2700.64,629.86,648.78,1044.1,629.52,943.89,652.75,633.69,957.68,984.04,629.14,1020.35,944.33,948.17,430.89,1113.24,991.8,9660.27,1143.56,952.29,1398.97,1265.48,698.86,761.13,729.26,673.94,759.16,800.24,646.01,953.57,944.0,1296.82,999.39,650.32,944.04,1070.4,630.35,644.93,632.6,646.44,674.01,859.91,646.17,412.1,1440.16,947.83,645.98,764.8,943.41,645.94,1026.58,5873.49,647.37,945.77,836.46,2035.37,1269.76,659.31,653.02,649.78,650.47,726.87,638.08,958.49,678.58,640.29,646.36,989.11,966.62,1088.44,1072.24,762.97,704.85,633.47,646.33,644.78,1097.56,13463.05,646.87,645.99,632.25,665.09,559.56,632.44,632.5,645.87,639.66,832.32,961.53,644.5,969.91,1391.2,648.31,1146.91,1088.97,981.7,1899.58,781.27,1299.01,945.1,658.24,639.51
2009_12,296.47,1082.93,949.56,632.8,657.79,657.26,1361.05,978.28,680.54,943.97,633.89,1009.61,984.26,659.88,825.82,730.39,934.48,649.93,632.13,657.27,966.66,inf,948.95,1221.28,634.55,948.59,951.45,175438.06,2706.81,630.77,649.21,1048.76,629.99,948.83,654.12,633.53,962.4,989.63,629.4,1024.51,949.94,952.28,432.4,1117.94,997.71,9645.85,1147.46,958.8,1403.18,1270.47,711.44,765.06,739.43,685.91,769.39,803.28,657.9,959.29,948.86,1301.45,1005.44,662.01,948.51,1075.82,630.19,644.79,632.57,658.54,674.73,866.41,657.95,412.79,1445.79,953.49,657.85,763.14,949.51,657.33,1031.67,5871.27,658.94,951.26,850.19,2036.67,1274.78,671.66,665.42,661.54,650.21,725.99,639.26,964.08,690.88,640.64,658.19,994.5,971.32,1092.09,1077.71,764.89,704.29,634.51,657.73,657.1,1102.98,13486.1,646.69,658.12,632.42,676.99,564.1,633.26,632.69,657.75,639.49,835.52,966.74,656.81,974.51,1395.77,647.86,1150.48,1093.53,988.12,1899.19,782.76,1303.65,949.56,658.87,639.87
2010_1,299.37,1091.46,954.93,636.9,661.01,660.27,1370.91,984.57,684.66,949.91,638.99,1015.5,988.11,663.38,829.95,736.22,940.53,654.22,636.35,660.42,971.93,inf,954.71,1228.49,638.92,954.43,956.77,178414.26,2739.75,634.86,653.78,1055.66,634.54,954.17,658.29,637.56,968.75,995.05,634.09,1031.59,955.22,959.11,434.78,1124.96,1002.94,9737.29,1155.96,963.04,1411.36,1278.95,715.46,772.73,743.31,689.85,774.1,808.36,661.35,965.91,953.77,1310.38,1010.17,666.3,953.61,1081.65,634.94,649.24,637.1,662.3,679.2,870.8,661.62,415.4,1456.52,958.68,661.36,770.24,954.42,661.3,1037.85,5930.36,662.77,956.85,855.2,2052.81,1284.86,674.85,668.51,665.99,655.09,732.15,643.07,969.58,694.77,645.3,661.57,1000.19,977.63,1100.2,1084.13,769.86,710.07,638.62,661.49,660.2,1109.38,13657.35,651.12,661.7,637.2,680.86,566.91,637.62,637.38,661.11,643.69,840.75,972.73,660.15,980.74,1405.94,653.27,1157.91,1100.34,992.44,1917.84,788.5,1313.15,954.85,663.36,644.48
2010_2,301.1,1099.11,961.87,642.26,665.34,664.66,1379.99,991.65,689.3,956.68,644.46,1022.48,994.98,668.28,835.06,742.22,947.38,659.71,641.73,664.69,979.0,inf,961.55,1235.66,644.36,961.25,963.6,180653.2,2763.72,640.3,659.34,1062.88,639.94,960.83,663.84,642.95,975.67,1002.14,639.52,1038.82,962.08,966.0,438.17,1132.44,1009.97,9789.72,1163.86,969.93,1420.01,1287.65,720.35,777.35,748.47,694.48,779.64,814.57,665.79,972.7,960.81,1319.13,1017.0,670.97,960.5,1088.85,640.33,654.69,642.54,666.81,684.93,877.1,666.67,418.87,1466.85,965.51,665.76,776.47,961.29,666.09,1045.08,5967.22,667.33,963.66,860.4,2064.7,1294.24,679.21,672.87,670.57,660.59,738.13,648.5,976.71,699.39,650.77,665.94,1007.28,984.67,1107.76,1091.62,775.67,715.84,644.0,666.1,664.54,1117.02,13776.26,656.63,666.23,642.65,685.77,571.03,642.93,642.83,665.5,649.2,847.15,979.61,664.65,987.79,1415.42,658.8,1165.08,1107.51,999.28,1929.88,794.69,1322.26,961.78,668.89,649.97
2010_3,302.93,1107.18,969.02,647.73,669.89,669.03,1389.66,999.05,693.33,963.84,650.05,1029.85,1002.22,672.17,840.47,748.5,954.6,665.43,647.33,669.04,986.34,inf,968.76,1243.32,650.01,968.49,970.75,182984.98,2788.6,645.88,665.06,1070.71,645.58,968.04,669.47,648.5,982.99,1009.54,645.09,1046.38,969.27,973.3,441.62,1140.36,1017.35,9846.56,1172.26,977.03,1429.21,1296.78,725.05,782.23,753.61,698.94,785.47,821.15,670.18,979.92,967.76,1328.53,1024.25,674.79,967.58,1096.61,645.92,660.25,648.12,670.86,690.82,883.32,670.4,422.42,1477.75,972.75,670.22,782.98,968.24,670.03,1052.63,6006.66,671.56,970.87,865.74,2077.31,1304.32,683.73,677.43,674.25,666.26,744.38,654.13,983.92,704.05,656.42,670.45,1014.76,991.95,1115.76,1099.68,781.92,721.92,649.58,670.34,668.99,1125.03,13901.55,662.28,670.29,648.25,689.81,575.38,648.47,648.42,669.87,654.69,853.94,986.89,668.78,995.1,1425.5,664.57,1172.73,1115.17,1006.51,1942.55,801.12,1331.91,969.07,674.68,655.66
2010_4,304.6,1114.79,975.83,653.09,674.15,673.37,1398.68,1005.97,697.58,970.73,655.55,1036.92,1009.17,676.47,845.29,754.48,961.41,670.86,652.72,673.32,993.24,inf,975.64,1250.56,655.46,975.34,977.61,185277.77,2812.5,651.26,670.56,1077.91,650.95,974.86,675.04,653.95,989.88,1016.48,650.51,1053.54,976.14,980.18,445.0,1147.9,1024.38,9898.5,1180.07,984.0,1437.51,1305.39,729.77,786.72,758.59,703.38,790.99,827.39,674.47,986.57,974.7,1337.15,1031.22,679.01,974.42,1103.85,651.33,665.84,653.58,675.07,696.43,889.47,674.53,425.89,1488.0,979.6,674.54,789.26,975.1,674.18,1059.82,6043.28,675.9,977.65,870.69,2088.89,1313.67,688.05,681.71,678.44,671.76,750.36,659.59,990.78,708.64,661.93,674.79,1021.74,998.92,1123.26,1107.22,787.95,727.76,654.97,674.55,673.26,1132.51,14020.05,667.78,674.56,653.68,694.1,579.6,653.87,653.87,674.2,660.18,860.37,993.73,673.1,1002.1,1434.96,670.12,1179.88,1122.47,1013.42,1954.8,807.19,1340.97,975.81,680.25,661.14
2010_5,306.21,1122.28,982.44,658.41,678.35,677.44,1407.48,1012.61,702.06,977.38,660.82,1043.89,1015.85,680.59,850.19,760.36,968.2,676.32,658.08,677.59,999.84,inf,982.3,1257.55,660.74,982.1,984.36,187575.06,2835.93,656.56,676.05,1085.06,656.24,981.49,680.4,659.31,996.71,1023.27,655.77,1060.43,982.83,986.96,448.27,1155.33,1031.38,9950.03,1187.67,990.59,1445.51,1313.7,734.22,791.02,763.31,707.61,796.28,833.59,678.6,993.01,981.57,1345.67,1037.95,683.08,980.9,1110.89,656.62,671.27,658.86,679.13,702.01,895.65,678.68,429.27,1497.9,986.3,678.7,795.28,981.89,678.26,1066.74,6080.14,680.06,984.37,875.58,2099.97,1322.77,692.17,685.89,682.52,677.19,756.21,664.93,997.5,712.92,667.3,679.0,1028.5,1005.62,1130.44,1114.58,793.8,733.42,660.37,678.69,677.36,1139.86,14135.72,673.25,678.67,658.99,698.21,583.52,659.26,659.18,678.19,665.59,866.73,1000.63,677.14,1008.64,1444.2,675.51,1186.93,1129.61,1020.14,1966.43,813.2,1349.84,982.3,685.74,666.46
2010_6,307.84,1129.37,989.1,663.68,682.46,681.67,1416.04,1019.47,706.28,983.96,666.06,1050.51,1022.47,684.8,855.0,766.03,974.65,681.5,663.19,681.72,1006.76,inf,988.89,1264.27,665.91,988.57,990.87,189863.15,2859.44,661.73,681.26,1092.14,661.39,988.09,685.68,664.59,1003.22,1030.09,660.97,1067.39,989.38,993.42,451.46,1162.29,1037.93,9997.2,1195.34,997.29,1453.69,1322.04,738.73,795.42,768.24,712.02,801.64,839.52,682.83,999.66,987.95,1354.07,1044.54,687.36,987.69,1117.82,661.82,676.52,664.05,683.29,707.44,901.29,682.88,432.57,1507.98,992.96,682.84,801.24,988.5,682.54,1073.68,6113.92,684.29,990.83,880.41,2111.35,1331.96,696.44,690.09,686.82,682.39,761.88,670.11,1004.31,717.4,672.47,683.13,1035.37,1012.4,1137.84,1121.83,799.6,739.07,665.47,682.92,681.58,1147.16,14253.38,678.51,682.87,664.18,702.57,587.51,664.4,664.35,682.53,670.89,872.74,1007.13,681.33,1015.53,1453.27,680.81,1193.79,1136.35,1026.75,1978.02,819.1,1358.48,989.11,691.01,671.63
2010_7,309.47,1136.93,995.93,669.05,686.75,685.91,1424.96,1026.33,710.48,990.7,671.31,1057.64,1029.33,689.03,860.0,772.02,981.4,687.03,668.52,685.98,1013.53,inf,995.71,1271.32,671.26,995.37,997.78,192211.97,2883.29,667.08,686.68,1099.2,666.71,994.89,691.23,669.84,1010.12,1037.04,666.2,1074.38,996.19,1000.24,454.73,1169.69,1044.89,10047.81,1203.04,1003.93,1461.86,1330.46,743.37,799.85,773.16,716.25,807.06,845.75,687.01,1006.31,994.74,1362.53,1051.44,691.54,994.42,1124.94,667.26,681.99,669.37,687.44,713.0,907.34,687.14,436.02,1517.85,999.78,687.07,807.27,995.17,686.76,1080.59,6150.17,688.43,997.69,885.31,2122.47,1341.21,700.59,694.33,690.96,687.76,767.71,675.65,1011.12,721.83,677.88,687.34,1042.27,1019.27,1145.18,1129.24,805.51,744.71,670.87,687.16,685.82,1154.52,14371.19,683.96,687.01,669.51,706.79,591.51,669.83,669.64,686.7,676.2,879.17,1014.05,685.47,1022.42,1462.58,686.21,1200.81,1143.64,1033.52,1990.16,825.24,1367.5,995.87,696.48,677.03
2010_8,311.13,1144.3,1002.5,674.32,691.09,690.03,1433.91,1033.14,714.81,997.38,676.74,1064.44,1036.07,693.16,864.81,777.79,988.14,692.33,673.83,690.1,1020.41,inf,1002.35,1278.34,676.69,1002.08,1004.41,194574.69,2906.96,672.43,692.12,1106.39,672.04,1001.48,696.73,674.89,1016.92,1043.8,671.6,1081.39,1002.83,1006.93,458.08,1177.1,1051.83,10098.25,1210.76,1010.8,1469.86,1338.86,747.84,804.29,777.99,720.46,812.46,851.86,691.27,1012.87,1001.36,1371.12,1058.09,695.69,1001.2,1132.09,672.58,687.4,674.82,691.66,718.56,913.22,691.29,439.48,1527.94,1006.46,691.18,813.36,1001.76,690.95,1087.63,6186.04,692.59,1004.43,890.23,2133.99,1350.38,704.85,698.54,695.11,693.31,773.59,680.99,1017.94,726.22,683.21,691.54,1049.14,1026.01,1152.6,1136.56,811.49,750.44,676.15,691.31,689.99,1161.94,14489.84,689.45,691.25,674.86,710.99,595.64,675.04,674.99,690.87,681.51,885.5,1020.89,689.66,1029.21,1471.83,691.68,1207.86,1150.69,1040.27,2001.52,831.13,1376.32,1002.65,701.94,682.36
2010_9,312.79,1152.03,1009.48,679.54,695.23,694.4,1442.75,1040.17,719.38,1004.22,682.08,1071.42,1042.81,697.51,869.71,783.76,994.98,697.74,679.14,694.2,1027.26,inf,1009.24,1285.43,682.04,1008.91,1011.09,196999.12,2931.55,677.75,697.59,1113.72,677.34,1008.6,702.0,680.4,1023.84,1050.83,676.9,1088.67,1009.65,1013.91,461.33,1184.6,1058.75,10149.5,1218.57,1017.61,1478.57,1347.44,752.6,808.72,783.1,724.92,818.06,858.05,695.52,1019.7,1008.27,1379.86,1064.94,700.23,1007.96,1139.26,677.8,692.73,680.08,695.93,724.27,919.41,695.75,442.77,1538.43,1013.35,695.58,819.52,1008.52,695.29,1094.91,6222.57,696.96,1011.18,895.26,2145.69,1360.0,709.3,702.87,699.6,698.62,779.61,686.29,1024.8,730.87,688.64,695.88,1056.2,1032.97,1160.18,1144.12,817.38,756.21,681.5,695.65,694.24,1169.48,14611.72,694.87,695.52,680.19,715.42,599.68,680.38,680.35,695.3,687.04,891.82,1027.72,693.86,1036.18,1481.18,697.15,1214.98,1157.83,1047.02,2013.68,837.23,1385.48,1009.35,707.44,687.81
2010_10,314.34,1159.09,1016.27,684.76,699.05,698.43,1451.29,1046.78,723.52,1010.84,687.22,1077.98,1049.37,701.51,874.27,789.31,1001.35,702.97,684.34,698.29,1033.82,inf,1015.7,1292.04,687.12,1015.32,1017.56,199399.85,2955.23,682.79,702.86,1120.64,682.5,1014.88,707.15,685.8,1030.33,1057.49,682.02,1095.58,1016.08,1020.29,464.4,1191.52,1065.33,10196.2,1226.02,1024.13,1486.49,1355.64,757.09,812.89,787.78,729.07,823.36,863.98,699.46,1026.11,1015.04,1388.18,1071.43,704.28,1014.61,1146.1,682.98,697.95,685.18,699.93,729.56,925.41,699.49,445.94,1548.24,1019.91,699.5,825.4,1015.08,699.18,1101.83,6256.38,700.93,1017.62,899.88,2156.83,1369.06,713.28,707.09,703.63,703.84,785.19,691.46,1031.14,735.15,693.82,699.78,1062.96,1039.5,1167.43,1151.25,823.32,761.54,686.61,699.59,698.2,1176.63,14730.45,700.22,699.54,685.32,719.41,603.44,685.53,685.52,699.2,692.21,897.94,1034.28,697.98,1042.75,1490.22,702.41,1221.78,1164.7,1053.56,2024.99,842.98,1393.95,1015.85,712.71,692.99
2010_11,315.9,1166.37,1022.35,689.93,703.34,702.44,1459.84,1053.37,727.68,1017.0,692.39,1084.63,1056.0,705.6,879.1,795.15,1007.92,708.31,689.51,702.34,1040.45,inf,1022.14,1298.87,692.29,1021.83,1024.18,201799.24,2978.62,688.03,708.18,1127.56,687.64,1021.29,712.64,690.78,1036.87,1064.21,687.11,1102.25,1022.68,1026.88,467.64,1198.58,1072.02,10243.77,1233.5,1030.75,1494.42,1363.73,761.69,817.06,792.52,733.1,828.7,869.97,703.63,1032.5,1021.28,1396.46,1078.02,708.5,1020.82,1152.8,688.05,703.24,690.35,704.12,735.02,930.94,703.55,449.27,1558.04,1026.25,703.63,831.33,1021.63,703.27,1108.51,6290.47,705.06,1024.19,904.57,2167.49,1378.11,717.65,710.98,707.66,709.02,790.94,696.71,1037.86,739.68,699.12,703.96,1069.59,1046.01,1174.35,1158.45,828.8,767.18,691.83,703.71,702.32,1183.75,14846.34,705.42,703.57,690.53,723.57,607.44,690.72,690.73,703.27,697.37,904.02,1040.85,702.03,1049.36,1499.18,707.71,1228.58,1171.48,1060.17,2036.52,848.69,1402.4,1022.32,718.07,698.3
2010_12,317.33,1173.15,1028.63,695.03,707.09,706.26,1468.26,1059.64,732.13,1023.22,697.29,1091.14,1062.04,709.39,883.52,800.61,1014.07,713.45,694.46,706.38,1046.79,inf,1028.32,1305.23,697.3,1028.01,1030.63,204150.07,3000.92,692.91,713.14,1134.11,692.6,1027.49,717.6,696.0,1043.15,1070.48,692.03,1108.75,1028.92,1033.01,470.69,1205.26,1078.38,10288.36,1240.45,1036.94,1501.82,1371.54,766.17,821.02,796.93,737.13,833.62,875.63,707.36,1038.6,1027.41,1404.12,1084.28,712.83,1027.07,1159.39,693.04,708.2,695.31,708.06,740.21,936.39,707.54,452.37,1567.27,1032.55,707.4,836.93,1028.11,707.29,1114.93,6323.69,708.82,1030.55,908.98,2177.53,1386.46,721.5,714.82,711.81,714.01,796.36,701.85,1044.28,743.78,704.06,707.77,1076.04,1052.41,1181.27,1165.28,834.25,772.3,696.85,707.51,706.17,1190.43,14956.96,710.38,707.4,695.43,727.48,611.19,695.78,695.6,707.09,702.42,909.85,1047.23,705.88,1055.58,1507.5,712.75,1234.92,1178.11,1066.24,2046.93,854.32,1410.62,1028.58,723.15,703.18
2011_1,318.57,1179.01,1034.08,700.12,711.0,710.34,1474.98,1065.01,736.21,1028.66,702.38,1096.5,1067.28,713.92,887.95,805.63,1019.55,718.58,699.57,710.35,1052.27,inf,1033.78,1309.8,702.31,1033.51,1036.13,206468.42,3026.4,698.04,718.3,1139.6,697.68,1032.94,722.76,700.42,1048.64,1075.97,697.15,1114.22,1034.39,1038.41,474.78,1210.88,1083.49,10325.09,1246.51,1042.2,1508.42,1378.16,770.13,823.87,801.3,741.31,838.47,880.9,711.42,1043.74,1032.92,1411.04,1089.42,716.91,1032.61,1164.65,698.07,713.32,700.31,712.55,745.43,941.48,712.21,455.83,1574.93,1037.91,711.45,842.13,1033.61,711.89,1120.47,6346.26,713.07,1035.99,913.26,2186.79,1393.7,725.15,718.81,716.48,719.1,801.6,706.76,1049.71,747.79,709.22,711.71,1081.38,1057.71,1186.76,1171.05,839.34,777.56,701.95,711.84,710.2,1196.12,15087.82,715.49,711.82,700.54,732.08,616.21,700.86,700.73,711.13,707.28,915.27,1052.62,710.22,1060.86,1514.69,717.87,1239.69,1183.23,1071.39,2057.6,859.38,1417.61,1034.08,728.34,708.29
2011_2,319.98,1185.46,1039.82,705.18,715.13,714.42,1482.74,1070.95,739.88,1034.34,707.74,1102.22,1073.02,718.08,892.8,811.39,1025.24,723.78,704.74,714.31,1058.0,inf,1039.46,1315.29,707.68,1039.14,1041.66,208945.63,3053.15,703.26,723.56,1145.76,702.96,1038.65,728.04,705.58,1054.48,1081.84,702.48,1120.24,1040.07,1044.21,478.96,1217.05,1089.5,10366.77,1253.19,1047.89,1515.8,1385.68,774.63,827.11,805.8,745.54,843.48,886.39,715.57,1049.51,1038.57,1418.57,1095.05,720.49,1038.33,1170.62,703.39,718.76,705.7,716.49,750.99,946.58,716.28,459.37,1583.58,1043.68,715.59,848.25,1039.05,715.93,1126.51,6377.4,717.17,1041.69,918.03,2197.12,1401.71,729.31,722.99,720.02,724.35,807.32,712.21,1055.51,752.08,714.43,715.88,1087.32,1063.56,1193.2,1177.44,844.77,783.2,707.13,716.09,714.25,1202.58,15225.9,720.79,715.84,705.81,736.13,621.32,706.05,705.95,715.3,712.34,920.84,1058.48,714.31,1066.86,1522.85,723.25,1245.39,1189.05,1077.07,2069.9,864.94,1425.33,1039.66,733.65,713.57
2011_3,321.29,1191.9,1045.47,710.3,719.14,718.39,1490.11,1076.64,743.96,1040.1,712.79,1107.8,1078.55,721.49,897.46,816.97,1031.12,729.0,709.94,718.26,1063.97,inf,1045.26,1320.33,712.79,1044.95,1047.2,211377.14,3079.63,708.33,728.9,1151.83,707.95,1044.43,733.29,710.94,1060.19,1087.5,707.51,1126.2,1045.7,1050.04,483.04,1223.05,1095.1,10408.43,1259.67,1053.44,1522.95,1392.73,778.96,829.98,810.19,749.26,848.48,891.93,719.47,1055.13,1044.31,1425.77,1100.42,724.27,1044.58,1176.3,708.59,723.79,710.77,720.25,756.28,951.74,719.71,462.82,1591.6,1049.39,719.58,854.05,1044.53,719.14,1132.43,6408.52,720.9,1047.26,922.7,2206.98,1409.47,733.4,727.08,723.7,729.63,813.02,717.25,1061.92,756.24,719.74,719.94,1093.12,1069.28,1199.42,1183.63,850.45,788.59,712.36,719.57,718.61,1208.73,15361.42,726.02,719.64,710.88,739.73,626.33,711.25,711.14,719.2,717.66,926.46,1064.08,718.18,1072.47,1530.56,728.48,1250.67,1194.58,1082.6,2081.4,870.35,1432.9,1045.53,738.96,718.86
2011_4,322.5,1197.6,1050.53,715.24,722.96,722.09,1497.09,1081.9,747.68,1045.3,717.96,1113.04,1083.6,725.25,901.62,822.24,1036.25,733.84,714.88,722.1,1069.01,inf,1050.33,1325.12,717.79,1050.01,1052.35,213771.2,3104.86,713.33,733.92,1157.28,713.1,1049.5,738.27,715.7,1065.35,1092.76,712.6,1131.57,1050.85,1055.11,487.09,1228.52,1100.5,10443.1,1265.53,1058.58,1529.25,1399.24,782.91,832.83,814.2,753.33,852.99,896.97,723.29,1060.23,1049.32,1432.42,1105.5,727.93,1049.48,1181.61,713.39,728.82,715.81,723.81,761.43,956.23,723.45,466.23,1599.16,1054.52,723.27,859.83,1049.81,723.01,1137.76,6435.57,724.68,1052.35,926.87,2215.94,1416.61,737.11,730.77,727.49,734.62,818.38,722.79,1067.07,760.09,724.72,723.69,1098.37,1074.54,1205.14,1189.29,854.79,793.89,717.28,723.33,721.98,1214.36,15492.03,731.04,723.32,715.96,743.33,631.27,716.18,716.14,723.05,722.62,931.64,1069.34,721.72,1077.77,1537.84,733.64,1255.58,1199.88,1087.61,2091.87,875.31,1439.66,1051.21,744.05,723.82
2011_5,323.63,1203.25,1055.51,720.3,726.66,725.73,1503.67,1086.86,751.47,1050.21,722.77,1118.21,1088.63,728.95,905.77,827.34,1041.46,738.92,719.83,725.97,1074.08,inf,1055.4,1329.45,722.71,1055.08,1057.68,216165.16,3130.03,718.27,738.88,1162.49,717.96,1054.47,743.38,720.79,1070.3,1097.98,717.43,1136.71,1055.9,1060.21,491.02,1233.72,1105.54,10477.35,1271.15,1063.87,1535.35,1405.59,786.93,835.38,818.17,756.99,857.44,902.11,726.9,1065.1,1054.31,1439.01,1110.46,731.58,1054.15,1186.63,718.41,733.89,720.67,727.4,766.56,960.8,727.0,469.53,1606.33,1059.63,726.97,865.3,1055.11,726.57,1143.0,6462.57,728.38,1057.49,930.96,2224.36,1423.56,740.75,734.41,731.1,739.52,823.58,727.39,1071.58,763.93,729.62,727.51,1103.53,1079.46,1210.53,1194.9,859.85,798.87,722.2,727.01,725.71,1219.71,15619.67,736.08,726.95,720.84,747.07,636.05,721.16,721.03,726.59,727.69,936.7,1074.46,725.35,1082.7,1544.9,738.54,1260.24,1204.85,1092.56,2102.63,880.16,1446.16,1055.55,749.04,728.72
2011_6,324.76,1208.93,1060.72,725.33,730.42,729.53,1510.33,1092.2,755.5,1055.41,727.66,1123.35,1093.76,732.79,909.97,832.49,1046.6,743.89,724.73,729.88,1079.24,inf,1060.52,1333.96,727.6,1060.24,1062.92,218605.44,3156.33,723.19,743.8,1168.06,722.88,1059.63,748.37,725.57,1075.46,1103.34,722.29,1142.17,1061.09,1065.27,495.0,1239.14,1110.73,10511.37,1277.04,1069.11,1542.21,1412.03,791.22,837.94,822.32,760.87,862.21,907.13,730.68,1070.34,1059.5,1445.55,1115.54,735.53,1059.22,1191.81,723.24,738.89,725.55,731.23,771.66,965.53,730.84,472.87,1614.14,1064.79,730.76,870.9,1060.27,730.42,1148.37,6489.02,732.11,1062.77,935.08,2233.36,1430.83,744.65,738.21,734.98,744.42,828.85,732.32,1076.75,768.11,734.51,731.27,1109.05,1084.87,1216.39,1200.63,864.72,803.98,727.06,730.79,729.55,1225.37,15754.23,741.1,730.69,725.74,750.9,640.92,726.02,725.91,730.35,732.54,941.89,1079.61,729.13,1087.99,1552.1,743.53,1265.09,1210.08,1097.66,2112.93,885.12,1453.01,1060.71,754.02,733.59
2011_7,325.97,1214.84,1066.0,730.31,734.28,733.43,1517.52,1097.62,759.35,1060.7,732.72,1128.68,1099.06,736.6,914.33,837.92,1051.97,748.93,729.68,733.59,1084.68,inf,1065.8,1338.75,732.59,1065.51,1068.21,221114.4,3182.52,728.18,748.93,1173.63,727.87,1064.99,753.44,730.52,1080.82,1108.82,727.29,1147.71,1066.39,1070.63,499.01,1244.74,1116.12,10548.21,1283.07,1074.27,1548.62,1418.82,795.42,840.69,826.56,764.83,866.97,912.33,734.57,1075.67,1064.93,1452.4,1120.74,739.36,1064.57,1197.17,728.29,743.97,730.56,735.09,776.78,970.42,734.74,476.29,1621.63,1070.09,734.59,876.53,1065.47,734.31,1153.91,6517.52,735.99,1068.07,939.49,2242.65,1438.2,748.55,742.12,738.81,749.44,834.27,737.41,1082.13,772.22,739.6,735.05,1114.48,1090.13,1222.18,1206.51,869.79,809.25,732.11,734.79,733.41,1231.08,15888.92,746.22,734.55,730.79,754.78,645.83,731.11,730.95,734.26,737.65,947.18,1085.03,732.97,1093.24,1559.61,748.67,1270.15,1215.3,1102.86,2123.81,890.35,1460.1,1066.09,759.14,738.69
