Unnamed: 0,0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,37,38,39
1999_8,486.51,365.66,355.99,418.48,431.96,330.8,260.19,340.1,472.41,330.12,444.77,324.51,429.87,669.96,421.27,773.86,187.8,519.09,258.04,329.92,418.81,479.87,413.76,323.39,422.08,333.98,546.58,419.21,389.9,259.48,251.24,428.07,419.61,329.11,460.0,327.31,259.77
1999_9,483.84,364.84,355.4,416.29,429.72,330.88,258.8,339.91,469.67,330.22,442.43,324.59,427.69,666.22,419.09,768.96,187.35,516.24,256.66,330.02,416.87,477.28,411.82,323.51,419.94,334.07,542.93,417.1,388.5,258.06,250.96,425.88,417.5,329.21,457.54,327.25,258.4
1999_10,481.11,363.72,354.68,414.04,427.36,330.82,257.26,339.59,466.83,330.22,439.93,324.52,425.33,662.22,416.77,763.93,186.83,513.19,255.15,329.99,414.61,474.66,409.75,323.46,417.63,334.03,539.19,414.8,386.95,256.55,250.58,423.48,415.16,329.14,454.96,326.97,256.86
1999_11,478.2,362.76,353.97,411.71,424.9,330.77,255.75,339.26,463.93,330.19,437.45,324.5,422.88,658.13,414.45,758.94,186.33,510.1,253.63,329.9,412.57,471.85,407.68,323.47,415.31,333.94,535.51,412.4,385.46,255.01,250.16,421.04,412.87,329.11,452.32,326.75,255.28
1999_12,475.36,361.73,353.2,409.4,422.49,330.66,254.24,338.9,461.05,330.05,434.91,324.4,420.49,654.07,412.13,753.7,185.78,507.02,252.16,329.76,410.33,469.13,405.58,323.35,412.97,333.77,531.62,410.18,383.91,253.51,249.79,418.6,410.59,329.01,449.68,326.51,253.8
2000_1,475.19,362.22,353.86,409.52,422.54,331.58,254.96,339.73,460.81,330.94,434.85,325.28,420.49,653.73,412.16,752.87,186.49,506.82,252.85,330.65,410.45,469.03,405.73,324.23,412.99,334.67,530.88,410.25,384.19,253.99,250.16,418.6,410.6,329.91,449.58,327.35,254.42
2000_2,475.19,362.87,354.56,409.63,422.68,332.55,255.45,340.63,460.67,331.92,434.95,326.27,420.62,653.57,412.26,752.44,187.19,506.75,253.34,331.64,410.64,469.08,405.96,325.24,413.1,335.68,530.35,410.37,384.64,254.53,250.55,418.72,410.72,330.9,449.61,328.23,254.94
2000_3,475.11,363.3,355.23,409.61,422.76,333.45,255.83,341.41,460.47,332.86,434.99,327.17,420.65,653.32,412.29,751.63,187.88,506.62,253.75,332.59,410.67,469.07,406.05,326.16,413.15,336.62,529.7,410.4,384.83,254.97,250.88,418.74,410.75,331.85,449.55,329.16,255.36
2000_4,474.83,363.85,355.84,409.59,422.7,334.31,256.08,342.2,460.11,333.75,434.87,328.01,420.52,652.82,412.21,750.84,188.53,506.33,254.04,333.45,410.81,468.88,406.07,327.06,413.1,337.52,528.9,410.29,385.24,255.35,251.18,418.66,410.68,332.75,449.38,329.98,255.64
2000_5,474.26,363.98,356.21,409.21,422.39,335.04,256.35,342.74,459.47,334.46,434.43,328.75,420.16,651.92,411.92,749.36,189.09,505.67,254.28,334.19,410.48,468.32,405.9,327.72,412.75,338.24,527.71,409.95,385.17,255.63,251.33,418.27,410.36,333.39,448.93,330.59,255.94
2000_6,473.74,364.31,356.6,408.98,422.09,335.72,256.63,343.28,458.89,335.12,434.05,329.43,419.83,651.02,411.61,748.01,189.64,505.04,254.6,334.86,410.31,467.96,405.72,328.38,412.45,338.94,526.63,409.67,385.26,255.94,251.5,417.92,410.09,334.04,448.49,331.25,256.21
2000_7,473.31,364.64,357.04,408.75,421.86,336.45,256.97,343.92,458.4,335.85,433.77,330.16,419.61,650.33,411.31,746.74,190.22,504.58,254.9,335.6,410.17,467.54,405.57,329.09,412.2,339.64,525.68,409.43,385.38,256.24,251.69,417.69,409.81,334.75,448.14,331.9,256.54
2000_8,472.85,364.9,357.41,408.49,421.66,337.13,257.29,344.47,457.85,336.55,433.44,330.81,419.3,649.57,411.03,745.58,190.77,504.05,255.22,336.28,409.94,467.18,405.38,329.82,411.92,340.32,524.67,409.2,385.41,256.54,251.84,417.43,409.51,335.46,447.76,332.55,256.85
2000_9,472.21,365.08,357.71,408.12,421.26,337.73,257.52,344.93,457.14,337.16,432.96,331.41,418.84,648.59,410.63,744.08,191.28,503.34,255.48,336.9,409.63,466.61,405.07,330.44,411.49,340.92,523.49,408.79,385.46,256.78,251.95,416.96,409.1,336.06,447.23,333.12,257.08
2000_10,471.57,365.15,357.97,407.63,420.82,338.29,257.64,345.37,456.39,337.75,432.43,331.99,418.36,647.52,410.21,742.41,191.71,502.57,255.63,337.41,409.2,466.04,404.76,330.95,411.06,341.44,522.2,408.32,385.29,256.92,251.92,416.48,408.69,336.6,446.66,333.59,257.2
2000_11,470.91,365.25,358.2,407.21,420.38,338.78,257.88,345.79,455.65,338.19,431.88,332.51,417.87,646.49,409.73,740.8,192.15,501.83,255.86,337.87,408.83,465.48,404.37,331.47,410.6,341.89,520.91,407.86,385.18,257.16,251.99,416.01,408.24,337.14,446.08,334.07,257.45
2000_12,470.05,365.18,358.32,406.55,419.81,339.24,257.96,346.08,454.71,338.67,431.14,332.98,417.16,645.11,409.15,738.85,192.57,500.82,256.04,338.32,408.25,464.7,403.92,331.92,409.98,342.38,519.49,407.23,384.85,257.23,251.94,415.32,407.62,337.54,445.38,334.48,257.5
2001_1,469.68,365.03,358.13,406.4,419.56,339.13,257.07,346.0,454.21,338.42,431.0,332.91,416.79,644.48,408.99,737.98,192.41,500.37,255.31,338.11,408.11,464.44,403.84,331.55,409.44,341.91,518.3,406.79,384.48,256.36,251.35,414.81,407.3,337.2,444.91,334.24,256.64
2001_2,469.22,364.8,357.87,406.25,419.23,338.84,256.24,345.75,453.61,338.22,430.68,332.64,416.53,643.66,408.76,736.7,192.23,499.82,254.29,337.91,407.84,463.99,403.62,331.29,409.21,341.68,517.07,406.6,384.3,255.44,250.72,414.45,407.09,336.95,444.57,333.93,255.78
2001_3,468.94,364.68,357.72,406.14,418.99,338.64,255.15,345.59,453.15,338.07,430.54,332.46,416.44,643.13,408.62,735.67,192.12,499.5,253.24,337.79,407.74,463.77,403.48,331.2,409.13,341.53,515.98,406.5,384.2,254.54,250.14,414.26,406.99,336.81,444.32,333.64,254.8
2001_4,468.52,364.38,357.48,405.8,418.66,338.4,254.14,345.37,452.56,337.86,430.23,332.22,416.16,642.39,408.37,734.4,191.95,498.97,252.26,337.55,407.47,463.39,403.22,330.98,408.89,341.29,514.7,406.24,383.85,253.51,249.48,413.93,406.72,336.59,443.96,333.28,253.77
2001_5,467.86,364.1,357.15,405.61,418.13,338.07,253.1,345.05,451.77,337.52,429.79,331.94,415.76,641.31,408.06,732.86,191.71,498.2,251.17,337.21,407.11,462.74,402.88,330.66,408.53,340.94,513.26,405.96,383.55,252.57,248.74,413.43,406.42,336.25,443.44,332.87,252.8
2001_6,467.3,363.79,356.84,405.26,417.67,337.74,252.04,344.73,451.08,337.19,429.38,331.64,415.39,640.4,407.75,731.43,191.48,497.55,250.13,336.87,406.77,462.21,402.58,330.34,408.23,340.61,511.92,405.62,383.18,251.55,248.0,412.94,406.11,335.9,442.99,332.44,251.75
2001_7,466.69,363.4,356.49,404.88,417.17,337.41,250.95,344.37,450.39,336.84,428.94,331.34,415.03,639.45,407.39,729.91,191.24,496.86,249.05,336.52,406.38,461.64,402.24,329.99,407.86,340.23,510.59,405.26,382.74,250.49,247.26,412.46,405.75,335.51,442.47,331.96,250.66
2001_8,466.03,363.08,356.13,404.5,416.62,337.05,249.88,344.03,449.61,336.5,428.48,330.96,414.61,638.38,407.04,728.46,191.03,496.15,247.96,336.2,406.02,461.0,401.88,329.68,407.5,339.9,509.22,404.9,382.34,249.44,246.51,411.94,405.39,335.17,441.91,331.51,249.62
2001_9,465.53,362.73,355.76,404.2,416.22,336.67,248.89,343.68,448.87,336.14,428.04,330.61,414.26,637.43,406.65,726.83,190.77,495.47,246.95,335.82,405.65,460.52,401.47,329.36,407.13,339.5,507.86,404.58,382.0,248.36,245.74,411.53,405.03,334.81,441.49,331.07,248.61
2001_10,464.81,362.28,355.35,403.77,415.64,336.24,247.75,343.3,448.09,335.76,427.56,330.21,413.81,636.35,406.21,725.35,190.47,494.72,245.84,335.36,405.19,459.81,401.06,328.95,406.74,339.04,506.56,404.16,381.54,247.3,244.98,410.97,404.62,334.42,440.9,330.5,247.51
2001_11,464.04,361.76,354.86,403.24,414.98,335.74,246.5,342.79,447.19,335.27,426.9,329.75,413.17,635.12,405.69,723.49,190.12,493.82,244.66,334.82,404.62,459.13,400.55,328.45,406.22,338.48,505.0,403.62,380.96,246.1,244.05,410.27,404.09,333.89,440.2,329.78,246.31
2001_12,463.18,361.25,354.29,402.72,414.29,335.15,245.39,342.23,446.25,334.66,426.21,329.19,412.59,633.81,405.1,721.58,189.85,492.85,243.51,334.32,404.06,458.31,399.94,327.97,405.62,337.96,503.42,403.1,380.43,244.98,243.28,409.59,403.54,333.36,439.46,329.3,245.18
2002_1,463.1,361.52,354.69,402.78,414.43,335.59,245.97,342.68,446.04,335.04,426.25,329.59,412.68,633.51,405.24,720.88,189.69,492.72,244.12,334.62,404.15,458.21,400.13,328.42,405.74,338.43,502.69,403.2,380.55,245.46,243.48,409.68,403.64,333.8,439.48,329.75,245.7
2002_2,463.35,362.1,355.27,403.18,414.8,336.31,246.75,343.36,446.11,335.8,426.55,330.36,413.01,633.68,405.53,720.67,189.65,492.92,244.81,335.43,404.52,458.47,400.48,329.13,406.07,339.04,502.34,403.56,381.14,246.12,243.88,410.02,403.98,334.54,439.76,330.46,246.43
2002_3,463.37,362.48,355.72,403.29,414.99,336.85,247.13,343.88,446.09,336.37,426.74,330.91,413.21,633.63,405.7,720.28,189.61,492.98,245.2,335.96,404.74,458.56,400.68,329.74,406.28,339.65,501.84,403.74,381.39,246.63,244.18,410.2,404.13,335.12,439.86,331.03,246.88
2002_4,463.38,362.85,356.17,403.46,415.14,337.41,247.63,344.4,445.91,336.98,426.85,331.49,413.36,633.45,405.86,719.78,189.56,492.9,245.7,336.6,404.95,458.62,400.87,330.33,406.44,340.25,501.28,403.9,381.76,247.14,244.49,410.34,404.33,335.69,439.93,331.56,247.39
2002_5,463.07,363.05,356.5,403.38,415.09,337.88,247.98,344.8,445.55,337.46,426.76,331.98,413.23,632.88,405.83,718.92,189.4,492.53,246.09,337.06,404.76,458.27,400.95,330.78,406.41,340.72,500.45,403.81,381.86,247.56,244.65,410.21,404.28,336.15,439.71,332.02,247.77
2002_6,462.8,363.23,356.73,403.38,415.03,338.3,248.36,345.14,445.11,337.84,426.56,332.42,413.14,632.38,405.82,717.94,189.22,492.21,246.48,337.46,404.88,458.02,400.95,331.15,406.32,341.09,499.54,403.79,381.9,247.96,244.82,410.09,404.24,336.49,439.57,332.39,248.14
2002_7,462.31,363.51,357.02,403.33,414.78,338.69,248.64,345.47,444.66,338.25,426.46,332.8,413.01,631.51,405.8,716.98,189.07,491.66,246.76,337.89,404.86,457.56,400.97,331.55,406.28,341.54,498.7,403.69,382.06,248.38,245.01,409.8,404.22,336.87,439.16,332.8,248.49
2002_8,462.35,363.76,357.32,403.37,415.02,339.13,249.21,345.89,444.63,338.72,426.47,333.25,413.05,631.52,405.76,716.38,188.92,491.69,247.34,338.36,404.89,457.69,401.05,332.02,406.29,341.99,498.09,403.75,382.23,248.81,245.22,410.0,404.22,337.33,439.27,333.24,248.99
2002_9,462.17,363.92,357.54,403.3,414.99,339.45,249.6,346.17,444.22,339.05,426.29,333.55,412.96,630.97,405.69,715.35,188.7,491.37,247.75,338.67,404.83,457.5,400.96,332.38,406.22,342.31,497.21,403.69,382.33,249.18,245.32,409.9,404.12,337.67,439.11,333.58,249.37
2002_10,461.87,363.96,357.73,403.15,414.88,339.75,250.01,346.45,443.82,339.39,426.06,333.87,412.8,630.39,405.51,714.27,188.43,490.96,248.15,338.96,404.72,457.21,400.86,332.69,406.04,342.59,496.34,403.54,382.27,249.49,245.39,409.75,403.96,338.0,438.86,333.84,249.72
2002_11,461.33,363.96,357.8,402.84,414.6,339.96,250.24,346.6,443.2,339.6,425.68,334.12,412.48,629.55,405.25,712.97,188.1,490.32,248.41,339.12,404.44,456.74,400.65,332.87,405.81,342.75,495.23,403.28,382.2,249.79,245.42,409.4,403.72,338.18,438.45,334.03,250.0
2002_12,460.69,363.88,357.75,402.55,414.17,339.95,250.44,346.64,442.51,339.56,425.23,334.09,412.07,628.49,404.93,711.58,187.76,489.67,248.56,339.22,404.14,456.11,400.32,333.03,405.47,342.79,494.08,402.96,381.99,250.03,245.37,409.0,403.39,338.35,437.89,334.17,250.22
2003_1,464.29,366.43,360.17,405.83,417.45,342.12,251.84,348.85,446.12,341.71,428.72,336.28,415.4,633.26,408.27,716.48,188.41,493.41,250.1,341.32,407.3,459.76,403.63,334.99,408.74,344.9,497.5,406.23,384.89,251.46,246.88,412.21,406.65,340.3,441.4,336.14,251.62
2003_2,468.98,369.77,363.29,410.03,421.71,344.78,253.99,351.77,450.16,344.38,432.98,338.89,419.65,639.36,412.38,722.97,189.41,498.28,252.06,343.94,411.41,464.32,407.61,337.61,412.92,347.57,501.84,410.41,388.53,253.36,248.71,416.4,410.82,342.99,445.85,338.75,253.69
2003_3,472.83,372.53,365.97,413.53,425.28,347.06,255.44,354.23,453.93,346.65,436.76,341.13,423.31,644.56,416.03,728.75,190.17,502.41,253.4,346.18,414.95,468.16,411.19,339.89,416.57,349.76,505.65,413.99,391.5,254.92,250.36,419.94,414.45,345.25,449.63,340.99,255.1
2003_4,476.93,375.39,368.7,417.15,428.98,349.37,256.84,356.7,457.65,349.03,440.6,343.46,427.05,649.95,419.75,734.4,190.95,506.66,255.04,348.46,418.58,472.31,414.64,342.22,420.29,352.21,509.45,417.58,394.77,256.43,252.01,423.53,418.15,347.58,453.54,343.16,256.61
2003_5,480.86,378.23,371.32,420.8,432.59,351.61,258.49,359.08,461.37,351.24,444.31,345.67,430.7,655.14,423.3,739.84,191.66,510.76,256.57,350.75,422.05,476.22,418.15,344.38,423.86,354.45,513.1,421.24,398.03,258.12,253.55,427.1,421.69,349.8,457.35,345.35,258.3
2003_6,484.91,381.21,373.98,424.49,436.32,353.82,260.06,361.47,465.17,353.42,448.12,347.89,434.5,660.47,427.04,745.52,192.4,515.05,258.14,352.96,425.77,480.25,421.62,346.61,427.62,356.7,517.04,425.02,401.25,259.73,255.24,430.8,425.46,352.0,461.27,347.65,259.89
2003_7,488.61,383.87,376.59,428.01,439.71,356.12,261.57,363.91,468.66,355.72,451.7,350.14,437.96,665.35,430.52,750.81,193.18,518.92,259.6,355.28,429.09,483.91,425.15,348.83,431.06,359.04,520.54,428.44,404.15,261.23,256.77,434.15,428.89,354.23,464.88,349.75,261.4
2003_8,492.6,386.79,379.25,431.69,443.35,358.39,263.08,366.36,472.36,358.03,455.49,352.36,441.69,670.58,434.18,756.45,193.92,523.14,261.17,357.61,432.78,487.83,428.67,351.1,434.77,361.31,524.3,432.12,407.36,262.78,258.38,437.75,432.56,356.54,468.71,351.97,262.94
2003_9,496.53,389.52,381.9,435.29,446.99,360.6,264.74,368.78,476.07,360.28,459.25,354.55,445.35,675.83,437.82,761.88,194.56,527.25,262.7,359.74,436.19,491.83,432.14,353.31,438.4,363.53,528.03,435.75,410.42,264.37,259.92,441.31,436.16,358.71,472.57,354.12,264.58
2003_10,500.34,392.27,384.47,438.71,450.49,362.75,266.23,371.13,479.69,362.47,462.88,356.71,448.87,680.84,441.35,767.34,195.24,531.27,264.23,361.91,439.69,495.63,435.57,355.42,441.91,365.72,531.68,439.24,413.47,265.88,261.46,444.74,439.71,360.88,476.24,356.19,266.09
2003_11,504.12,394.64,386.75,442.03,453.93,364.6,267.59,373.16,483.27,364.31,466.49,358.53,452.41,685.75,444.58,772.15,195.74,535.24,265.51,363.73,442.73,499.38,438.68,357.25,445.32,367.52,534.92,442.65,416.18,267.29,262.8,448.14,442.86,362.74,479.91,358.0,267.45
2003_12,507.43,397.29,389.2,445.36,457.03,366.71,268.92,375.43,486.3,366.36,469.62,360.6,455.51,690.06,447.98,776.95,196.32,538.66,266.93,365.81,446.03,502.69,442.02,359.34,448.52,369.64,538.21,445.83,419.14,268.65,264.24,451.16,446.29,364.79,483.16,360.05,268.79
2004_1,511.7,400.79,392.7,449.24,461.08,370.02,272.62,378.86,490.31,369.69,473.67,363.88,459.47,695.7,451.8,782.99,198.33,543.14,270.68,369.03,449.89,506.95,445.81,362.62,452.4,372.93,542.32,449.7,422.8,272.24,267.19,455.13,450.11,368.17,487.22,363.45,272.5
2004_2,515.46,404.07,395.89,452.7,464.73,373.08,276.12,381.99,493.87,372.77,477.26,366.86,462.98,700.7,455.25,788.24,200.2,547.1,274.09,372.2,453.38,510.7,449.27,365.66,455.87,376.06,545.88,453.18,426.22,275.66,269.97,458.67,453.58,371.23,490.9,366.62,275.99
2004_3,519.21,407.31,399.07,456.18,468.38,376.13,279.46,385.09,497.38,375.86,480.87,369.92,466.52,705.61,458.71,793.43,202.06,551.05,277.39,375.25,456.89,514.41,452.67,368.76,459.37,379.19,549.41,456.64,429.59,278.99,272.73,462.23,457.05,374.34,494.51,369.77,279.27
2004_4,522.74,410.38,402.17,459.45,471.85,379.15,282.61,388.17,500.69,378.88,484.28,372.92,469.86,710.24,462.08,798.42,203.87,554.79,280.56,378.27,460.22,517.97,456.04,371.67,462.71,382.2,552.78,459.87,432.86,282.28,275.39,465.58,460.39,377.29,497.97,372.79,282.48
2004_5,526.34,413.42,405.24,462.76,475.35,382.12,285.99,391.17,504.03,381.85,487.66,375.85,473.15,714.87,465.41,803.29,205.67,558.48,283.88,381.25,463.43,521.51,459.34,374.59,466.02,385.2,556.09,463.23,436.06,285.6,278.06,468.94,463.68,380.23,501.43,375.83,285.81
2004_6,529.85,416.51,408.26,466.05,478.78,385.08,289.3,394.13,507.34,384.78,491.04,378.78,476.49,719.48,468.68,807.99,207.47,562.18,287.23,384.21,466.76,525.03,462.6,377.47,469.29,388.23,559.34,466.51,439.22,288.88,280.7,472.29,466.96,383.15,504.87,378.84,289.1
2004_7,533.44,419.6,411.32,469.36,482.27,388.05,292.6,397.13,510.72,387.75,494.48,381.72,479.86,724.15,472.02,812.93,209.29,565.91,290.52,387.19,470.08,528.63,465.91,380.39,472.64,391.2,562.74,469.83,442.46,292.2,283.43,475.66,470.26,386.08,508.34,381.89,292.4
2004_8,537.09,422.71,414.44,472.67,485.8,391.06,295.99,400.23,514.08,390.78,497.97,384.67,483.29,728.91,475.39,817.95,211.12,569.75,293.91,390.22,473.41,532.26,469.27,383.37,476.04,394.21,566.12,473.21,445.74,295.49,286.08,479.1,473.62,389.09,511.87,384.91,295.75
2004_9,540.77,425.88,417.51,476.14,489.39,394.02,299.38,403.26,517.53,393.73,501.46,387.57,486.72,733.72,478.72,822.96,212.9,573.59,297.27,393.1,476.87,535.88,472.58,386.33,479.4,397.18,569.57,476.59,449.08,298.86,288.76,482.6,477.0,392.06,515.42,388.0,299.14
2004_10,544.22,428.88,420.53,479.33,492.74,396.95,302.65,406.24,520.81,396.76,504.8,390.51,489.97,738.19,481.97,827.73,214.64,577.21,300.53,396.04,480.1,539.33,475.82,389.22,482.67,400.14,572.85,479.8,452.2,302.1,291.35,485.86,480.23,395.02,518.8,390.95,302.36
2004_11,547.7,431.88,423.55,482.5,496.17,399.83,305.96,409.19,524.04,399.63,508.11,393.36,493.24,742.73,485.21,832.46,216.38,580.81,303.84,398.9,483.33,542.82,479.07,392.04,485.9,403.01,576.14,483.04,455.31,305.34,293.97,489.16,483.45,397.87,522.17,393.9,305.66
2004_12,551.08,434.81,426.51,485.72,499.51,402.64,309.2,412.08,527.28,402.34,511.35,396.13,496.46,747.14,488.43,837.1,218.12,584.36,307.1,401.57,486.48,546.2,482.24,394.88,489.12,405.72,579.29,486.23,458.43,308.6,296.58,492.39,486.67,400.75,525.5,396.91,308.89
2005_1,556.73,438.76,429.96,490.84,504.76,405.67,312.6,415.23,532.62,405.51,516.67,399.14,501.64,754.57,493.51,844.36,220.21,590.28,310.6,405.25,491.34,551.82,486.92,397.77,494.25,409.1,584.65,491.36,462.91,311.91,299.87,497.52,491.77,403.64,530.95,399.96,312.26
2005_2,562.52,442.69,434.14,495.77,510.18,409.2,315.98,419.24,538.04,408.91,522.12,402.65,506.66,762.24,498.85,853.05,222.39,596.31,313.85,408.2,496.29,557.59,492.45,401.13,499.24,412.29,590.39,496.27,467.17,315.04,303.08,502.79,496.73,407.03,536.55,403.5,315.58
2005_3,568.29,447.21,438.15,501.35,515.48,412.71,319.19,422.87,543.5,412.48,527.62,406.08,512.32,769.86,504.11,861.35,224.83,602.4,317.0,411.69,501.82,563.33,497.5,404.77,504.8,415.94,596.05,501.85,472.13,318.54,306.75,508.05,502.26,410.72,542.04,406.93,318.86
2005_4,574.01,451.47,442.08,506.46,520.79,416.06,322.4,426.47,548.91,415.86,533.05,409.42,517.58,777.38,509.36,869.54,227.1,608.44,320.27,415.12,506.89,569.0,502.6,408.11,510.09,419.33,601.65,507.03,476.76,321.85,310.17,513.2,507.45,414.09,547.58,410.3,322.06
2005_5,579.6,455.06,445.95,511.61,526.01,419.35,325.66,430.03,554.23,419.18,538.44,412.67,522.82,784.78,514.52,877.63,229.34,614.34,323.44,418.43,511.95,574.58,507.61,411.28,515.28,422.69,607.29,512.2,480.9,325.17,313.51,518.39,512.61,417.25,553.0,413.52,325.36
2005_6,585.18,459.34,449.66,516.79,531.22,422.55,328.94,433.4,559.51,422.34,543.62,415.82,528.01,792.07,519.64,885.22,231.47,620.14,326.72,421.62,516.97,580.13,512.48,414.45,520.34,425.87,612.62,517.32,485.71,328.37,316.77,523.48,517.74,420.49,558.34,416.87,328.64
2005_7,590.79,463.41,453.47,521.88,536.45,425.87,332.25,436.93,564.82,425.66,548.98,419.12,533.25,799.5,524.77,893.21,233.76,626.04,329.97,424.95,522.01,585.73,517.5,417.75,525.53,429.28,618.11,522.46,490.19,331.66,320.18,528.65,522.91,423.81,563.77,420.21,331.93
2005_8,596.54,467.57,457.37,527.1,541.8,429.21,335.52,440.52,570.21,428.98,554.43,422.38,538.49,807.06,530.04,901.24,236.01,632.06,333.26,428.28,527.16,591.44,522.57,421.02,530.78,432.61,623.73,527.66,494.81,334.94,323.55,533.83,528.13,427.09,569.36,423.53,335.21
2005_9,602.05,471.56,461.17,532.24,546.98,432.44,338.77,443.98,575.52,432.27,559.71,425.57,543.7,814.34,535.15,909.05,238.16,637.91,336.48,431.48,532.16,596.98,527.52,424.21,535.89,435.83,629.15,532.75,499.34,338.18,326.82,538.93,533.22,430.32,574.7,426.76,338.46
2005_10,607.73,475.58,464.99,537.43,552.28,435.67,342.05,447.53,580.82,435.57,565.08,428.81,548.94,821.78,540.32,917.0,240.31,643.87,339.72,434.71,537.22,602.57,532.54,427.44,541.1,439.11,634.68,537.98,503.8,341.45,330.15,544.14,538.39,433.58,580.21,430.03,341.75
2005_11,613.18,479.47,468.7,542.38,557.41,438.83,345.26,450.92,586.05,438.74,570.23,431.96,554.02,828.98,545.36,924.75,242.43,649.54,342.95,437.8,542.06,608.08,537.44,430.54,546.13,442.25,640.01,542.96,508.14,344.65,333.42,549.09,543.41,436.69,585.49,433.24,344.92
2005_12,618.67,483.37,472.34,547.39,562.53,441.87,348.66,454.27,591.11,441.65,575.32,434.83,559.04,836.13,550.39,932.02,244.53,655.23,346.38,440.62,546.92,613.41,542.3,433.53,551.09,445.21,645.24,547.96,512.46,347.86,336.6,554.05,548.38,439.77,590.83,436.39,348.26
2006_1,631.12,489.57,477.28,558.74,573.66,444.24,351.7,457.78,603.0,444.03,587.18,437.3,570.54,852.72,561.83,949.87,246.3,668.42,349.35,443.32,557.55,625.93,552.58,435.86,562.53,447.7,657.73,559.35,520.72,351.0,339.51,565.11,559.78,442.06,602.76,438.84,351.47
2006_2,643.91,496.11,482.84,570.08,585.03,447.12,354.66,461.96,615.05,446.94,599.16,440.07,582.27,869.82,573.28,968.47,248.33,681.86,352.31,446.14,568.44,638.71,563.61,438.77,574.08,450.48,670.34,570.76,529.17,354.1,342.66,576.36,571.22,445.04,615.02,441.79,354.46
2006_3,656.28,502.37,487.96,581.3,596.09,449.65,357.4,465.62,626.79,449.56,610.86,442.67,593.65,886.24,584.52,986.6,250.34,694.88,354.99,448.68,579.15,650.94,574.0,441.35,585.33,453.02,682.71,581.93,537.41,357.11,345.76,587.23,582.43,447.62,626.88,444.46,357.24
2006_4,668.49,508.28,493.02,592.52,607.03,452.12,360.68,469.23,638.17,452.0,622.29,445.15,604.8,902.59,595.64,1004.21,252.06,707.78,358.04,451.13,589.37,663.18,584.33,443.72,596.44,455.58,694.42,592.89,545.14,360.2,348.53,597.95,593.38,450.03,638.7,446.87,360.57
2006_5,680.5,514.41,497.84,603.24,617.79,454.39,363.32,472.64,649.57,454.3,633.64,447.42,615.91,918.54,606.6,1021.5,253.85,720.43,360.6,453.41,599.85,675.17,594.43,445.99,607.38,457.88,706.5,603.9,553.19,363.0,351.33,608.65,604.41,452.28,650.16,449.21,363.26
2006_6,692.77,520.51,502.78,614.3,628.73,456.78,366.2,476.18,661.11,456.71,645.11,449.79,627.14,934.87,617.61,1039.05,255.68,733.27,363.49,455.83,610.31,687.39,604.68,448.38,618.44,460.32,718.53,614.93,561.16,366.01,354.23,619.44,615.44,454.67,661.96,451.69,366.23
2006_7,704.68,526.38,507.58,625.07,639.44,459.01,369.03,479.56,672.4,458.92,656.38,452.02,638.16,950.77,628.44,1056.32,257.43,745.85,366.21,458.09,620.51,699.26,614.79,450.56,629.34,462.58,730.32,625.76,568.94,368.85,357.01,630.0,626.27,456.87,673.47,453.99,369.07
2006_8,716.71,532.38,512.47,635.97,650.21,461.3,371.87,483.06,683.75,461.28,667.78,454.24,649.23,966.75,639.45,1073.67,259.25,758.54,368.99,460.45,630.82,711.32,624.93,452.9,640.33,464.96,742.21,636.66,576.86,371.79,359.88,640.65,637.19,459.22,685.05,456.37,372.0
2006_9,728.64,538.12,517.23,646.68,660.89,463.48,374.63,486.44,694.98,463.46,678.93,456.41,660.19,982.52,650.21,1090.78,260.91,771.05,371.71,462.54,640.97,723.18,634.93,455.06,651.12,467.09,753.9,647.4,584.57,374.59,362.56,651.15,647.95,461.39,696.55,458.56,374.8
2006_10,740.38,543.97,521.82,657.35,671.41,465.58,377.41,489.64,705.98,465.59,689.92,458.51,671.04,998.08,660.85,1107.56,262.58,783.38,374.44,464.62,651.02,734.86,644.71,457.14,661.81,469.21,765.29,658.13,592.23,377.4,365.24,661.55,658.58,463.46,707.81,460.74,377.63
2006_11,751.86,549.4,526.37,667.73,681.73,467.56,380.04,492.79,716.93,467.67,700.91,460.55,681.69,1013.44,671.43,1123.98,264.09,795.51,376.95,466.56,660.93,746.32,654.61,459.01,672.41,471.15,776.74,668.61,599.61,380.07,367.88,671.73,669.1,465.42,718.91,462.7,380.28
2006_12,763.48,555.08,530.9,678.27,692.23,469.51,382.7,495.91,727.78,469.56,711.74,462.39,692.29,1028.77,682.01,1140.47,265.81,807.6,379.63,469.12,670.8,757.99,664.38,460.95,682.93,473.19,787.93,679.07,607.08,382.85,370.47,681.93,679.61,467.37,730.1,464.89,383.02
2007_1,774.06,563.27,538.39,689.45,702.72,475.83,387.89,502.8,739.29,475.55,723.15,468.83,702.7,1042.24,692.92,1154.43,268.74,819.29,384.91,474.88,680.84,769.59,674.77,467.05,693.58,479.16,799.56,689.99,616.32,388.33,375.86,691.95,690.52,473.34,740.97,471.29,388.41
