Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,86,87,88,89,90,93,94,95,96,97,99,100,101,102,103,104,105,107,108,109,111,112,113,116,118,119,120,121,122,124,125,126,127,128,130,131,132,133,134,135,136,137,138,139,140,141,142,144,146,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,189,190,191,192,193,194,195,197,198,199
2006_10,51.02,680.65,554.27,372.05,436.68,668.68,374.2,723.53,378.96,707.52,484.96,528.33,768.19,658.34,1930.17,697.38,463.21,671.01,371.88,424.53,464.75,658.13,735.89,457.4,658.37,656.19,462.48,467.9,464.88,657.63,442.36,749.14,1293.57,371.95,927.8,727.09,1406.03,50.19,577.46,1064.95,393.71,546.95,657.74,372.44,679.82,381.89,793.77,699.62,957.6,374.32,709.56,657.73,659.0,459.01,372.29,662.66,844.1,456.57,658.31,464.84,737.31,399.56,687.76,372.05,467.91,464.77,456.57,690.77,657.42,82.64,inf,373.1,458.76,7.56,526.99,699.76,456.46,457.34,713.83,593.76,394.44,721.55,457.21,458.11,373.6,742.2,457.8,755.54,459.74,616.31,724.88,376.02,731.57,464.22,657.59,732.41,462.13,372.67,619.79,458.6,828.04,1409.75,671.83,376.22,698.07,562.92,932.54,373.63,372.54,372.06,3973.79,663.17,573.41,981.4,1014.47,675.5,658.02,2324.31,379.33,468.52,718.45,1085.59,373.13,498.6,662.15,372.12,698.94,690.52,372.59,1351.65,658.27,372.19,458.64,382.05,1077.16,583.25,373.8,458.85,743.71,380.93,398.19,459.45,711.65,510.6,391.04,672.02,594.99,657.88,923.91,456.83,403.38,372.57,832.39,1081.52,3466.01,372.14,668.11,308.52,834.97,1211.99,462.18,675.44,509.47,744.61,640.71,659.59,678.26,1010.97,371.99,372.93,754.27,657.79,372.11,659.25,471.63,486.52,627.84,663.48
2006_11,51.16,691.4,556.45,374.57,440.96,679.32,376.62,734.99,381.55,718.55,486.98,530.49,780.48,668.86,1942.73,708.16,465.22,681.58,374.51,428.18,466.62,668.34,747.15,459.4,668.92,659.02,464.48,469.79,467.17,668.13,444.2,760.96,1297.98,374.43,941.52,738.2,1427.7,50.3,584.21,1070.43,396.17,552.6,668.13,374.98,690.58,383.48,805.7,710.66,972.32,376.93,720.67,668.1,669.51,460.71,374.85,673.21,856.99,458.58,668.81,467.17,748.75,402.85,698.7,374.66,469.94,466.82,458.65,701.8,667.88,83.79,inf,375.66,460.71,7.68,533.73,710.78,458.28,459.3,724.91,602.27,397.1,732.82,459.08,460.17,375.88,753.75,459.58,767.22,461.7,624.22,736.23,378.58,742.77,466.15,668.14,744.02,464.1,375.23,628.79,460.62,841.07,1417.15,682.65,378.77,709.02,569.33,946.85,376.14,375.12,374.62,4032.93,673.76,579.83,987.45,1017.56,686.2,668.58,2344.64,381.88,470.58,729.63,1102.56,375.69,500.71,672.66,374.69,709.88,701.33,375.17,1372.9,668.85,374.61,460.55,384.65,1093.8,589.74,376.39,460.83,755.0,383.58,400.81,461.36,722.84,515.99,393.58,682.75,597.01,668.44,938.13,458.67,406.28,375.15,844.45,1098.05,3525.89,374.72,678.48,310.99,847.91,1218.74,464.09,686.15,513.53,756.15,650.29,670.12,681.07,1026.35,374.44,375.38,765.99,668.46,374.62,669.78,473.74,488.5,630.77,673.83
2006_12,51.34,702.19,558.67,377.17,445.48,690.05,379.44,746.51,384.12,729.68,489.02,532.64,792.82,679.37,1955.72,718.91,467.19,692.23,377.14,431.88,469.22,678.85,758.41,461.29,679.4,662.39,466.52,471.87,469.43,678.6,446.03,772.69,1302.21,377.03,955.38,749.19,1449.42,50.48,591.15,1076.65,398.63,558.25,678.7,377.58,701.4,385.5,817.6,721.63,986.94,379.49,731.75,678.61,679.98,462.94,377.41,683.69,870.12,460.38,679.32,469.51,760.34,406.18,709.59,377.25,472.07,468.61,460.54,712.63,678.35,84.94,inf,378.24,462.58,7.81,540.48,721.8,460.34,461.16,736.22,611.02,399.76,744.13,460.93,461.9,378.75,765.45,461.78,778.99,463.67,632.07,747.44,381.26,753.7,468.01,678.56,755.54,466.05,377.76,637.68,462.61,854.18,1425.45,693.27,381.42,720.08,575.77,961.14,378.81,377.7,377.24,4092.01,684.27,586.27,993.46,1020.62,696.8,679.08,2365.43,384.48,472.73,740.99,1119.38,378.27,502.7,683.24,377.33,720.92,712.04,377.74,1394.33,679.29,377.35,462.56,387.34,1110.52,596.27,378.96,462.82,766.19,386.26,403.44,463.19,734.02,521.72,396.3,693.39,599.41,679.02,952.41,460.59,409.19,377.74,856.4,1114.49,3585.83,377.31,689.2,313.43,860.74,1226.05,466.14,696.83,517.65,767.78,660.0,680.6,683.94,1041.65,377.11,378.06,777.64,679.01,377.22,680.27,475.63,490.46,633.84,684.31
2007_1,51.61,712.97,564.53,382.59,452.19,700.97,384.64,757.1,389.24,740.12,494.69,538.34,804.49,690.29,1971.25,730.58,473.42,702.37,382.56,437.98,475.01,689.66,769.59,467.17,689.93,668.73,472.71,478.02,475.67,689.63,452.03,783.93,1311.7,382.49,967.42,759.99,1464.0,50.77,599.73,1084.12,404.13,566.52,689.89,382.67,712.16,390.17,829.05,731.73,1000.68,384.6,742.83,689.65,690.71,468.96,382.71,694.24,882.76,466.91,689.89,476.04,771.09,412.19,719.97,382.5,478.2,474.57,467.04,722.73,689.63,85.62,inf,383.44,468.39,7.89,548.55,732.45,466.33,467.07,746.46,620.92,405.01,754.9,467.05,468.59,384.23,775.6,468.16,789.08,470.03,640.71,758.05,386.42,765.34,474.39,689.69,765.68,472.16,383.13,647.53,468.79,865.02,1435.25,704.76,386.55,729.85,584.66,974.04,383.99,382.81,382.81,4130.76,694.66,594.87,1004.06,1029.19,708.21,690.15,2394.78,390.06,478.69,751.47,1132.77,383.68,507.97,694.24,382.51,731.48,723.93,382.67,1410.92,690.14,382.8,468.9,392.56,1123.33,604.24,384.14,468.97,777.32,391.46,408.66,469.12,745.17,529.51,401.67,703.61,606.57,690.04,965.07,466.74,414.71,382.89,867.42,1129.13,3629.95,382.66,700.48,317.87,872.6,1234.77,471.87,707.05,524.91,779.12,670.23,691.14,690.73,1055.24,382.56,383.14,789.26,689.92,382.59,691.24,481.99,496.33,639.65,695.39
2007_2,52.09,723.09,570.9,387.39,457.48,709.49,389.1,767.44,393.7,750.04,500.42,544.59,815.13,700.15,1995.28,739.06,478.97,712.37,387.36,442.88,480.41,699.52,780.12,472.66,699.79,675.72,478.25,483.61,481.33,699.49,457.23,794.15,1325.79,387.1,980.48,770.29,1484.09,51.28,607.1,1096.21,409.12,574.0,699.75,387.24,721.1,394.31,839.24,742.07,1013.68,389.13,752.18,699.5,700.58,474.47,387.52,703.99,893.87,472.4,699.74,481.71,781.42,417.44,730.18,387.3,483.8,480.13,472.53,732.96,699.49,87.0,inf,387.75,473.9,8.01,555.28,742.02,471.81,472.56,756.65,629.63,410.02,764.89,472.54,474.09,389.05,786.74,473.66,800.43,475.55,649.37,768.63,390.86,775.66,479.95,699.55,776.48,477.7,387.93,656.6,474.3,878.14,1451.35,714.8,390.98,740.24,592.46,987.21,388.59,387.2,387.61,4198.05,704.58,602.75,1017.67,1039.98,716.24,700.01,2433.96,394.07,484.29,761.49,1148.55,388.38,513.89,704.15,387.31,740.94,731.62,387.32,1433.22,700.0,387.61,474.41,397.11,1140.71,612.21,388.68,474.48,787.82,395.92,413.64,474.62,755.67,536.48,406.68,713.63,613.35,699.9,978.29,472.23,419.3,387.7,878.58,1144.51,3697.52,387.46,710.47,321.62,884.1,1248.89,477.4,717.1,531.5,788.84,679.72,701.01,698.7,1069.78,387.37,387.94,798.98,699.78,387.25,701.11,487.62,502.05,646.34,705.32
2007_3,52.78,732.11,577.49,391.4,463.55,719.31,393.75,778.2,398.53,760.36,505.95,551.24,826.86,708.49,2027.06,748.73,483.53,721.93,391.25,448.4,485.06,708.12,789.45,477.59,708.58,683.03,482.85,488.35,486.17,707.76,461.49,805.3,1344.05,391.49,993.33,779.68,1508.79,51.98,615.15,1112.55,413.33,580.4,707.86,392.04,731.2,397.61,850.41,752.28,1027.38,393.83,762.64,707.97,709.17,479.15,391.67,713.03,905.84,476.69,708.53,486.27,792.09,421.79,739.83,391.63,488.34,485.14,476.83,743.0,707.62,88.06,inf,392.46,478.98,8.16,562.65,752.35,476.56,477.49,767.06,636.82,414.53,775.41,477.23,478.22,393.01,797.49,478.0,811.29,479.94,657.71,778.95,395.76,784.12,484.52,707.65,787.59,482.46,392.03,664.62,478.9,890.34,1473.12,723.02,395.77,750.5,598.98,1000.69,393.42,391.94,391.42,4254.13,713.7,609.54,1033.95,1052.61,726.3,708.29,2482.45,398.91,489.0,772.21,1166.19,392.51,520.34,712.61,391.57,751.28,741.78,392.08,1453.26,708.49,391.54,478.88,401.92,1156.45,619.85,393.26,479.02,797.2,400.82,418.21,479.51,765.09,542.23,411.3,723.03,619.46,708.09,991.76,476.96,424.43,391.92,889.35,1159.68,3754.58,391.51,718.85,324.66,896.27,1267.84,482.47,726.6,537.21,799.67,688.33,709.81,707.52,1084.06,391.3,392.4,810.09,708.11,391.57,709.49,492.49,507.31,653.56,713.94
2007_4,53.27,742.21,583.93,396.23,469.82,729.43,398.46,789.01,403.41,770.84,511.73,557.5,838.51,718.35,2051.25,758.74,489.18,731.6,396.06,454.13,490.62,717.58,800.01,483.1,718.47,690.0,488.42,493.94,491.65,717.5,466.72,816.37,1358.2,395.95,1006.27,789.86,1528.95,52.49,623.41,1124.69,418.34,587.92,717.77,396.74,741.42,401.83,861.51,762.69,1041.02,398.57,773.14,717.62,718.91,484.63,396.49,723.07,918.07,482.14,718.38,491.95,803.14,427.15,750.17,396.19,494.01,490.71,482.23,753.3,717.2,89.12,inf,397.29,484.49,8.28,570.29,762.79,482.05,482.91,777.73,645.56,419.57,786.09,482.82,483.81,397.8,808.61,483.52,822.43,485.53,666.44,789.55,400.36,794.45,490.09,717.59,798.41,488.02,396.83,673.67,484.42,902.85,1489.25,733.0,400.63,761.02,606.49,1014.13,398.04,396.69,396.2,4309.02,723.58,617.45,1047.9,1063.51,736.22,718.06,2522.73,403.97,494.6,782.81,1182.07,397.4,526.3,722.61,396.24,761.81,751.85,396.86,1473.44,718.29,396.37,484.33,406.88,1172.06,627.86,398.06,484.55,807.73,405.77,423.18,485.14,775.64,549.3,416.11,733.12,626.27,717.84,1005.06,482.48,429.7,396.71,900.58,1175.11,3812.47,396.28,728.7,328.46,908.45,1282.02,487.93,736.69,543.49,810.55,697.45,719.6,715.8,1098.4,396.15,396.99,821.1,717.93,396.02,719.29,498.05,513.03,660.27,723.77
2007_5,53.73,751.99,590.04,400.79,475.67,738.99,403.06,799.23,407.99,780.78,517.24,563.69,849.54,727.93,2074.49,768.42,494.52,741.6,400.7,459.37,495.98,727.47,810.12,488.39,728.02,696.65,493.78,499.33,497.27,727.2,471.72,826.88,1371.67,400.65,1018.45,799.84,1548.34,52.97,631.14,1136.29,423.16,595.15,727.21,401.15,751.06,405.82,872.14,772.59,1054.14,403.21,783.14,727.19,728.61,490.01,400.92,732.55,929.56,487.5,727.89,497.39,813.35,432.15,759.85,400.84,499.44,496.1,487.52,763.09,726.91,90.11,inf,401.82,489.85,8.4,577.41,772.67,487.39,488.33,787.66,653.88,424.36,796.16,488.13,489.15,402.41,818.92,488.83,832.88,490.8,674.81,799.55,405.02,804.29,495.45,727.13,808.8,493.37,401.46,682.31,489.73,914.52,1504.65,742.68,405.15,770.84,614.26,1026.85,402.42,401.31,400.85,4361.43,733.17,625.06,1061.2,1073.72,745.8,727.66,2562.43,408.51,500.04,792.95,1197.27,401.85,532.04,732.04,400.94,771.59,761.5,401.37,1492.48,727.89,400.89,489.69,411.46,1186.9,635.58,402.59,489.86,817.74,410.38,427.93,490.48,785.67,555.98,420.92,742.77,632.72,727.49,1017.71,487.78,434.48,401.37,911.19,1189.52,3867.32,400.92,738.45,332.1,919.82,1295.61,493.32,746.38,550.13,820.86,706.95,729.27,723.45,1112.0,400.66,401.69,831.59,727.42,400.81,728.87,503.57,518.54,666.57,733.44
2007_6,54.17,761.61,596.01,405.38,481.62,748.64,407.74,809.66,412.68,790.85,522.61,569.46,860.79,737.32,2097.5,778.21,499.78,751.0,405.38,464.76,501.37,736.84,820.24,493.58,737.46,703.14,499.13,504.6,502.59,736.49,476.64,837.54,1384.7,405.28,1030.77,809.8,1567.85,53.44,638.96,1147.65,427.93,602.29,736.68,405.82,760.89,409.83,882.79,782.56,1067.35,407.83,793.15,736.4,738.02,495.17,405.63,741.97,941.2,492.86,737.37,502.84,823.7,437.2,769.72,405.4,504.85,501.41,492.82,772.95,736.14,91.12,inf,406.46,495.05,8.51,584.6,782.64,492.55,493.49,797.75,662.27,429.14,806.44,493.33,494.48,407.04,829.43,494.08,843.44,496.09,683.07,809.69,409.68,814.19,500.76,736.44,819.18,498.61,406.06,691.14,494.99,926.37,1519.66,752.37,409.91,780.74,621.49,1039.75,407.14,405.9,405.46,4414.15,742.71,632.62,1074.17,1083.76,755.48,736.99,2601.74,413.21,505.42,803.18,1212.39,406.53,537.56,741.58,405.46,781.5,771.28,405.97,1511.84,737.32,405.53,494.89,416.23,1201.82,643.05,407.24,495.16,827.82,415.08,432.7,495.74,795.75,562.55,425.67,752.42,639.17,737.01,1030.63,492.99,439.49,405.94,921.79,1204.29,3923.35,405.53,748.08,335.71,931.51,1308.85,498.49,756.03,556.32,831.31,715.9,738.66,730.69,1125.74,405.3,406.26,842.12,737.02,405.45,738.38,508.72,523.96,672.81,742.72
2007_7,54.65,771.8,602.35,410.2,487.71,758.46,412.5,820.27,417.46,801.09,528.31,575.63,872.25,747.16,2121.35,788.08,505.28,761.18,410.1,470.32,506.86,746.7,830.56,499.04,747.21,709.93,504.55,510.12,508.28,746.4,481.9,848.53,1398.72,410.04,1043.29,819.95,1587.58,53.95,646.96,1159.57,432.89,609.7,746.57,410.57,770.81,414.01,893.73,792.81,1080.79,412.64,803.57,746.5,747.89,500.79,410.46,751.92,953.06,498.23,747.15,508.38,834.37,442.52,779.76,410.21,510.44,506.91,498.21,783.04,746.17,92.14,inf,411.29,500.53,8.63,592.07,792.83,498.03,499.01,808.09,671.03,434.1,816.8,498.8,499.93,411.88,840.1,499.53,854.25,501.57,691.62,820.08,414.46,824.25,506.29,746.36,829.88,504.1,410.85,700.06,500.44,938.51,1535.67,762.3,414.65,790.96,629.44,1052.88,411.89,410.7,410.23,4467.68,752.57,640.4,1088.25,1094.42,765.25,746.96,2644.53,418.06,510.94,813.6,1227.95,411.33,543.48,751.31,410.3,791.71,781.14,410.73,1531.57,747.11,410.38,500.41,421.08,1217.16,651.11,412.05,500.64,838.12,419.98,437.65,501.27,806.11,569.6,430.68,762.35,645.88,746.68,1043.7,498.46,444.56,410.74,932.66,1219.37,3980.3,410.31,758.02,339.47,943.37,1322.9,504.11,766.07,563.06,842.06,725.5,748.52,739.06,1139.83,410.14,411.09,853.01,746.71,410.19,748.15,514.43,529.65,679.38,752.76
2007_8,55.1,781.62,608.55,414.78,493.78,768.24,417.19,830.84,422.21,811.2,533.91,581.68,883.41,756.79,2144.45,797.8,510.69,770.8,414.77,475.75,512.37,756.17,840.79,504.38,756.82,716.5,509.98,515.57,513.76,755.94,486.97,859.16,1412.28,414.67,1055.72,830.01,1606.74,54.42,654.89,1171.08,437.71,616.99,755.94,415.29,780.77,418.06,904.39,802.86,1093.85,417.28,813.67,755.87,757.43,506.16,415.06,761.53,964.76,503.64,756.75,513.93,844.83,447.6,789.72,414.9,516.09,512.36,503.63,793.0,755.64,93.14,inf,415.96,505.82,8.75,599.36,802.91,503.33,504.27,818.29,679.2,438.97,827.1,504.14,505.34,416.49,850.74,504.86,864.9,506.9,700.09,830.35,419.15,834.32,511.84,755.87,840.41,509.5,415.46,708.94,505.79,950.45,1550.99,772.09,419.41,801.01,636.96,1065.77,416.58,415.41,414.89,4520.39,762.22,648.1,1101.88,1104.74,774.94,756.5,2683.58,422.82,516.47,823.86,1243.26,415.96,549.23,761.03,414.93,801.73,790.92,415.43,1550.89,756.74,414.97,505.72,425.91,1232.14,658.9,416.7,506.21,848.23,424.76,442.44,506.62,816.29,576.26,435.47,772.08,652.37,756.31,1056.52,503.76,449.57,415.37,943.44,1234.12,4036.79,414.94,767.66,343.11,954.95,1336.25,509.45,775.84,569.37,852.5,734.65,758.15,746.71,1153.58,414.71,415.71,863.56,756.37,414.85,757.74,519.89,535.39,685.73,762.25
2007_9,55.58,791.73,614.89,419.56,499.95,778.13,422.01,841.43,426.96,821.58,539.63,587.94,895.12,766.37,2168.67,807.96,516.24,780.72,419.46,481.32,517.87,766.04,851.3,509.88,766.72,723.48,515.45,521.18,519.36,765.91,492.05,870.18,1426.36,419.52,1068.53,840.23,1627.29,54.93,662.99,1183.06,442.66,624.54,765.82,419.87,790.76,422.15,915.43,813.24,1107.6,422.1,824.12,765.76,767.25,511.45,419.82,771.31,976.76,508.99,766.64,519.59,855.54,452.83,799.99,419.66,521.6,517.91,509.02,803.32,765.68,94.17,inf,420.73,511.36,8.87,606.82,813.23,508.78,509.8,828.69,688.02,443.9,837.7,509.62,510.75,421.23,861.57,510.31,875.8,512.43,708.76,841.02,423.88,844.63,517.41,765.85,851.32,515.03,420.25,717.99,511.33,962.64,1567.0,782.19,424.18,811.28,644.8,1079.11,421.29,420.09,419.6,4574.99,772.22,656.0,1115.93,1115.89,784.93,766.39,2725.71,427.66,522.07,834.42,1259.18,420.73,555.16,770.93,419.74,812.02,800.97,420.06,1570.89,766.47,419.76,511.2,430.78,1247.68,666.8,421.51,511.66,858.75,429.62,447.43,512.11,826.85,583.2,440.52,782.12,659.1,766.05,1069.79,509.25,454.71,420.09,954.62,1249.22,4094.83,419.7,777.42,346.81,966.95,1350.39,514.77,785.84,575.88,863.22,744.17,767.95,754.38,1167.87,419.43,420.48,874.6,766.12,419.65,767.66,525.48,540.96,692.24,772.24
2007_10,56.03,801.54,621.06,424.31,506.0,787.84,426.72,851.91,431.78,831.62,545.19,593.99,906.22,776.12,2192.16,817.66,521.62,790.46,424.17,486.78,523.21,775.57,861.39,515.21,776.29,730.21,520.84,526.58,524.8,775.41,497.11,880.8,1439.73,424.14,1080.83,850.13,1646.49,55.41,670.99,1194.67,447.52,631.84,775.48,424.76,800.58,426.11,926.07,823.27,1120.84,426.84,834.23,775.28,776.86,516.81,424.59,781.03,988.55,514.32,776.26,525.07,866.0,458.04,809.85,424.3,526.95,523.34,514.33,813.25,775.11,95.16,inf,425.38,516.69,8.98,614.17,823.27,514.09,515.04,838.85,696.42,448.82,847.96,514.98,516.06,425.89,872.17,515.67,886.4,517.82,717.17,851.19,428.72,854.51,522.79,775.32,861.73,520.4,424.93,726.85,516.7,974.54,1582.49,791.87,428.96,821.32,652.35,1092.02,426.07,424.8,424.33,4627.2,781.87,663.64,1129.67,1125.74,794.55,775.75,2767.55,432.4,527.59,844.63,1274.41,425.51,560.9,780.52,424.4,822.0,810.69,424.85,1590.24,776.16,424.5,516.55,435.64,1262.59,674.57,426.23,516.91,868.85,434.45,452.31,517.49,837.0,590.08,445.37,791.91,665.71,775.72,1082.63,514.58,459.71,424.87,965.21,1263.91,4151.75,424.45,787.35,350.45,978.52,1363.99,520.16,795.56,582.21,873.77,753.26,777.62,762.14,1181.56,424.13,425.19,885.12,775.68,424.33,777.2,531.03,546.45,698.69,781.79
2007_11,56.46,811.05,626.95,428.77,511.86,797.22,431.27,862.09,436.51,841.46,550.51,599.77,917.28,785.42,2214.44,827.23,526.78,799.86,428.65,492.08,528.16,784.91,871.22,520.3,785.54,736.43,525.93,531.76,529.97,784.56,501.81,891.18,1452.59,428.74,1092.59,859.82,1665.56,55.85,678.57,1205.59,452.18,638.85,784.79,429.22,810.13,429.8,936.5,833.01,1133.65,431.35,844.07,784.64,786.13,521.91,429.04,790.47,999.89,519.34,785.42,530.33,876.21,463.02,819.45,428.86,532.04,528.44,519.42,822.83,784.34,96.13,inf,429.97,521.76,9.1,621.26,833.01,519.29,520.15,848.74,704.72,453.47,857.93,520.01,521.14,430.52,882.43,521.32,896.69,522.9,725.25,861.15,433.27,864.15,527.82,784.6,871.9,525.5,429.45,735.34,521.79,986.15,1597.0,801.29,433.58,831.02,659.66,1104.57,430.58,429.36,428.78,4678.56,791.12,670.93,1142.97,1135.45,804.09,785.18,2808.41,437.05,532.67,854.66,1289.22,430.0,566.4,789.81,428.92,831.78,820.28,429.45,1609.18,785.38,428.98,521.62,440.24,1277.38,681.97,430.73,521.93,878.69,439.1,456.9,522.51,846.86,596.62,450.07,801.3,671.82,784.9,1095.1,519.87,464.58,429.38,975.64,1278.47,4207.29,428.9,796.71,353.93,989.89,1376.78,525.34,805.1,588.32,883.93,762.31,786.83,769.46,1194.99,428.7,429.73,895.47,784.93,428.85,786.48,536.18,551.63,704.68,791.22
2007_12,56.89,820.75,633.04,433.39,517.79,806.76,436.03,872.32,441.35,851.32,555.95,605.74,928.16,794.92,2236.65,836.64,532.08,809.58,433.27,497.33,534.26,794.53,881.13,525.59,795.01,742.9,531.26,537.14,535.54,794.24,506.8,901.59,1465.91,433.36,1104.73,869.44,1684.42,56.31,686.39,1216.8,456.97,646.03,794.3,433.96,819.7,433.78,946.79,842.88,1146.33,435.96,853.97,794.26,795.72,527.18,433.61,799.98,1011.24,524.58,794.91,535.77,886.64,468.09,829.23,433.44,537.39,533.73,524.64,832.66,794.07,97.08,inf,434.52,527.09,9.21,628.47,842.84,524.52,525.51,859.25,713.12,458.22,867.99,525.24,526.42,435.16,892.99,526.03,907.04,528.24,733.57,871.15,437.88,873.81,533.06,794.23,882.26,530.83,434.16,744.1,527.12,997.81,1611.32,810.87,438.36,840.81,667.26,1117.0,435.3,433.96,433.41,4728.96,800.61,678.55,1156.66,1145.67,813.36,794.89,2850.85,441.7,538.25,864.66,1304.25,434.6,572.06,799.28,433.59,841.52,829.66,434.24,1627.93,794.93,433.61,526.96,445.16,1291.95,689.66,435.29,527.23,888.52,443.93,461.75,527.77,856.8,603.6,454.77,810.93,678.31,794.4,1107.56,525.06,469.45,434.02,986.08,1292.6,4263.13,433.58,806.22,357.52,1001.16,1389.16,530.71,814.79,594.72,894.24,771.65,796.4,777.14,1208.27,433.36,434.35,905.84,794.36,433.53,795.96,541.84,557.14,710.87,800.9
2008_1,57.61,829.29,643.42,439.64,524.85,815.26,442.43,881.4,447.47,860.11,564.97,615.41,938.06,803.36,2268.38,845.21,540.96,817.55,439.47,504.02,542.88,802.77,889.88,534.06,803.33,752.06,540.07,545.87,544.39,802.0,515.03,910.92,1488.93,439.94,1115.45,878.09,1701.02,57.14,694.76,1232.57,463.83,654.83,802.7,440.58,828.3,440.38,956.07,851.63,1157.78,442.3,862.8,802.44,804.1,535.94,439.97,808.42,1021.39,533.53,803.2,544.56,895.62,474.55,837.9,440.17,546.3,542.29,533.58,841.4,801.77,97.92,inf,440.8,535.71,9.32,635.89,851.61,533.28,534.14,867.98,721.01,464.73,876.92,533.85,535.36,441.37,902.06,534.81,916.3,536.95,742.29,880.16,444.36,882.44,541.88,802.42,891.31,539.63,440.26,752.69,536.03,1008.23,1632.83,819.39,444.63,849.58,675.79,1128.23,441.97,440.46,439.63,4774.14,808.98,687.2,1178.2,1162.99,821.89,803.01,2911.3,448.02,546.94,873.63,1317.37,440.94,581.21,807.7,440.12,850.33,838.23,440.59,1644.88,803.39,439.78,535.73,451.55,1304.98,698.39,441.63,536.17,897.28,450.18,468.17,536.31,865.69,610.59,461.33,819.42,689.48,802.82,1118.74,533.53,475.96,440.23,995.27,1305.34,4313.97,439.76,814.78,362.83,1011.26,1408.25,539.42,823.33,603.3,903.37,779.97,804.39,789.99,1220.22,439.56,440.68,915.07,802.79,440.02,804.32,550.9,566.45,719.66,809.19
2008_2,58.32,837.71,653.74,445.78,531.82,823.61,448.64,890.34,453.51,868.76,574.66,625.64,947.79,811.64,2299.11,853.62,550.22,826.68,445.6,510.61,552.34,811.12,898.5,543.84,811.53,761.05,549.6,556.07,553.25,812.04,524.16,920.09,1510.78,446.18,1125.93,886.6,1717.38,57.94,703.01,1247.98,470.6,663.77,810.96,446.84,836.76,448.38,965.17,860.25,1169.02,448.49,871.49,810.97,812.48,545.34,446.15,816.72,1031.37,542.39,811.38,553.65,904.46,480.89,846.42,446.44,555.92,552.24,542.43,849.98,812.01,98.74,inf,446.97,545.14,9.42,643.19,860.24,542.46,543.52,876.51,728.78,471.14,885.7,543.43,544.2,447.51,911.01,544.1,925.39,546.6,750.99,888.96,450.61,890.92,551.46,810.96,900.23,549.1,446.44,761.19,544.89,1018.49,1653.52,827.78,450.78,858.2,684.22,1139.25,448.25,446.69,445.75,4818.44,817.23,696.51,1199.09,1180.44,830.26,811.49,2966.74,454.26,556.75,882.44,1330.31,447.12,590.62,815.98,446.36,858.97,846.64,446.76,1661.55,811.68,445.92,544.78,457.82,1317.79,707.46,447.82,545.04,905.89,456.35,474.53,546.03,874.42,618.09,467.75,827.78,700.49,811.1,1129.71,543.16,482.39,446.36,1004.28,1317.85,4364.26,445.9,823.13,369.28,1021.2,1426.36,548.88,831.73,612.31,912.34,788.21,813.47,802.74,1231.92,445.68,446.86,924.15,811.07,446.25,812.55,559.85,575.71,728.29,817.61
2008_3,59.02,846.19,664.23,451.82,538.81,832.02,454.6,899.39,459.64,877.47,583.88,636.27,957.55,819.83,2329.44,862.03,559.0,834.93,451.59,517.15,560.46,819.39,907.35,552.26,819.87,769.78,558.05,564.28,562.16,819.69,532.19,929.34,1535.87,451.88,1136.18,895.15,1734.45,58.79,711.45,1263.31,477.31,672.5,819.19,452.41,845.18,454.45,974.37,868.94,1180.38,454.51,880.23,819.42,820.72,554.28,452.1,825.03,1041.31,551.1,819.82,562.25,913.43,487.17,855.13,452.08,564.52,560.71,551.25,858.69,819.16,99.57,inf,453.07,553.9,9.53,650.45,868.88,551.18,552.2,885.03,736.47,477.43,894.53,551.91,553.01,453.63,920.08,552.67,934.51,554.96,759.86,897.95,456.41,899.48,560.0,819.35,909.52,557.67,452.46,769.6,553.79,1028.68,1674.02,836.26,456.82,866.9,692.92,1150.25,453.84,452.46,451.83,4863.07,825.73,704.8,1222.41,1199.43,838.63,819.96,3040.48,460.43,565.15,891.19,1343.77,453.14,600.93,824.57,452.07,867.54,855.07,452.63,1678.31,819.82,451.98,553.67,463.93,1330.61,716.31,453.87,553.85,914.63,462.49,480.86,554.49,883.42,625.42,473.94,836.18,711.62,819.16,1140.74,551.63,488.77,452.38,1013.34,1330.26,4415.01,451.94,831.7,374.12,1031.16,1444.35,557.57,840.1,620.87,921.19,796.73,821.37,816.07,1243.78,451.81,452.75,933.36,819.2,452.02,820.89,569.1,584.93,736.83,826.15
