Unnamed: 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2010_5,658.92,658.35,972.0,1015.95,1054.38,678.46,670.08,669.65,690.7,719.55,664.37,990.23,719.03,990.58,801.16,789.16,678.81,1061.14,855.51,1066.23,1469.65,1026.98,983.0,1143.43,676.3,942.97,1136.51,679.74,467.6
2010_6,664.09,663.6,978.62,1022.71,1061.39,682.62,675.33,674.9,695.02,724.99,669.63,996.89,724.42,997.28,806.2,794.28,682.99,1067.61,861.52,1072.87,1478.77,1033.59,989.59,1150.47,680.43,949.43,1143.84,683.96,471.07
2010_7,669.4,669.01,985.32,1029.67,1068.5,686.84,680.72,680.37,699.22,730.6,675.03,1003.74,730.12,1003.92,811.43,799.37,687.14,1074.43,867.9,1079.95,1487.97,1040.41,996.32,1157.85,684.68,956.06,1151.07,688.21,474.63
2010_8,674.76,674.22,991.92,1036.49,1075.63,690.97,686.12,685.77,703.44,736.19,680.4,1010.37,735.68,1010.79,816.55,804.42,691.36,1081.22,874.08,1086.81,1497.18,1047.14,1002.96,1165.11,689.01,962.55,1158.46,692.36,478.25
2010_9,680.1,679.44,998.77,1043.5,1082.6,695.23,691.55,691.07,707.99,741.75,685.67,1017.33,741.33,1017.59,821.92,809.7,695.6,1088.11,880.31,1093.82,1506.63,1053.9,1009.77,1172.52,693.17,969.29,1166.02,696.77,481.75
2010_10,685.25,684.67,1005.26,1050.18,1089.61,699.23,696.9,696.24,712.1,747.05,690.92,1023.97,746.73,1024.12,827.05,814.58,699.63,1094.62,886.33,1100.43,1515.6,1060.44,1016.28,1179.38,697.04,975.59,1173.24,700.63,485.07
2010_11,690.43,689.89,1011.74,1056.69,1096.48,703.32,702.16,701.52,716.26,752.52,696.08,1030.29,752.22,1030.74,831.92,819.54,703.77,1101.34,892.46,1107.11,1524.51,1067.06,1022.81,1186.51,701.28,981.8,1180.27,704.7,488.57
2010_12,695.35,695.0,1017.88,1063.12,1102.91,707.22,707.07,706.48,720.53,757.67,701.14,1036.62,757.48,1036.92,836.64,824.15,707.64,1107.33,898.39,1113.58,1532.88,1073.15,1029.14,1193.22,705.04,987.86,1187.0,708.67,491.84
2011_1,700.46,699.96,1023.26,1068.56,1108.44,711.27,712.14,711.63,724.76,762.73,706.25,1042.04,762.64,1042.19,841.21,828.65,712.06,1112.58,903.75,1118.82,1540.07,1078.29,1034.63,1198.79,709.0,993.25,1192.73,713.25,495.9
2011_2,705.74,704.97,1029.08,1074.44,1114.61,715.32,717.46,717.04,728.47,768.02,711.38,1047.85,767.94,1047.88,845.84,833.27,716.09,1118.18,909.2,1124.61,1548.26,1083.97,1040.18,1205.0,713.18,998.85,1199.08,717.32,500.03
2011_3,710.84,710.2,1034.78,1080.22,1120.39,719.25,722.66,722.04,732.31,773.18,716.55,1053.48,773.28,1053.43,850.48,837.68,719.92,1123.65,914.64,1130.11,1556.04,1089.47,1045.8,1210.91,717.2,1004.57,1205.22,720.72,504.07
2011_4,715.91,715.06,1039.99,1085.47,1125.84,723.03,727.68,727.08,736.04,778.16,721.5,1058.61,778.26,1058.57,854.57,841.78,723.49,1128.66,919.71,1135.33,1563.17,1094.48,1050.99,1216.39,721.03,1009.58,1210.84,724.5,508.06
2011_5,720.77,720.12,1045.1,1090.67,1131.25,726.83,732.71,732.14,739.76,783.02,726.54,1063.59,783.25,1063.86,858.67,845.85,727.09,1133.48,924.91,1140.39,1570.13,1099.44,1056.19,1221.58,724.73,1014.45,1216.22,728.09,511.94
2011_6,725.67,725.13,1050.5,1095.92,1136.83,730.66,737.68,737.12,743.7,787.91,731.56,1068.82,788.17,1069.1,862.94,850.1,730.87,1138.19,930.04,1145.56,1577.25,1104.52,1061.34,1226.94,728.52,1019.54,1221.92,731.94,515.87
2011_7,730.69,730.12,1055.93,1101.32,1142.47,734.43,742.76,742.2,747.57,792.91,736.59,1074.16,793.3,1074.26,867.36,854.42,734.73,1143.57,935.25,1150.86,1584.66,1109.73,1066.58,1232.48,732.42,1024.81,1227.69,735.84,519.85
2011_8,735.86,735.21,1061.35,1106.91,1148.12,738.32,747.95,747.36,751.62,798.07,741.7,1079.72,798.5,1079.71,871.84,858.91,738.78,1148.76,940.55,1156.39,1592.35,1115.03,1072.03,1238.38,736.4,1030.25,1233.56,739.86,523.91
2011_9,740.82,740.16,1066.74,1112.27,1153.59,742.13,753.0,752.37,755.46,803.02,746.61,1084.86,803.5,1084.96,876.29,863.12,742.59,1154.0,945.63,1161.44,1599.54,1120.22,1077.2,1243.78,740.38,1035.37,1239.3,743.61,527.91
2011_10,745.7,745.16,1071.78,1117.36,1158.76,745.84,758.16,757.36,759.19,807.84,751.59,1089.98,808.44,1089.99,880.15,867.19,746.23,1158.89,950.69,1166.5,1606.35,1125.05,1082.29,1249.16,744.01,1040.28,1244.73,747.23,531.79
2011_11,750.48,749.96,1076.91,1122.38,1164.04,749.51,762.91,762.13,762.87,812.56,756.42,1094.97,813.29,1094.81,884.26,871.23,749.83,1163.27,955.65,1171.32,1613.11,1129.84,1087.29,1254.16,747.7,1045.36,1250.02,750.9,535.61
2011_12,755.29,754.54,1081.97,1127.43,1169.16,753.24,767.66,766.94,766.67,817.35,761.26,1099.97,818.2,1099.98,888.39,875.32,753.59,1168.4,960.63,1176.2,1619.94,1134.72,1092.29,1259.38,751.29,1050.07,1255.33,754.64,539.42
2012_1,760.12,759.41,1090.4,1137.37,1179.42,752.94,772.41,771.84,767.45,822.8,766.06,1109.69,823.84,1109.58,892.01,878.49,753.92,1178.17,968.47,1186.27,1633.63,1144.38,1102.08,1269.91,751.08,1059.09,1266.07,754.91,542.24
2012_2,765.22,764.59,1099.33,1147.84,1190.44,752.89,777.59,776.85,766.92,828.68,771.09,1120.06,829.75,1119.9,896.01,881.95,753.73,1188.53,976.63,1196.87,1648.32,1154.83,1112.19,1281.22,751.14,1068.63,1277.54,755.01,544.83
2012_3,769.97,769.36,1107.97,1158.06,1200.76,752.56,782.44,781.72,766.26,834.11,775.84,1130.01,835.49,1129.67,899.71,885.07,753.32,1198.72,984.49,1207.04,1662.47,1164.71,1121.99,1292.11,751.09,1077.81,1288.52,754.43,547.55
2012_4,774.79,774.15,1116.2,1167.98,1210.77,752.24,787.36,786.52,765.68,839.5,780.7,1139.74,841.0,1139.25,903.27,887.99,752.65,1208.39,992.2,1216.88,1675.79,1174.22,1131.49,1302.68,750.75,1086.83,1299.11,753.68,550.17
2012_5,779.59,779.01,1124.76,1177.77,1221.14,751.98,792.2,791.43,765.27,844.94,785.5,1149.27,846.68,1148.94,906.92,890.97,752.3,1218.0,999.92,1226.93,1689.79,1184.03,1141.18,1313.16,750.53,1095.76,1309.86,753.51,552.79
2012_6,784.22,783.66,1133.04,1187.35,1231.16,751.56,796.91,796.1,764.9,850.27,790.21,1158.67,852.11,1158.37,910.16,893.73,751.81,1227.49,1007.49,1236.55,1703.16,1193.46,1150.58,1323.41,750.15,1104.49,1320.35,752.85,555.33
2012_7,789.04,788.41,1141.51,1197.34,1241.42,751.22,801.74,800.96,764.59,855.72,795.0,1168.41,857.75,1167.93,913.78,896.81,751.52,1237.32,1015.18,1246.51,1716.97,1203.23,1160.23,1333.93,749.98,1113.5,1331.11,752.67,557.99
2012_8,793.62,793.05,1149.53,1206.71,1251.08,750.71,806.47,805.71,764.0,860.9,799.7,1177.74,863.1,1177.49,917.06,899.52,751.1,1246.74,1022.67,1256.08,1730.01,1212.62,1169.48,1344.13,749.6,1122.1,1341.31,752.08,560.53
2012_9,798.41,797.87,1157.97,1216.67,1261.28,750.32,811.37,810.47,763.65,866.3,804.44,1187.4,868.71,1186.92,920.58,902.56,750.65,1256.61,1030.37,1265.94,1743.73,1222.3,1179.13,1354.62,749.35,1131.09,1352.03,751.74,563.18
2012_10,802.93,802.44,1166.23,1226.22,1271.18,749.76,815.98,815.0,763.15,871.4,808.96,1196.9,874.07,1196.26,924.23,905.37,750.15,1265.88,1037.81,1275.52,1756.9,1231.54,1188.4,1364.71,748.89,1139.91,1362.42,751.19,565.54
2012_11,807.38,806.86,1173.91,1235.5,1280.69,749.29,820.43,819.39,762.72,876.48,813.41,1205.92,879.33,1205.26,927.14,907.95,749.68,1274.88,1045.1,1284.84,1769.62,1240.53,1197.61,1374.61,748.47,1148.17,1372.31,750.78,567.96
2012_12,812.59,812.35,1183.26,1246.79,1292.35,749.67,825.77,825.08,762.61,883.02,819.29,1216.56,885.77,1217.48,931.84,911.8,750.12,1287.85,1053.95,1296.14,1781.8,1253.07,1208.59,1384.63,748.96,1158.41,1383.09,750.7,571.47
2013_1,892.62,888.67,1408.9,1500.0,1556.92,804.79,903.29,902.22,820.57,988.39,895.52,1463.35,990.06,1458.65,1062.82,1034.38,806.18,1554.45,1231.27,1556.21,2150.72,1510.72,1451.09,1669.48,805.94,1381.6,1669.56,807.54,587.62
2013_2,893.22,891.98,1405.99,1496.92,1551.58,803.65,907.66,906.41,817.7,988.48,899.9,1462.53,993.97,1459.51,1059.3,1029.82,802.91,1538.13,1233.98,1556.39,2148.03,1498.54,1453.9,1668.54,801.48,1380.61,1663.6,804.68,584.84
2013_3,898.01,895.7,1413.88,1505.56,1559.49,806.6,912.09,912.45,819.98,993.02,904.3,1470.07,999.15,1466.21,1062.95,1034.08,805.45,1548.14,1239.37,1563.83,2161.38,1506.53,1460.0,1676.64,805.69,1385.87,1673.35,807.64,587.46
2013_4,904.91,902.44,1417.84,1509.99,1561.39,810.95,917.97,917.42,821.24,1001.94,910.7,1475.17,1005.53,1469.54,1069.18,1036.48,807.83,1568.92,1245.47,1567.9,2165.22,1506.99,1466.81,1680.77,806.66,1395.09,1677.23,809.26,589.01
2013_5,908.88,906.88,1422.09,1514.69,1567.9,810.58,922.97,921.21,822.3,1003.87,916.43,1479.94,1010.55,1476.49,1069.14,1038.15,808.59,1553.74,1251.74,1573.9,2171.27,1513.03,1472.39,1685.12,807.13,1396.79,1681.64,809.88,589.9
2013_6,913.41,913.93,1429.21,1521.23,1577.05,812.48,931.19,927.81,825.47,1009.27,923.48,1486.72,1016.09,1482.79,1073.25,1042.69,809.94,1554.38,1257.84,1578.98,2178.17,1520.01,1479.27,1690.98,809.52,1403.69,1687.56,812.54,591.53
2013_7,928.1,925.57,1446.41,1534.25,1590.89,818.69,942.38,941.17,835.49,1022.34,932.85,1500.67,1025.66,1496.34,1083.83,1055.33,819.33,1592.01,1269.36,1592.45,2205.44,1545.81,1487.57,1708.86,819.1,1418.38,1709.96,820.58,599.59
2013_8,926.44,924.65,1444.48,1536.69,1592.37,817.5,940.7,938.93,830.69,1021.68,933.91,1502.16,1029.22,1496.86,1081.64,1051.41,816.16,1575.17,1270.96,1594.86,2203.11,1535.59,1493.05,1708.05,814.96,1418.55,1705.7,818.19,596.14
2013_9,931.43,931.33,1446.73,1539.46,1593.85,818.71,946.65,944.68,830.9,1026.07,939.56,1505.04,1033.81,1500.06,1084.07,1052.28,817.61,1580.41,1275.3,1597.38,2208.56,1537.87,1496.97,1710.07,816.73,1422.32,1706.4,818.24,598.07
2013_10,936.3,936.22,1452.56,1546.52,1598.56,819.93,951.34,949.21,832.95,1030.34,944.14,1511.01,1039.0,1504.28,1087.03,1056.14,818.67,1580.97,1280.89,1603.09,2211.12,1541.77,1503.07,1716.24,817.69,1427.5,1713.91,820.94,599.01
2013_11,942.0,942.12,1461.86,1551.74,1613.4,822.9,958.12,956.78,837.02,1036.24,949.96,1515.99,1044.21,1517.22,1089.01,1057.9,822.78,1586.56,1286.34,1608.29,2226.89,1554.0,1508.08,1719.55,820.43,1431.62,1728.53,822.49,601.27
2013_12,951.57,947.74,1474.96,1562.84,1628.59,827.96,962.54,962.3,844.49,1048.66,955.46,1529.41,1050.82,1527.42,1100.17,1071.18,826.47,1614.16,1293.03,1616.96,2244.39,1576.04,1516.22,1732.93,825.27,1444.98,1742.24,831.05,604.68
2014_1,951.52,952.23,1478.24,1565.2,1634.18,828.73,967.31,965.74,843.41,1046.16,959.38,1531.34,1053.91,1532.83,1098.31,1068.12,828.7,1614.35,1298.03,1623.63,2249.66,1578.85,1521.76,1739.89,827.1,1445.29,1748.2,829.28,604.43
2014_2,953.53,953.51,1475.87,1570.85,1624.51,831.96,968.38,967.99,845.56,1047.97,961.06,1534.77,1056.5,1531.3,1101.9,1071.15,830.52,1607.25,1302.39,1628.22,2243.43,1568.29,1527.76,1741.92,829.46,1448.79,1738.52,832.23,606.13
2014_3,959.21,957.0,1485.5,1582.46,1635.93,837.25,972.58,970.71,851.58,1054.48,964.89,1546.31,1062.69,1540.53,1109.64,1078.31,836.29,1620.0,1310.19,1639.09,2263.42,1578.49,1536.96,1755.11,834.93,1460.27,1752.46,838.02,608.31
2014_4,962.3,959.87,1494.29,1588.24,1643.34,841.76,975.77,973.67,854.72,1058.5,968.01,1552.61,1066.34,1546.21,1115.13,1084.27,838.81,1624.84,1315.35,1644.82,2271.9,1584.18,1543.38,1761.41,839.4,1466.53,1759.93,841.53,610.52
2014_5,964.11,966.53,1505.96,1593.6,1658.93,846.29,979.89,977.71,863.15,1061.97,973.31,1557.21,1069.01,1560.05,1122.19,1090.86,849.67,1653.35,1319.61,1650.91,2288.65,1606.03,1548.42,1766.02,843.36,1470.3,1774.77,849.16,611.22
2014_6,974.15,972.49,1514.74,1609.68,1668.75,852.03,988.94,987.7,869.73,1071.3,978.78,1571.38,1076.36,1567.35,1130.39,1100.59,854.26,1654.31,1328.8,1663.24,2295.54,1613.53,1559.35,1782.15,852.52,1483.75,1786.45,855.04,617.58
2014_7,971.8,972.84,1518.9,1606.74,1670.97,854.19,989.85,987.59,872.44,1069.06,980.4,1573.26,1076.75,1570.12,1130.66,1102.36,858.97,1649.25,1330.04,1664.07,2302.7,1608.12,1561.95,1785.79,853.01,1483.48,1787.79,859.22,615.58
2014_8,972.67,971.93,1516.89,1610.3,1666.18,855.57,986.67,985.19,870.14,1070.48,979.82,1574.25,1079.43,1571.15,1131.47,1100.0,854.38,1644.72,1334.26,1667.02,2297.71,1605.53,1566.73,1782.63,853.83,1486.09,1783.25,856.91,615.73
2014_9,974.77,974.82,1521.16,1615.14,1670.48,859.61,989.54,987.87,871.87,1074.13,982.39,1578.71,1082.23,1576.29,1135.73,1102.36,859.34,1646.69,1337.27,1671.16,2303.12,1609.28,1572.47,1784.73,857.36,1490.63,1785.74,860.9,616.84
2014_10,979.49,977.37,1531.5,1623.89,1688.88,863.41,992.98,991.74,879.19,1078.37,986.16,1589.9,1085.84,1586.26,1142.19,1110.74,862.76,1660.08,1343.28,1677.63,2324.89,1624.51,1578.28,1791.69,860.45,1498.24,1807.78,864.42,618.69
2014_11,988.36,984.94,1547.5,1640.85,1702.77,872.1,1003.19,1002.05,889.26,1086.91,992.97,1602.84,1092.93,1598.16,1154.32,1123.53,872.5,1690.62,1354.43,1694.81,2339.83,1646.92,1589.5,1814.05,871.33,1510.73,1819.35,874.99,625.57
2014_12,988.06,983.82,1551.3,1643.78,1706.69,873.85,1001.65,1000.75,891.34,1087.93,993.51,1606.54,1095.05,1603.36,1155.69,1125.58,876.34,1694.84,1356.59,1697.25,2345.67,1650.68,1593.41,1818.39,872.54,1513.46,1822.98,876.86,623.36
2015_1,978.18,978.46,1534.85,1628.93,1683.18,865.75,993.4,992.47,882.23,1077.32,984.77,1593.81,1086.57,1589.44,1144.21,1111.98,864.72,1660.11,1347.45,1684.7,2319.84,1621.82,1585.98,1799.41,862.86,1503.51,1799.46,866.95,619.34
2015_2,972.6,971.9,1532.52,1626.76,1682.56,861.65,987.01,984.49,875.93,1071.52,978.47,1590.6,1081.08,1585.55,1140.47,1108.75,861.3,1659.34,1343.2,1681.49,2319.44,1621.41,1581.96,1799.31,859.59,1500.23,1799.42,862.95,618.03
2015_3,965.67,963.8,1526.99,1621.19,1676.01,859.15,978.34,977.47,871.88,1065.68,970.97,1586.25,1074.16,1580.67,1136.95,1104.14,856.81,1652.89,1336.32,1674.42,2309.84,1613.82,1576.98,1790.07,856.41,1495.32,1790.66,858.86,615.94
2015_4,959.23,957.71,1530.29,1616.83,1684.54,856.71,974.08,974.13,873.53,1062.64,965.42,1584.53,1066.85,1581.8,1135.89,1106.26,858.51,1651.47,1330.92,1667.86,2309.03,1625.34,1570.94,1783.61,854.13,1495.67,1796.47,859.35,613.95
2015_5,955.98,956.08,1517.5,1611.22,1664.21,851.7,971.23,970.44,862.96,1054.83,961.79,1577.63,1061.51,1569.43,1129.87,1097.94,848.39,1660.7,1328.06,1666.96,2290.75,1609.79,1567.22,1782.55,850.01,1485.32,1778.26,850.49,614.19
2015_6,946.79,947.79,1515.42,1604.48,1658.34,846.18,963.55,962.95,859.66,1044.8,954.44,1569.3,1054.56,1564.16,1122.07,1090.06,846.6,1630.96,1320.73,1655.96,2280.12,1597.07,1562.05,1768.36,843.83,1477.99,1775.73,848.43,609.95
2015_7,943.32,941.84,1508.93,1600.16,1655.75,841.73,957.78,956.48,858.75,1038.96,948.09,1565.04,1048.41,1561.35,1116.51,1086.92,844.83,1653.81,1316.46,1652.34,2278.87,1593.83,1556.99,1768.61,839.57,1472.03,1771.11,844.47,607.82
2015_8,929.88,931.68,1500.35,1594.14,1648.8,835.22,946.75,946.45,848.48,1029.35,938.22,1557.88,1040.87,1554.08,1110.62,1078.48,832.85,1621.46,1306.91,1644.43,2264.81,1586.9,1551.68,1757.34,832.78,1465.45,1756.36,835.85,602.99
2015_9,924.75,923.01,1497.41,1588.67,1642.38,831.36,937.47,935.48,845.35,1024.73,930.3,1553.74,1035.17,1548.75,1106.42,1074.96,829.93,1617.34,1302.24,1639.46,2259.32,1581.4,1546.03,1752.55,828.49,1461.46,1753.15,831.96,600.71
2015_10,917.34,915.69,1492.93,1582.01,1635.99,827.04,930.29,928.4,841.4,1017.35,922.67,1547.66,1026.85,1542.41,1101.27,1070.27,827.05,1609.73,1294.44,1631.31,2251.74,1575.2,1538.87,1743.3,825.12,1454.5,1747.7,828.63,598.19
2015_11,907.94,908.46,1483.66,1572.59,1624.83,821.96,921.63,920.08,834.59,1009.7,915.12,1538.49,1018.53,1534.44,1094.68,1062.81,820.75,1597.16,1286.8,1622.03,2237.53,1564.21,1530.65,1730.97,820.17,1445.94,1733.47,822.35,595.04
2015_12,904.52,902.24,1484.45,1566.4,1626.13,818.31,917.39,915.52,832.02,1004.82,909.31,1535.24,1012.83,1528.66,1091.44,1062.35,815.29,1592.66,1281.32,1615.54,2233.32,1560.23,1526.1,1725.88,815.55,1442.57,1737.29,817.91,593.24
2016_1,908.0,902.72,1489.93,1577.32,1638.86,815.82,920.24,919.57,832.14,1008.22,911.35,1544.25,1015.31,1540.14,1093.89,1064.77,817.81,1622.92,1285.79,1626.75,2245.44,1582.42,1530.82,1738.82,817.12,1450.22,1747.63,818.16,596.4
2016_2,906.26,902.23,1489.94,1574.7,1639.5,809.43,919.77,918.83,823.47,1004.16,910.97,1543.43,1014.44,1541.03,1089.32,1059.95,807.07,1613.35,1285.77,1624.59,2242.59,1576.85,1532.43,1737.86,806.85,1446.93,1746.02,812.38,591.53
2016_3,903.24,902.84,1489.71,1575.97,1630.03,803.35,916.45,915.06,819.92,1002.92,910.17,1542.46,1014.23,1543.63,1082.86,1054.04,801.84,1600.35,1286.99,1624.15,2236.84,1572.01,1535.0,1734.35,801.02,1448.18,1742.27,804.25,589.97
2016_4,905.0,902.45,1486.11,1580.48,1631.98,799.75,916.91,915.32,812.42,1005.4,909.56,1546.06,1015.33,1540.31,1082.18,1049.6,798.19,1607.18,1289.04,1627.9,2243.25,1570.36,1537.17,1739.85,798.46,1451.97,1739.58,800.95,590.83
2016_5,904.03,903.31,1486.73,1581.04,1632.17,795.15,917.0,914.5,807.25,1004.6,910.38,1546.73,1015.98,1542.11,1079.89,1045.64,793.57,1604.11,1290.4,1627.04,2242.23,1570.64,1539.69,1737.15,792.21,1451.95,1740.36,795.06,588.77
2016_6,908.02,907.47,1488.49,1582.94,1636.33,790.05,921.94,919.57,801.41,1005.87,914.05,1549.13,1017.34,1546.43,1076.67,1043.26,787.89,1607.54,1293.7,1633.18,2243.11,1580.29,1542.32,1748.7,787.94,1454.02,1742.67,790.31,589.29
2016_7,910.91,908.89,1498.56,1589.5,1647.6,787.05,923.9,922.5,803.76,1009.59,915.03,1557.61,1019.34,1554.04,1077.49,1046.06,787.64,1621.98,1297.73,1639.21,2254.7,1590.35,1545.89,1753.02,787.32,1458.71,1757.69,788.96,591.11
2016_8,910.33,908.35,1500.44,1590.12,1641.79,782.75,923.25,921.83,798.19,1008.54,914.14,1557.65,1018.56,1556.72,1074.49,1042.55,784.63,1615.57,1296.69,1636.25,2260.52,1580.79,1547.3,1747.7,783.95,1460.03,1762.18,784.27,590.52
2016_9,903.72,904.5,1492.55,1588.29,1641.55,775.14,917.3,915.58,786.53,1004.55,911.22,1555.09,1017.21,1551.32,1069.35,1033.55,772.49,1609.29,1295.07,1634.04,2252.71,1577.89,1547.79,1742.05,772.81,1458.45,1749.33,775.48,585.78
2016_10,905.29,904.41,1492.96,1589.07,1640.95,769.51,917.71,916.11,781.08,1005.44,910.95,1555.55,1017.49,1551.71,1065.26,1029.67,768.56,1609.82,1296.02,1635.54,2258.09,1578.0,1548.89,1744.35,770.84,1458.97,1750.66,769.53,586.36
2016_11,906.94,905.56,1501.47,1593.89,1659.53,766.18,918.1,917.91,780.88,1008.16,911.53,1561.23,1017.72,1562.47,1065.37,1030.77,768.79,1627.83,1297.24,1638.73,2270.38,1600.45,1551.33,1749.85,765.8,1463.35,1766.23,767.46,585.34
2016_12,908.57,906.06,1504.99,1596.3,1663.57,762.32,919.02,919.54,775.41,1009.68,912.44,1565.7,1019.21,1565.49,1064.95,1031.89,763.58,1630.96,1299.6,1643.34,2274.29,1603.29,1554.67,1757.03,762.43,1467.68,1769.57,764.52,586.14
2017_1,908.03,908.46,1502.6,1603.34,1654.18,762.53,921.31,920.41,776.3,1009.51,914.48,1569.73,1022.32,1563.22,1065.58,1029.17,760.89,1622.49,1304.7,1647.3,2273.74,1589.21,1562.37,1757.14,761.25,1471.28,1763.08,763.43,584.79
2017_2,912.82,912.56,1512.34,1613.0,1666.34,764.88,926.49,924.51,776.81,1015.17,918.35,1578.97,1027.0,1573.38,1070.04,1033.79,763.57,1634.47,1311.78,1657.32,2288.29,1600.89,1570.59,1769.53,764.25,1479.92,1775.38,765.39,588.06
2017_3,918.37,916.63,1523.83,1624.51,1678.55,768.54,930.48,928.62,781.28,1020.61,922.46,1590.21,1033.15,1583.97,1076.24,1040.07,767.61,1646.91,1320.03,1668.96,2305.45,1612.88,1580.88,1783.41,768.33,1489.97,1788.95,769.57,591.18
2017_4,922.46,920.36,1533.62,1634.44,1689.28,771.17,934.45,932.55,784.72,1025.04,926.14,1600.23,1037.36,1593.51,1082.05,1045.5,770.47,1656.71,1326.6,1678.45,2319.96,1622.77,1590.07,1793.13,771.43,1498.87,1800.37,772.88,593.93
2017_5,924.83,924.47,1540.3,1641.78,1696.87,773.15,937.93,935.64,785.91,1027.64,930.12,1607.16,1041.33,1601.74,1084.87,1047.73,771.91,1663.15,1333.19,1686.06,2329.66,1629.83,1598.29,1799.65,772.5,1504.79,1807.67,774.01,595.07
2017_6,927.92,927.74,1548.23,1650.38,1704.82,775.86,940.58,938.95,787.96,1031.72,933.83,1615.77,1045.38,1610.17,1089.3,1052.04,774.21,1672.42,1339.77,1694.18,2339.88,1637.5,1607.02,1807.85,774.73,1512.63,1816.02,776.52,597.53
2017_7,931.88,931.7,1555.29,1658.57,1713.48,778.61,944.71,942.83,790.25,1036.45,937.62,1624.32,1050.29,1617.43,1094.05,1055.92,776.95,1678.95,1346.53,1702.38,2352.12,1645.71,1615.96,1816.9,777.67,1521.23,1824.61,779.14,599.99
2017_8,934.17,935.02,1563.62,1665.99,1721.16,779.91,947.66,945.62,791.91,1039.25,940.73,1631.86,1053.87,1626.31,1097.01,1058.83,778.24,1687.0,1352.02,1709.95,2361.56,1653.08,1623.9,1823.77,778.9,1526.8,1833.52,779.86,601.75
2017_9,939.91,939.01,1574.54,1677.17,1733.57,782.83,952.97,950.76,796.39,1044.91,944.73,1642.27,1059.25,1635.68,1102.87,1065.01,782.3,1698.82,1359.61,1720.51,2380.23,1664.32,1633.09,1836.79,782.72,1537.04,1847.1,784.23,604.81
2017_10,943.07,942.35,1582.02,1685.71,1741.53,785.74,956.5,953.92,798.34,1048.38,947.96,1650.75,1063.33,1643.41,1107.6,1068.7,784.5,1707.53,1365.64,1728.66,2391.54,1672.51,1640.96,1845.3,785.32,1543.72,1855.72,786.49,606.8
2017_11,946.55,946.33,1590.02,1694.1,1749.94,788.54,960.19,957.69,800.11,1052.81,952.05,1659.12,1067.79,1651.36,1111.83,1072.61,786.95,1714.78,1372.68,1737.21,2401.75,1679.95,1650.07,1854.15,787.65,1552.09,1864.22,788.7,609.09
2017_12,950.56,950.09,1597.55,1703.23,1758.77,790.71,964.11,961.82,804.01,1057.28,955.67,1668.35,1072.45,1660.55,1115.98,1076.83,789.01,1723.56,1379.61,1745.51,2413.41,1688.6,1659.62,1862.56,789.9,1560.31,1872.81,791.07,611.71
2018_1,953.49,953.45,1607.93,1714.34,1770.47,793.2,967.77,969.0,807.95,1061.55,959.34,1679.16,1077.09,1671.97,1121.53,1081.98,792.53,1733.87,1387.49,1756.78,2429.43,1698.95,1670.44,1873.48,792.7,1569.73,1884.22,794.62,613.47
2018_2,957.0,957.33,1617.32,1724.24,1779.23,796.09,970.98,968.64,809.66,1065.44,962.98,1688.87,1081.19,1682.02,1126.62,1086.34,794.73,1743.41,1395.18,1767.05,2441.55,1707.88,1680.72,1884.03,795.14,1578.7,1894.27,797.24,614.66
2018_3,962.55,961.59,1630.59,1737.86,1795.11,800.28,975.6,973.45,813.13,1071.68,967.01,1702.76,1087.21,1693.58,1134.12,1093.93,799.33,1759.09,1404.15,1780.8,2462.94,1723.13,1692.2,1900.96,800.48,1590.75,1911.06,801.61,618.58
2018_4,967.55,965.07,1646.99,1755.81,1811.32,806.86,979.07,977.15,816.79,1082.22,970.71,1720.37,1094.08,1715.57,1146.69,1103.18,802.97,1778.6,1412.73,1795.42,2483.32,1743.82,1711.31,1913.06,804.67,1607.51,1924.87,806.67,620.37
2018_5,969.4,968.66,1651.46,1759.76,1817.92,805.75,982.79,980.03,818.82,1080.02,974.28,1723.95,1096.51,1713.38,1144.14,1103.72,804.77,1780.3,1420.2,1802.58,2495.42,1744.15,1713.12,1923.26,805.27,1609.72,1934.92,806.72,621.34
2018_6,972.15,972.14,1661.63,1770.4,1828.98,809.36,985.49,983.18,822.06,1084.71,978.0,1734.85,1100.99,1725.39,1150.17,1108.83,808.03,1788.94,1427.9,1812.7,2507.5,1754.65,1725.39,1932.86,808.4,1619.48,1946.31,809.89,622.98
2018_7,975.75,975.47,1672.88,1781.97,1841.62,812.12,989.06,986.71,825.22,1089.18,981.41,1746.15,1105.61,1737.26,1155.99,1114.59,810.61,1800.96,1435.52,1824.7,2526.26,1766.68,1736.02,1945.52,811.46,1629.62,1959.6,813.19,624.84
2018_8,979.16,978.99,1680.88,1792.67,1850.44,814.54,992.63,990.16,827.05,1092.88,984.8,1755.48,1110.15,1746.42,1160.35,1118.7,812.59,1811.25,1443.4,1835.07,2538.58,1775.83,1746.76,1956.89,813.91,1638.09,1968.97,815.29,626.38
2018_9,982.85,982.31,1690.24,1802.54,1860.26,816.8,996.05,993.75,829.6,1097.13,988.05,1765.96,1114.73,1757.66,1165.32,1123.33,815.4,1820.03,1450.63,1844.49,2551.18,1784.57,1757.2,1966.77,816.44,1647.4,1979.21,817.54,628.06
