Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,27,28,29
2000_12,446.54,368.8,355.09,406.7,338.59,501.2,269.2,358.82,332.09,596.93,456.99,339.57,414.64,451.71,408.01,355.12,255.08,413.08,266.0,264.76,579.84,257.38,408.19,336.18,338.8,234.44,324.97
2001_1,446.18,368.65,354.91,406.49,338.48,500.8,268.33,358.75,331.69,596.23,456.45,339.3,414.04,451.35,407.85,354.7,254.2,412.98,265.3,264.5,577.91,256.53,407.81,335.85,338.59,233.97,324.63
2001_2,445.83,368.43,354.66,406.32,338.19,500.3,267.56,358.52,331.43,595.44,455.82,339.1,413.8,450.92,407.63,354.4,253.27,412.75,264.28,264.28,576.08,255.63,407.59,335.61,338.39,233.46,324.24
2001_3,445.6,368.31,354.5,406.22,338.0,499.99,266.56,358.38,331.34,594.92,455.33,338.94,413.71,450.65,407.49,354.21,252.32,412.59,263.3,264.14,574.48,254.72,407.5,335.48,338.27,233.0,323.88
2001_4,445.25,368.02,354.27,405.9,337.75,499.5,265.59,358.15,331.12,594.19,454.7,338.72,413.45,450.22,407.25,353.91,251.34,412.32,262.36,263.95,572.65,253.68,407.24,335.26,338.04,232.47,323.44
2001_5,444.7,367.73,353.94,405.69,337.43,498.78,264.63,357.84,330.8,593.14,453.89,338.38,413.08,449.65,406.94,353.54,250.25,411.96,261.32,263.64,570.59,252.76,406.93,334.93,337.69,231.88,322.96
2001_6,444.24,367.42,353.64,405.34,337.11,498.17,263.62,357.53,330.48,592.26,453.16,338.05,412.71,449.13,406.63,353.18,249.23,411.66,260.32,263.36,568.76,251.73,406.61,334.59,337.35,231.26,322.44
2001_7,443.72,367.03,353.3,404.96,336.78,497.52,262.58,357.2,330.13,591.34,452.44,337.69,412.35,448.58,406.28,352.78,248.16,411.29,259.27,263.06,566.91,250.67,406.24,334.2,337.0,230.66,321.88
2001_8,443.15,366.7,352.94,404.59,336.42,496.82,261.58,356.85,329.82,590.31,451.64,337.36,411.95,448.02,405.92,352.38,247.1,410.92,258.21,262.8,565.0,249.62,405.9,333.88,336.67,230.05,321.34
2001_9,442.74,366.35,352.57,404.28,336.04,496.18,260.64,356.5,329.5,589.41,450.87,336.99,411.61,447.44,405.54,351.95,246.04,410.49,257.26,262.48,563.08,248.55,405.54,333.53,336.31,229.41,320.82
2001_10,442.13,365.91,352.17,403.85,335.62,495.46,259.56,356.13,329.08,588.37,450.06,336.6,411.18,446.86,405.11,351.53,244.95,410.05,256.16,262.05,561.25,247.49,405.12,333.14,335.87,228.8,320.19
2001_11,441.45,365.39,351.68,403.33,335.12,494.59,258.38,355.63,328.59,587.2,449.13,336.1,410.55,446.07,404.59,350.99,243.68,409.53,255.03,261.62,559.14,246.31,404.58,332.61,335.36,228.02,319.44
2001_12,440.7,364.88,351.12,402.8,334.53,493.65,257.3,355.07,328.11,585.95,448.17,335.5,410.01,445.22,404.01,350.29,242.61,408.9,253.91,261.25,557.07,245.17,404.03,332.1,334.81,227.38,318.85
2002_1,440.72,365.13,351.53,402.87,334.96,493.56,257.82,355.47,328.56,585.64,447.93,335.91,410.1,445.18,404.15,350.67,243.13,409.03,254.53,261.36,555.88,245.65,404.13,332.54,335.13,227.45,319.31
2002_2,440.99,365.7,352.13,403.26,335.69,493.78,258.58,356.08,329.27,585.76,447.98,336.65,410.44,445.39,404.44,351.5,243.85,409.32,255.2,261.64,555.15,246.31,404.48,333.28,335.91,227.68,320.0
