Unnamed: 0,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29
2001_8,557.43,395.53,440.03,246.17,336.31,247.74,335.42,218.46,261.02,405.37,324.18,407.14,408.25,346.65,501.4,443.18,332.65,301.96,420.26,358.27,265.1,246.95,409.38,246.86,247.05,433.2,521.13,575.1
2001_9,555.65,395.22,439.56,245.15,335.94,246.74,335.06,217.81,260.07,404.98,323.75,406.78,407.83,346.28,500.79,442.44,332.32,301.14,419.85,357.85,264.15,245.87,409.03,245.84,245.96,432.82,520.02,574.24
2001_10,553.93,394.77,439.1,244.07,335.52,245.61,334.65,217.18,258.97,404.55,323.17,406.29,407.41,345.88,500.1,441.68,331.87,300.28,419.4,357.39,263.07,244.78,408.6,244.75,244.89,432.26,519.01,573.21
2001_11,551.92,394.21,438.4,242.72,334.99,244.32,334.16,216.41,257.8,404.04,322.55,405.84,406.89,345.39,499.29,440.79,331.35,299.37,418.78,356.78,261.89,243.55,408.01,243.57,243.58,431.62,517.68,572.08
2001_12,549.98,393.72,437.65,241.75,334.46,243.25,333.57,215.77,256.73,403.47,321.97,405.23,406.28,344.83,498.42,439.87,330.89,298.35,418.11,356.17,260.8,242.43,407.49,242.43,242.55,430.92,516.32,570.86
2002_1,548.93,393.83,437.69,242.28,334.86,243.81,333.99,215.78,257.37,403.6,322.42,405.36,406.41,345.28,498.36,439.66,331.32,298.69,418.19,356.58,261.34,242.93,407.59,243.03,243.04,430.96,515.88,570.56
2002_2,548.25,394.26,437.99,243.04,335.6,244.64,334.73,215.95,258.02,403.9,323.14,405.65,406.71,345.92,498.63,439.73,332.03,299.27,418.5,357.27,262.02,243.57,407.93,243.73,243.77,431.27,515.79,570.68
2002_3,547.47,394.45,438.17,243.51,336.16,244.97,335.28,216.06,258.42,404.07,323.74,405.86,406.86,346.41,498.78,439.71,332.63,299.62,418.71,357.83,262.45,244.1,408.11,244.13,244.24,431.39,515.51,570.58
2002_4,546.61,394.67,438.3,244.0,336.76,245.47,335.86,216.18,258.95,404.23,324.31,405.95,406.99,346.9,498.76,439.54,333.22,299.99,418.84,358.38,262.93,244.63,408.26,244.61,244.77,431.48,515.16,570.42
2002_5,545.5,394.66,438.2,244.35,337.23,245.86,336.34,216.16,259.32,404.21,324.73,405.96,407.02,347.3,498.52,439.19,333.67,300.19,418.77,358.75,263.25,245.06,408.17,245.01,245.15,431.3,514.6,569.83
2002_6,544.2,394.7,438.02,244.76,337.61,246.24,336.74,216.14,259.71,404.2,325.13,405.6,406.96,347.59,498.16,438.77,334.05,300.42,418.63,359.08,263.59,245.49,408.12,245.4,245.56,431.15,513.91,569.37
2002_7,543.04,394.76,437.88,245.02,338.02,246.55,337.14,216.15,259.98,404.18,325.59,405.65,406.93,347.94,497.76,438.33,334.46,300.61,418.54,359.42,263.83,245.92,408.02,245.69,246.0,430.78,513.29,568.55
2002_8,542.16,394.82,437.91,245.61,338.49,247.1,337.59,216.16,260.56,404.14,326.03,405.9,406.96,348.3,497.94,438.3,334.93,300.94,418.58,359.83,264.38,246.34,408.06,246.27,246.46,430.94,512.9,568.49
2002_9,540.95,394.8,437.71,246.01,338.82,247.5,337.91,216.09,260.96,404.08,326.35,405.74,406.81,348.57,497.63,437.9,335.27,301.15,418.43,360.13,264.73,246.71,407.99,246.67,246.82,430.81,512.21,568.03
2002_10,539.79,394.72,437.49,246.37,339.12,247.86,338.24,215.97,261.35,403.91,326.65,405.56,406.66,348.81,497.32,437.51,335.56,301.29,418.22,360.41,265.09,247.04,407.81,247.07,247.12,430.61,511.51,567.49
2002_11,538.31,394.47,437.11,246.66,339.3,248.14,338.44,215.82,261.6,403.66,326.85,405.26,406.4,348.96,496.8,436.9,335.72,301.37,417.87,360.52,265.29,247.35,407.55,247.33,247.49,430.22,510.63,566.67
2002_12,536.73,394.21,436.62,246.81,339.4,248.35,338.43,215.61,261.75,403.34,326.98,404.82,406.01,348.97,496.16,436.24,335.87,301.41,417.46,360.64,265.44,247.6,407.2,247.49,247.66,429.69,509.65,565.71
2003_1,540.25,397.33,440.18,248.28,341.45,249.77,340.6,216.79,263.36,406.66,328.9,408.31,409.44,351.22,500.23,439.82,337.88,303.43,420.88,362.71,266.99,249.0,410.49,249.05,249.08,433.13,513.42,569.94
2003_2,544.84,401.32,444.53,250.32,344.12,251.91,343.25,218.25,265.49,410.77,331.51,412.35,413.55,354.16,505.01,443.8,340.51,306.16,425.1,365.58,269.28,250.83,414.69,250.99,250.91,437.57,518.03,575.48
2003_3,548.79,404.68,448.46,251.54,346.37,253.26,345.53,219.55,267.13,414.41,333.71,416.1,417.27,356.67,509.32,447.52,342.77,308.3,428.85,368.0,270.93,252.4,418.33,252.29,252.47,441.3,522.22,580.08
2003_4,552.67,408.17,452.39,253.3,348.7,254.63,347.85,220.84,268.86,418.11,335.91,419.69,420.83,359.22,513.65,451.2,345.1,310.49,432.64,370.47,272.59,253.87,422.0,253.94,254.05,445.16,526.26,584.94
2003_5,556.34,411.59,456.16,254.83,350.94,256.31,350.07,222.04,270.58,421.65,338.02,423.4,424.47,361.67,517.97,454.87,347.29,312.84,436.29,372.84,274.43,255.52,425.63,255.48,255.58,448.91,530.21,589.57
2003_6,560.46,415.2,460.14,256.38,353.14,257.91,352.28,223.35,272.32,425.38,340.28,427.02,428.06,364.14,522.36,458.62,349.57,315.08,440.1,375.25,276.19,257.1,429.42,257.03,257.24,452.81,534.44,594.36
2003_7,564.02,418.46,463.76,257.81,355.44,259.35,354.57,224.56,273.96,428.85,342.37,430.52,431.72,366.6,526.41,462.08,351.8,317.28,443.62,377.57,277.87,258.57,432.86,258.48,258.65,456.35,538.26,598.71
2003_8,567.83,421.99,467.65,259.34,357.74,260.8,356.84,225.83,275.69,432.5,344.52,434.19,435.37,369.08,530.67,465.73,354.06,319.52,447.38,380.07,279.61,260.09,436.56,260.05,260.15,460.14,542.34,603.4
2003_9,571.69,425.37,471.51,260.89,359.93,262.47,359.05,227.0,277.41,436.13,346.63,437.83,438.96,371.57,534.97,469.4,356.27,321.8,451.1,382.35,281.4,261.63,440.21,261.57,261.7,463.95,546.33,608.08
2003_10,575.39,428.69,475.26,262.38,362.1,263.94,361.22,228.19,279.08,439.65,348.68,441.32,442.51,373.97,539.13,472.99,358.37,323.93,454.67,384.68,283.09,263.1,443.73,263.1,263.22,467.59,550.3,612.56
2003_11,578.71,431.72,478.66,263.61,363.95,265.18,363.06,229.2,280.63,442.84,350.47,444.91,445.75,376.07,543.21,476.53,360.22,325.98,458.23,386.65,284.69,264.5,447.16,264.35,264.53,471.2,553.81,617.0
2003_12,582.01,434.94,482.13,265.05,366.04,266.59,365.15,230.3,282.09,446.27,352.46,447.98,449.21,378.38,546.8,479.52,362.29,327.93,461.34,388.81,286.14,265.82,450.36,265.8,265.87,474.4,557.39,620.85
2004_1,586.24,438.71,486.28,268.78,369.33,270.32,368.46,232.79,285.89,450.07,355.88,451.82,453.04,381.8,551.4,483.49,365.62,331.65,465.33,392.37,289.87,269.4,454.25,269.54,269.52,478.46,561.82,625.89
2004_2,589.88,442.15,489.97,272.39,372.43,273.94,371.51,235.13,289.3,453.52,359.05,455.26,456.53,384.95,555.51,487.02,368.68,335.08,468.88,395.58,293.31,272.79,457.74,272.96,273.0,482.07,565.69,630.33
2004_3,593.49,445.57,493.65,275.52,375.53,277.14,374.56,237.46,292.74,456.96,362.22,458.67,459.95,388.06,559.58,490.5,371.79,338.43,472.45,398.82,296.73,276.14,461.23,276.23,276.31,485.68,569.53,634.72
2004_4,596.9,448.83,497.19,278.71,378.52,280.28,377.58,239.72,296.02,460.32,365.25,462.06,463.33,391.12,563.43,493.76,374.72,341.65,475.83,401.9,300.0,279.45,464.52,279.39,279.58,489.09,573.15,638.88
2004_5,600.26,452.06,500.65,281.97,381.49,283.63,380.54,241.96,299.46,463.65,368.29,465.26,466.66,394.14,567.25,497.08,377.66,344.96,479.18,404.97,303.36,282.79,467.87,282.68,282.91,492.53,576.73,643.03
2004_6,603.56,455.31,504.07,285.35,384.43,286.94,383.48,244.19,302.84,466.91,371.33,468.58,469.94,397.13,571.08,500.35,380.58,348.21,482.52,408.05,306.7,286.08,471.17,286.03,286.18,495.92,580.2,647.15
2004_7,606.99,458.58,507.59,288.58,387.4,290.23,386.45,246.48,306.2,470.24,374.46,471.92,473.26,400.13,574.98,503.7,383.53,351.51,485.93,411.09,310.02,289.4,474.5,289.3,289.6,499.36,583.87,651.34
2004_8,610.42,461.85,511.2,291.96,390.42,293.59,389.45,248.74,309.65,473.6,377.44,475.23,476.65,403.2,578.91,507.03,386.51,354.8,489.39,414.23,313.44,292.7,477.9,292.68,292.81,502.85,587.55,655.61
2004_9,613.9,465.26,514.74,295.32,393.36,296.98,392.4,250.98,313.08,476.92,380.51,478.6,479.97,406.23,582.89,510.45,389.48,358.2,492.83,417.36,316.86,296.05,481.3,296.04,296.2,506.4,591.27,659.91
2004_10,617.25,468.41,518.18,298.49,396.32,300.22,395.35,253.17,316.42,480.16,383.43,481.9,483.23,409.2,586.63,513.7,392.36,361.41,496.13,420.42,320.14,299.29,484.53,299.28,299.43,509.73,594.79,663.92
2004_11,620.59,471.55,521.6,301.79,399.2,303.52,398.23,255.37,319.8,483.4,386.39,485.05,486.5,412.17,590.4,516.9,395.19,364.63,499.41,423.4,323.47,302.54,487.78,302.57,302.67,513.08,598.31,667.98
2004_12,623.78,474.7,524.91,305.02,401.93,306.76,401.0,257.56,323.09,486.61,389.34,488.31,489.68,415.1,594.09,520.11,398.05,367.84,502.63,426.42,326.73,305.82,491.0,305.83,305.95,516.37,601.72,671.91
2005_1,629.51,479.55,529.96,308.45,405.22,310.19,404.07,260.5,326.62,491.67,392.52,493.53,494.53,418.33,600.2,525.39,400.98,371.74,507.89,429.55,330.26,309.09,496.16,309.36,309.25,521.74,607.12,678.6
2005_2,635.27,484.25,535.92,311.86,408.43,313.65,407.59,263.39,330.08,496.95,395.75,498.78,500.23,422.26,606.43,530.75,404.38,375.49,513.26,433.11,333.76,312.2,501.15,312.59,312.3,527.28,613.55,685.47
2005_3,641.18,489.61,541.57,314.93,412.04,316.7,411.06,266.7,333.56,502.24,399.38,504.01,505.46,426.03,612.66,536.15,407.99,379.63,518.68,437.03,337.23,315.66,506.73,315.7,315.82,532.73,619.61,692.29
2005_4,647.05,494.54,547.17,318.14,415.42,319.91,414.42,269.77,337.03,507.47,402.78,509.22,510.73,429.72,618.84,541.51,411.35,383.48,524.05,440.61,340.67,318.96,511.96,318.95,319.12,538.2,625.55,699.06
2005_5,652.8,499.32,552.7,321.34,418.74,323.11,417.71,272.79,340.41,512.61,406.07,514.3,515.91,433.35,624.89,546.77,414.51,387.43,529.38,444.07,344.12,322.2,517.16,322.11,322.34,543.55,631.5,705.69
2005_6,658.4,504.31,557.99,324.57,421.89,326.36,420.88,275.72,343.87,517.72,409.25,519.36,520.95,436.83,630.93,552.0,417.76,391.26,534.5,447.47,347.58,325.42,522.29,325.37,325.52,548.85,637.09,712.24
2005_7,664.07,509.19,563.44,327.78,425.23,329.62,424.2,278.78,347.29,522.84,412.66,524.55,526.14,440.41,636.99,557.26,421.09,395.14,539.79,451.0,351.07,328.69,527.49,328.61,328.81,554.22,642.95,718.89
2005_8,669.87,514.18,569.06,331.05,428.54,332.91,427.52,281.82,350.81,528.08,415.99,529.78,531.37,444.07,643.19,562.59,424.38,399.03,545.18,454.5,354.53,331.94,532.73,331.89,332.09,559.7,648.88,725.66
2005_9,675.52,519.06,574.45,334.25,431.77,336.13,430.75,284.76,354.2,533.18,419.18,534.91,536.49,447.63,649.22,567.85,427.55,402.88,550.4,457.96,357.95,335.13,537.85,335.1,335.27,565.01,654.65,732.19
2005_10,681.27,523.97,579.96,337.44,435.02,339.36,434.01,287.74,357.65,538.34,422.44,540.04,541.68,451.21,655.3,573.1,430.78,406.81,555.7,461.44,361.44,338.38,543.1,338.32,338.51,570.44,660.53,738.87
2005_11,686.7,528.7,585.26,340.65,438.15,342.54,437.16,290.68,361.14,543.36,425.6,545.24,546.74,454.69,661.25,578.27,433.9,410.54,560.8,464.75,364.83,341.56,548.13,341.52,341.65,575.66,666.16,745.32
2005_12,692.26,533.43,590.45,343.99,441.11,346.01,440.15,293.53,364.45,548.38,428.71,550.04,551.78,458.11,667.09,583.28,436.92,414.37,565.83,468.04,368.3,344.73,553.14,345.02,344.87,580.91,671.72,751.73
2006_1,705.23,543.6,602.46,347.23,443.58,349.1,442.54,296.12,367.93,559.77,431.2,561.52,562.88,461.95,680.64,595.04,439.27,420.27,577.52,470.79,372.0,347.7,564.61,348.01,347.91,592.71,684.67,766.65
2006_2,718.4,553.9,614.85,350.12,446.47,351.87,445.42,298.96,371.66,571.19,434.19,573.1,574.77,466.44,694.42,606.95,442.19,426.05,589.34,474.31,375.81,350.67,576.16,350.92,350.86,604.79,698.26,781.99
2006_3,731.35,564.02,626.91,352.84,449.02,354.55,447.98,301.79,375.1,582.38,436.88,584.32,585.99,470.46,707.82,618.57,444.77,431.6,600.88,477.38,379.38,353.6,587.43,353.56,353.81,616.5,711.32,796.74
2006_4,743.63,573.85,638.72,355.5,451.49,357.68,450.45,304.27,378.63,593.47,439.3,595.32,597.14,474.46,721.0,629.8,447.13,437.66,612.18,480.34,383.21,356.42,598.43,356.61,356.59,628.09,724.0,811.38
2006_5,756.26,583.72,650.33,358.31,453.77,360.26,452.72,306.83,381.93,604.39,441.63,606.18,608.06,478.22,733.94,641.11,449.41,442.89,623.37,483.09,386.65,359.18,609.53,359.13,359.32,639.48,736.49,825.7
2006_6,768.75,593.65,662.08,361.15,456.17,363.06,455.11,309.44,385.45,615.36,444.15,617.27,619.14,482.09,747.12,652.52,451.82,448.56,634.69,486.0,390.29,362.02,620.64,362.0,362.19,651.09,749.19,840.34
2006_7,781.05,603.32,673.64,363.82,458.39,365.78,457.34,311.96,388.82,626.16,446.5,628.21,630.05,485.82,760.05,663.7,454.04,454.01,645.82,488.7,393.81,364.73,631.56,364.69,364.93,662.43,761.64,854.6
2006_8,793.49,613.11,685.37,366.57,460.76,368.59,459.64,314.56,392.2,637.13,448.94,639.05,641.01,489.64,773.05,674.93,456.39,459.57,657.07,491.54,397.4,367.52,642.54,367.46,367.75,673.85,774.24,868.94
2006_9,805.6,622.7,696.85,369.32,462.91,371.29,461.83,316.99,395.55,647.86,451.15,649.83,651.82,493.35,785.87,686.05,458.52,464.97,668.08,494.22,400.86,370.19,653.38,370.17,370.31,685.18,786.59,883.13
2006_10,817.52,632.27,708.14,371.98,465.0,373.97,463.93,319.42,398.88,658.45,453.32,660.42,662.39,496.89,798.5,696.94,460.61,470.4,678.94,496.75,404.35,372.84,664.15,372.88,373.1,696.28,798.71,897.08
2006_11,829.44,641.59,719.34,374.52,466.98,376.49,465.95,321.79,402.01,669.0,455.4,671.02,673.08,500.38,811.0,707.77,462.46,475.56,689.76,499.23,407.69,375.45,674.73,375.36,375.61,707.24,810.72,910.79
2006_12,840.91,651.0,730.49,377.17,469.15,379.14,467.9,324.17,405.29,679.55,457.5,681.58,683.66,503.88,823.51,718.51,464.45,480.85,700.48,501.69,411.04,378.06,685.28,378.05,378.2,718.27,822.59,924.57
2007_1,852.36,661.39,740.91,382.51,475.05,384.29,474.16,328.69,410.94,690.44,463.66,693.26,694.44,510.92,835.58,730.03,470.65,488.18,711.59,507.81,416.71,383.44,696.12,383.34,383.42,728.84,833.41,937.04
2007_2,863.28,670.69,751.39,387.31,480.6,388.89,479.72,332.53,415.68,700.3,469.14,700.88,704.35,517.24,846.22,738.44,476.15,494.61,721.7,513.8,421.63,388.25,705.97,387.88,388.24,738.37,844.55,949.53
2007_3,873.25,678.52,761.53,391.44,485.42,393.66,484.22,335.63,420.9,708.68,473.68,710.8,712.98,522.53,858.0,748.36,480.82,500.09,730.39,519.4,426.92,392.23,714.63,392.4,392.52,748.62,855.65,962.44
2007_4,884.22,687.73,772.06,396.07,490.96,398.26,489.8,339.52,426.24,718.47,479.19,720.58,722.88,528.87,869.69,758.4,486.38,506.62,740.45,525.43,432.29,397.04,724.6,396.98,397.21,759.07,866.81,975.33
2007_5,894.43,696.79,782.14,400.76,496.35,402.81,495.18,343.24,431.19,728.09,484.45,730.08,732.38,534.96,880.87,768.1,491.73,512.78,750.18,531.22,437.29,401.69,734.19,401.63,401.88,768.88,877.35,987.54
2007_6,904.89,705.61,792.19,405.31,501.67,407.46,500.54,346.93,436.34,737.59,489.67,739.72,742.01,541.03,892.17,777.89,496.99,519.03,759.92,536.85,442.44,406.33,743.66,406.3,406.46,778.85,887.97,999.92
2007_7,915.62,714.96,802.55,410.12,507.18,412.23,506.03,350.78,441.53,747.29,495.22,749.45,751.75,547.23,903.71,787.78,502.52,525.55,769.91,542.84,447.72,411.09,753.58,411.04,411.28,788.98,898.87,1012.53
2007_8,926.02,723.92,812.76,414.77,512.64,416.91,511.53,354.51,446.73,756.92,500.54,759.07,761.45,553.4,915.02,797.57,507.88,531.71,779.74,548.63,452.94,415.75,763.21,415.73,415.87,799.06,909.6,1024.89
2007_9,936.97,733.22,823.33,419.57,518.18,421.61,517.03,358.3,451.96,766.72,505.92,768.86,771.3,559.7,926.61,807.68,513.35,538.21,789.89,554.59,458.18,420.47,772.99,420.52,420.68,809.29,920.81,1037.67
2007_10,947.43,742.23,833.48,424.21,523.58,426.43,522.43,362.02,457.17,776.37,511.23,778.35,780.92,565.83,937.84,817.4,518.72,544.53,799.62,560.4,463.47,425.21,782.76,425.21,425.38,819.3,931.42,1050.04
2007_11,957.64,750.97,843.3,428.74,528.64,430.94,527.5,365.57,462.18,785.56,516.28,787.86,790.21,571.69,948.92,826.98,523.93,550.68,809.12,565.93,468.54,429.7,792.12,429.75,429.93,829.02,941.83,1062.08
2007_12,967.64,760.02,853.29,433.38,534.22,435.63,532.84,369.24,467.35,795.06,521.58,797.03,799.71,577.75,959.83,836.39,529.09,556.93,818.76,571.68,473.78,434.33,801.67,434.44,434.7,838.83,952.3,1074.13
2008_1,976.63,768.29,862.09,439.95,542.84,442.17,541.7,374.67,473.89,803.44,530.17,805.43,808.17,586.54,969.72,844.97,537.78,563.89,827.29,580.85,480.32,440.55,810.15,440.94,440.74,847.57,961.6,1084.84
2008_2,985.45,777.02,870.77,446.2,552.65,448.41,551.02,381.1,480.32,811.7,538.92,813.7,816.5,595.71,979.42,853.39,547.36,570.72,835.7,590.33,486.72,446.69,818.48,447.16,446.93,856.17,970.69,1095.35
2008_3,994.42,785.29,879.76,451.89,561.01,454.12,559.65,386.06,486.65,819.87,547.42,822.15,824.74,604.3,989.17,861.81,555.9,577.46,844.25,599.65,492.95,452.71,826.75,452.97,452.93,864.77,979.97,1105.93
2008_4,1002.9,793.26,888.27,457.75,569.82,460.05,568.45,391.59,492.8,827.94,555.94,830.23,832.75,613.02,998.45,869.86,564.71,584.07,852.44,608.84,499.12,458.73,834.81,458.78,459.0,873.05,988.63,1116.0
2008_5,1011.07,801.14,896.48,463.63,578.49,465.93,577.18,396.96,498.98,835.84,564.18,838.06,840.67,621.56,1007.77,877.87,573.27,590.53,860.46,617.75,505.21,464.63,842.68,464.73,464.91,881.24,997.16,1126.05
2008_6,1019.32,809.01,904.67,469.46,587.21,471.81,585.88,402.36,505.14,843.71,572.6,845.83,848.57,630.09,1016.71,885.64,581.95,596.99,868.34,626.71,511.32,470.54,850.45,470.47,470.74,889.25,1005.61,1135.79
2008_7,1027.55,816.96,913.04,475.35,595.93,477.7,594.59,407.79,511.31,851.41,580.99,853.68,856.41,638.61,1025.88,893.6,590.57,603.47,876.38,635.66,517.47,476.42,858.32,476.38,476.64,897.39,1014.18,1145.69
2008_8,1036.23,825.18,921.57,481.47,604.77,483.67,603.37,413.24,517.62,859.48,589.32,861.7,864.48,647.24,1035.37,901.82,599.34,610.22,884.66,644.79,523.73,482.39,866.46,482.38,482.57,905.72,1023.05,1155.87
2008_9,1044.46,833.26,929.92,487.35,613.44,489.7,612.05,418.58,523.92,867.38,597.6,869.62,872.3,655.76,1044.58,909.79,607.9,617.04,892.72,653.71,530.02,488.36,874.84,488.43,488.92,914.03,1031.59,1166.01
2008_10,1052.73,841.44,938.29,493.14,622.18,495.63,620.74,424.06,530.1,875.3,605.87,877.52,880.28,664.38,1053.69,917.71,616.55,623.7,900.74,662.82,536.18,494.22,882.44,494.2,494.52,922.24,1040.32,1175.91
2008_11,1060.92,848.89,946.38,499.01,630.93,501.52,629.25,429.3,536.24,883.04,614.08,885.12,888.0,672.77,1062.57,925.4,625.02,629.68,908.6,671.57,542.23,500.1,890.09,500.15,500.36,930.21,1048.59,1185.48
2008_12,1069.92,858.2,954.55,505.61,639.96,507.82,638.84,435.19,542.82,892.31,623.27,892.91,897.18,682.27,1072.42,935.06,634.37,637.21,917.9,680.67,548.8,506.77,899.18,506.66,506.61,938.85,1056.83,1194.95
2009_1,1073.48,861.49,959.6,518.97,639.52,521.6,637.85,437.84,556.28,895.62,624.52,898.28,900.78,682.03,1077.18,938.15,633.65,647.06,921.34,680.8,561.83,520.01,902.95,520.3,520.51,943.24,1062.1,1201.44
2009_2,1079.13,866.4,965.56,533.16,640.01,535.83,638.38,441.13,570.14,901.31,627.15,903.4,906.49,683.53,1083.7,943.69,634.21,658.31,927.12,681.51,575.37,534.22,908.65,534.5,534.61,949.0,1068.05,1208.07
2009_3,1084.0,870.42,970.76,546.7,640.0,549.42,638.47,444.07,583.21,906.34,629.21,908.45,911.56,684.56,1089.28,948.61,634.23,668.85,932.19,681.66,588.23,547.74,913.55,547.98,548.02,954.14,1073.2,1213.92
2009_4,1089.0,875.64,976.3,559.92,640.21,562.82,638.65,447.14,596.28,911.43,631.53,913.64,916.59,685.69,1095.4,953.9,634.6,679.65,937.5,682.24,600.78,561.24,918.84,561.23,561.4,959.6,1078.51,1220.51
2009_5,1093.54,879.28,981.08,572.64,640.17,575.41,638.68,449.88,608.66,916.16,633.36,918.35,921.28,686.48,1100.55,958.36,634.5,689.39,942.2,682.31,612.92,573.89,923.37,573.91,574.43,964.33,1083.1,1225.93
2009_6,1097.83,883.0,985.89,585.28,640.16,588.06,638.72,452.64,620.95,920.9,635.24,922.99,925.99,687.28,1105.77,962.87,634.5,699.13,946.87,682.44,624.88,586.48,927.98,586.44,586.69,969.11,1087.75,1231.49
2009_7,1102.34,887.17,990.81,597.59,640.21,600.51,638.79,455.41,633.06,925.61,637.24,927.53,930.65,688.19,1111.13,967.57,634.58,708.88,951.68,682.6,636.71,598.88,932.78,598.89,599.21,974.06,1092.53,1237.19
2009_8,1106.89,891.29,995.97,609.62,640.34,612.67,638.93,458.15,644.93,930.44,639.22,932.44,935.68,689.18,1116.46,972.23,634.72,718.59,956.59,682.9,648.29,611.08,937.69,610.98,611.39,978.89,1097.59,1242.71
2009_9,1111.33,895.72,1000.58,621.56,640.21,624.65,638.84,460.71,656.56,934.89,640.83,937.1,940.12,689.85,1121.71,976.76,634.59,727.93,961.22,682.94,659.77,622.93,942.16,622.93,623.27,983.55,1102.05,1248.11
2009_10,1115.27,899.22,1005.26,633.25,640.1,636.4,638.65,463.24,667.99,939.36,642.42,941.46,944.54,690.58,1126.83,981.04,634.49,737.12,965.72,683.11,670.81,634.62,946.72,634.62,634.99,988.21,1106.48,1253.6
2009_11,1119.69,903.93,1009.86,644.6,640.4,647.87,639.27,465.74,679.28,943.77,643.94,946.08,949.01,691.28,1131.91,985.59,634.34,746.82,970.22,683.05,681.81,646.07,951.24,646.02,646.37,992.82,1111.02,1258.91
2009_12,1124.71,908.05,1014.23,656.83,640.37,659.61,639.21,468.8,690.78,949.52,646.39,952.76,954.57,692.87,1137.3,991.97,634.83,756.12,975.9,683.2,692.93,658.29,956.61,658.15,658.23,997.65,1115.14,1263.58
2010_1,1130.39,913.18,1021.27,660.37,644.94,663.32,643.5,471.33,695.01,954.74,650.54,956.82,960.05,697.45,1144.25,996.33,639.27,759.87,981.23,688.46,696.84,661.49,962.03,661.81,661.73,1003.95,1122.37,1271.99
2010_2,1137.38,919.82,1028.46,665.0,650.4,668.14,648.93,474.88,699.81,961.59,655.91,963.69,966.89,703.1,1152.09,1003.18,644.72,765.16,988.17,694.19,701.73,665.81,968.99,666.41,666.19,1011.07,1129.67,1280.5
2010_3,1144.86,926.75,1036.09,668.91,655.97,672.1,654.49,478.53,704.09,968.66,661.37,970.76,974.08,709.01,1160.45,1010.41,650.33,770.37,995.5,700.14,706.26,670.24,976.18,670.4,670.55,1018.57,1137.43,1289.46
2010_4,1151.94,933.43,1043.3,673.22,661.49,676.33,659.92,482.08,708.62,975.53,666.7,977.71,980.92,714.71,1168.3,1017.34,655.77,775.52,1002.47,705.87,710.76,674.53,983.06,674.63,674.85,1025.56,1144.75,1297.85
2010_5,1158.9,939.86,1050.38,677.27,666.88,680.48,665.31,485.51,712.99,982.28,671.88,984.27,987.7,720.38,1176.0,1024.04,661.09,780.6,1009.28,711.44,715.11,678.74,989.7,678.68,678.98,1032.35,1151.88,1305.94
2010_6,1165.53,946.32,1057.15,681.49,672.1,684.68,670.55,488.87,717.52,988.86,677.0,990.98,994.2,725.78,1183.59,1030.65,666.29,785.44,1015.98,716.89,719.63,682.89,996.38,682.87,683.22,1039.24,1158.74,1314.1
2010_7,1172.39,952.92,1064.28,685.58,677.49,688.92,675.95,492.34,721.97,995.59,682.3,997.6,1001.1,731.47,1191.31,1037.47,671.67,790.5,1022.93,722.49,724.08,687.13,1003.23,687.03,687.4,1046.18,1165.95,1322.27
2010_8,1179.26,959.43,1071.3,689.81,682.87,693.09,681.32,495.86,726.42,1002.22,687.62,1004.43,1007.79,737.03,1199.03,1044.2,677.04,795.43,1029.68,728.08,728.55,691.27,1009.85,691.22,691.64,1053.05,1173.11,1330.48
2010_9,1186.26,966.14,1078.56,694.12,688.22,697.43,686.64,499.27,731.18,1009.01,692.75,1011.23,1014.51,742.67,1206.78,1050.96,682.36,800.65,1036.67,733.77,733.22,695.5,1016.82,695.56,695.9,1060.15,1180.35,1338.98
2010_10,1192.82,972.43,1085.3,698.18,693.43,701.35,691.92,502.47,735.53,1015.51,697.65,1017.73,1020.99,748.07,1214.3,1057.5,687.46,805.61,1043.29,739.12,737.4,699.51,1023.49,699.5,699.84,1066.89,1187.13,1347.02
2010_11,1199.58,978.69,1092.1,702.15,698.68,705.43,697.11,505.89,739.89,1022.07,702.83,1024.35,1027.6,753.56,1221.81,1064.11,692.68,810.26,1049.75,744.66,741.87,703.61,1029.78,703.64,704.01,1073.55,1194.06,1354.91
2010_12,1205.82,984.7,1098.54,705.95,703.63,709.33,702.11,509.05,744.28,1028.4,707.6,1030.54,1034.02,758.82,1228.8,1070.19,697.6,814.84,1056.11,749.76,745.96,707.53,1036.09,707.57,707.76,1079.96,1200.58,1362.42
2011_1,1210.53,990.09,1104.1,710.45,708.76,713.82,707.2,512.93,748.71,1033.9,712.59,1035.83,1039.49,763.97,1234.83,1075.35,702.73,819.33,1061.52,754.88,750.3,711.51,1041.53,712.08,711.85,1085.34,1205.89,1368.86
2011_2,1216.02,995.69,1110.18,714.47,714.14,717.96,712.39,516.91,752.63,1039.44,717.72,1041.5,1045.1,769.24,1241.57,1081.02,707.99,823.87,1067.36,760.37,754.5,715.56,1047.3,716.03,715.98,1091.29,1211.86,1376.03
2011_3,1221.18,1001.43,1116.2,718.35,719.2,721.36,717.57,520.78,756.61,1045.03,722.78,1047.05,1050.67,774.57,1247.94,1086.53,713.06,828.29,1073.08,765.77,758.42,719.63,1052.96,719.85,719.86,1097.07,1217.51,1382.93
