Unnamed: 0,0,1,2,3,4,6,7
2009_2,652.47,844.98,930.09,560.85,964.68,701.36,479.67
2009_3,652.85,851.24,935.19,573.92,969.61,702.5,485.68
2009_4,653.28,857.89,940.46,586.84,974.93,704.16,491.78
2009_5,653.55,863.71,945.14,599.01,979.41,705.15,497.45
2009_6,653.83,869.58,949.85,611.17,983.93,706.16,503.04
2009_7,654.14,875.55,954.63,623.2,988.63,707.35,508.63
2009_8,654.54,881.56,959.64,634.93,993.31,708.61,514.13
2009_9,654.68,887.3,964.13,646.51,997.85,709.72,519.39
2009_10,654.76,892.88,968.64,657.81,1002.16,710.63,524.59
2009_11,655.57,898.82,973.12,668.94,1006.7,711.79,529.69
2009_12,655.83,905.18,978.33,680.39,1012.88,713.25,535.39
2010_1,660.19,910.0,984.27,684.23,1017.5,717.98,538.25
2010_2,665.69,916.51,991.22,689.0,1024.41,723.74,542.17
2010_3,671.34,923.16,998.56,693.32,1031.71,729.72,546.14
2010_4,676.86,929.61,1005.53,697.73,1038.69,735.51,550.02
2010_5,682.33,935.92,1012.41,702.0,1045.43,741.16,553.78
2010_6,687.63,942.09,1019.02,706.4,1052.11,746.7,557.49
2010_7,693.11,948.45,1025.97,710.77,1058.96,752.42,561.3
2010_8,698.54,954.66,1032.78,715.13,1065.74,758.1,565.12
2010_9,703.94,961.14,1039.71,719.68,1072.56,763.81,568.88
2010_10,709.27,967.33,1046.26,723.77,1079.16,769.26,572.42
2010_11,714.55,973.3,1052.9,728.07,1085.81,774.77,576.15
2010_12,719.62,979.16,1059.28,732.15,1091.94,780.02,579.62
2011_1,724.73,984.38,1064.75,736.56,1097.09,785.16,583.64
2011_2,729.98,989.73,1070.53,740.72,1102.78,790.45,587.74
2011_3,735.11,995.08,1076.25,744.51,1108.28,795.71,591.74
2011_4,740.08,999.92,1081.47,748.34,1113.29,800.69,595.61
2011_5,745.12,1004.73,1086.66,752.02,1118.26,805.55,599.42
2011_6,750.11,1009.65,1091.87,755.94,1123.35,810.46,603.27
2011_7,755.15,1014.69,1097.26,759.92,1128.56,815.51,607.17
2011_8,760.29,1019.89,1102.84,764.02,1133.87,820.69,611.16
2011_9,765.24,1024.9,1108.04,767.9,1139.05,825.66,615.08
2011_10,770.27,1029.56,1113.19,771.62,1143.87,830.52,618.84
2011_11,775.06,1034.31,1118.16,775.35,1148.66,835.32,622.59
2011_12,779.86,1039.05,1123.2,779.15,1153.53,840.06,626.32
2012_1,784.9,1047.12,1133.12,779.88,1163.27,845.98,627.81
2012_2,790.27,1055.61,1143.53,780.48,1173.81,852.21,629.24
2012_3,795.29,1063.76,1153.62,780.66,1183.76,858.18,630.67
2012_4,800.4,1071.74,1163.35,780.65,1193.34,864.01,631.99
2012_5,805.46,1079.67,1173.24,781.04,1203.22,869.93,633.36
2012_6,810.39,1087.37,1182.8,781.03,1212.73,875.65,634.59
2012_7,815.43,1095.38,1192.65,781.4,1222.57,881.56,635.97
2012_8,820.36,1102.99,1202.11,781.44,1232.02,887.2,637.19
2012_9,825.4,1110.96,1211.91,781.68,1241.75,893.06,638.53
2012_10,830.19,1118.79,1221.39,781.78,1251.07,898.69,639.62
2012_11,834.86,1126.13,1230.63,781.91,1260.12,904.12,640.77
2012_12,840.85,1135.45,1241.22,782.62,1272.53,910.78,642.95
2013_1,926.0,1348.55,1492.9,851.86,1533.62,1028.96,674.7
2013_2,930.32,1347.83,1493.3,848.21,1522.52,1029.94,672.0
2013_3,934.89,1353.54,1500.47,850.99,1530.55,1034.77,675.05
2013_4,940.99,1360.28,1505.62,853.24,1531.11,1042.27,676.91
2013_5,946.4,1363.31,1511.01,854.03,1537.23,1045.4,677.4
2013_6,953.66,1369.5,1516.69,856.85,1544.16,1051.0,679.14
2013_7,963.9,1380.96,1527.97,866.71,1568.81,1064.69,686.84
2013_8,964.06,1382.11,1532.73,863.21,1559.74,1063.94,683.82
2013_9,969.64,1385.56,1535.01,863.95,1561.99,1068.48,685.49
2013_10,974.34,1390.6,1541.96,866.1,1565.85,1073.25,686.44
2013_11,980.45,1394.49,1547.32,868.44,1578.19,1078.97,688.85
2013_12,985.58,1405.87,1555.04,877.45,1599.15,1088.82,692.75
2014_1,990.05,1407.38,1560.92,875.88,1602.17,1089.12,693.16
2014_2,991.65,1411.76,1566.4,878.54,1592.06,1091.73,695.29
2014_3,995.88,1421.54,1577.45,884.26,1602.46,1098.13,698.74
2014_4,999.1,1427.66,1583.86,888.39,1608.22,1102.16,701.87
2014_5,1003.86,1433.55,1588.85,896.92,1628.96,1104.74,704.23
2014_6,1010.92,1444.55,1602.4,903.19,1636.62,1115.24,710.82
2014_7,1012.22,1446.25,1601.01,906.28,1632.21,1113.74,710.28
2014_8,1011.19,1448.32,1606.37,903.67,1629.59,1114.91,710.77
2014_9,1013.88,1453.11,1610.89,907.51,1633.44,1117.91,713.01
2014_10,1017.65,1461.01,1617.1,912.43,1648.62,1122.58,715.58
2014_11,1026.07,1473.44,1633.35,923.12,1669.82,1132.29,723.49
2014_12,1026.0,1475.96,1636.89,925.76,1673.61,1133.08,722.84
2015_1,1017.57,1465.79,1624.69,914.0,1645.69,1123.18,716.91
2015_2,1011.16,1462.0,1622.37,910.41,1644.98,1117.65,714.67
2015_3,1003.41,1457.72,1616.01,906.04,1637.38,1111.24,712.28
2015_4,998.35,1454.8,1610.07,908.02,1647.86,1107.28,710.38
