Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,34,36,38,39,41,42,43,44,45,47,48,49,50,52,53,54,56,57,58,60,61,62,63,64,65,66,67,68,69,70,71,72,73,75,77,78,79,80,82,83,85,86,87,88,89,92,93,94,95,96,97,98,99,100,101,102,103,104,105,107,108,109,110,111,112,113,114,115,117,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,137,138,139,140,141,142,143,144,146,147,148,149,150,152,153,154,155,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,181,182,184,185,186,187,188,189,190,191,192,194,195,197,198,199
2004_9,557.69,386.13,394.59,295.38,433.59,606.91,377.87,499.88,392.23,553.92,451.8,311.21,595.86,477.11,330.67,298.52,394.79,258.55,296.79,495.05,1543.91,1500.96,296.02,725.28,577.97,491.77,476.58,480.56,478.71,295.65,567.49,409.5,471.53,434.48,391.77,546.01,614.4,386.65,324.81,527.37,302.13,476.1,298.88,507.25,386.83,490.89,478.9,295.91,541.16,632.02,491.83,397.8,295.78,388.97,539.92,589.53,722.15,410.17,494.68,564.49,478.99,478.22,296.25,473.46,581.25,476.71,386.06,300.48,385.75,477.96,339.31,520.43,479.18,389.73,403.98,491.81,299.95,380.81,411.84,499.57,541.26,34.77,11172.55,448.39,972.43,296.13,496.05,397.13,387.4,295.71,8902.76,499.18,476.64,295.84,295.32,630.9,1139.49,305.21,1294670.85,295.81,499.9,300.02,295.97,2004.93,476.65,476.13,476.59,754.72,960.42,640.39,311.75,1896.82,555.6,391.83,393.47,352.84,476.47,319.26,922.89,501.27,563.58,429.78,386.55,477.15,1538.85,39.05,511.07,309.47,295.28,295.58,396.59,579.92,320.04,427.48,484.05,501.89,478.63,549.8,517.46,300.76,300.35,550.88,399.45,531.82,477.18,510.12,296.18,605.19,295.32,295.7,295.96,477.07,439.5,385.72,507.68,511.42,435.42,509.88,401.93,226.9,295.77,476.36,476.28,477.11,5426.88,355773.84,393.55,635.72,750.94,1139.93,510.45,1523.01,411.78,296.16
2004_10,561.22,388.98,397.62,298.61,436.79,610.66,381.09,503.23,395.17,557.43,454.99,314.63,599.16,480.29,333.88,301.83,397.8,260.71,299.99,498.35,1552.92,1510.69,299.28,729.8,581.62,495.03,479.82,483.71,481.99,298.89,571.07,412.57,474.73,437.51,394.69,549.57,618.04,389.54,328.12,530.75,305.38,479.28,302.1,510.57,389.79,494.18,482.17,299.11,544.46,635.97,495.14,400.77,298.99,391.93,543.41,593.21,726.56,413.19,497.98,567.82,482.21,481.46,299.51,476.63,584.73,479.89,389.02,303.78,388.62,481.15,342.86,523.8,482.46,392.66,406.91,495.11,303.18,383.69,414.85,502.96,544.73,34.92,11255.06,451.91,979.03,299.37,499.32,400.06,390.25,298.92,8943.96,502.5,479.85,299.1,298.55,634.87,1144.51,308.52,1305675.93,299.03,503.22,303.25,299.18,2023.81,479.88,479.36,479.85,759.41,968.22,644.43,315.17,1914.79,560.05,394.79,396.42,356.44,479.67,322.69,928.32,504.59,567.53,432.89,389.41,480.39,1556.04,39.25,514.44,312.84,298.44,298.79,399.52,583.43,323.39,430.68,487.34,505.17,481.89,553.3,520.79,304.03,303.62,554.66,402.38,535.29,480.43,513.45,299.4,609.05,298.57,298.93,299.19,480.31,442.56,388.61,511.0,514.82,438.5,513.13,404.93,228.72,299.0,479.57,479.49,480.36,5466.11,355776.76,396.45,639.87,754.21,1147.92,513.78,1537.58,414.83,299.41
2004_11,564.79,391.84,400.51,301.86,440.05,614.36,384.25,506.58,398.06,560.97,458.07,318.1,602.41,483.48,337.15,305.16,400.68,262.9,303.27,501.64,1562.05,1520.57,302.59,734.12,585.25,498.23,483.04,486.91,485.24,302.17,574.61,415.54,477.95,440.58,397.54,553.19,621.7,392.37,331.49,534.15,308.61,482.5,305.41,513.91,392.61,497.46,485.38,302.41,547.74,639.94,498.46,403.66,302.26,394.73,546.88,596.94,731.01,416.17,501.28,571.25,485.4,484.69,302.73,479.82,588.32,483.07,391.87,307.14,391.41,484.41,346.47,527.17,485.69,395.55,409.86,498.46,306.49,386.59,417.7,506.33,548.25,35.07,11339.21,455.53,985.66,302.64,502.65,403.0,393.09,302.18,8984.92,505.8,483.07,302.38,301.79,638.95,1149.35,311.89,1316585.85,302.29,506.55,306.6,302.48,2042.66,483.13,482.61,483.1,764.14,975.84,648.46,318.67,1932.57,564.43,397.59,399.32,360.15,482.88,326.06,933.88,507.89,571.38,435.92,392.24,483.59,1572.76,39.45,517.88,316.14,301.75,302.04,402.41,586.96,326.82,433.77,490.57,508.51,485.14,556.81,524.08,307.36,306.95,558.46,405.29,538.77,483.66,516.68,302.69,612.87,301.81,302.18,302.47,483.54,445.61,391.47,514.38,518.21,441.58,516.33,407.86,230.52,302.24,482.74,482.64,483.62,5506.07,355696.75,399.27,643.88,757.49,1156.05,517.11,1552.04,417.81,302.62
2004_12,568.26,394.64,403.2,305.15,443.24,617.99,387.49,509.82,400.94,564.4,461.19,321.49,605.71,486.68,340.34,308.4,403.4,265.08,306.53,504.87,1570.81,1530.16,305.8,738.31,588.86,501.47,486.22,490.17,488.37,305.44,578.12,418.47,481.11,443.53,400.33,556.74,625.26,395.2,334.78,537.46,311.86,485.63,308.68,517.19,395.38,500.7,488.58,305.65,550.94,643.88,501.68,406.44,305.52,397.66,550.29,600.53,735.35,419.1,504.52,574.55,488.57,487.88,306.05,483.05,591.77,486.31,394.66,310.42,394.29,487.61,350.07,530.49,488.91,398.38,412.74,501.67,309.77,389.47,420.56,509.6,551.68,35.21,11420.61,459.04,992.32,305.89,505.9,405.89,395.9,305.47,9024.34,509.04,486.21,305.61,305.05,642.82,1154.12,315.19,1327575.35,305.57,509.79,309.84,305.74,2061.53,486.37,485.86,486.26,768.76,983.49,652.33,322.08,1950.45,568.83,400.37,401.96,363.82,486.04,329.46,939.3,511.15,575.19,438.97,395.1,486.83,1590.14,39.64,521.18,319.52,304.97,305.29,405.27,590.37,330.17,436.87,493.78,511.78,488.29,560.24,527.29,310.65,310.21,562.17,408.23,542.13,486.85,519.93,305.95,616.65,305.06,305.42,305.72,486.74,448.64,394.33,517.68,521.55,444.66,519.53,410.81,232.33,305.5,485.98,485.82,486.79,5545.06,355722.91,401.97,647.87,760.51,1164.06,520.4,1566.51,420.79,305.93
2005_1,574.06,397.76,406.46,308.44,447.91,624.11,391.56,514.74,403.79,570.14,465.71,325.12,611.41,491.77,343.94,311.81,406.39,268.25,309.8,510.09,1586.13,1546.02,309.18,745.72,594.8,506.67,491.3,495.29,493.07,309.0,583.98,421.58,485.59,447.78,403.28,562.5,631.39,398.09,338.3,542.98,315.17,490.75,312.14,522.58,398.41,505.96,493.74,308.93,556.34,650.34,506.53,409.49,308.85,400.75,555.88,606.6,742.66,422.36,509.75,580.26,493.71,493.01,309.32,488.14,597.59,491.35,397.51,313.78,397.19,492.76,353.6,535.96,494.03,401.2,415.64,506.94,313.08,392.57,423.63,514.45,557.33,35.49,11549.23,463.98,999.71,309.16,511.2,408.98,398.92,308.69,9064.62,514.34,491.29,309.07,308.33,649.39,1163.43,318.47,1338547.18,308.81,515.11,313.31,309.32,2080.11,491.48,490.98,490.93,776.49,990.96,658.93,325.63,1967.93,573.22,403.35,405.84,367.47,491.13,332.84,948.47,516.48,579.04,441.95,398.11,491.92,1606.52,40.0,526.66,322.88,308.35,308.57,408.14,595.71,333.71,439.95,498.09,517.11,493.35,565.96,532.61,314.05,313.61,568.21,411.28,547.29,491.69,525.29,309.41,622.91,308.33,308.74,309.19,491.86,452.85,397.35,523.03,526.93,447.91,524.81,413.68,234.45,308.85,491.09,490.89,491.62,5606.88,355903.55,405.38,651.78,766.65,1176.72,525.81,1580.77,423.66,309.22
2005_2,580.01,400.9,409.83,311.46,452.54,630.38,395.47,520.64,407.24,576.03,470.06,328.37,617.18,496.7,347.42,315.03,409.76,271.35,313.07,515.12,1601.78,1562.33,312.53,753.3,600.85,511.97,496.54,500.21,498.76,312.26,589.99,425.01,490.51,451.87,406.66,568.49,637.6,401.45,341.96,548.63,318.29,495.64,315.36,528.09,401.91,511.37,498.95,312.32,561.74,657.05,512.33,413.01,312.27,403.81,561.6,612.81,750.18,426.47,515.09,586.05,498.94,497.9,312.53,493.01,603.64,496.19,400.92,317.01,400.54,497.61,357.26,541.51,499.01,404.7,419.41,511.99,316.49,395.88,426.99,520.33,563.16,35.79,11681.05,469.03,1007.11,312.35,516.67,412.74,402.19,311.86,9113.33,519.77,496.2,312.49,311.36,656.07,1173.03,321.9,1348744.85,311.83,520.43,316.81,312.53,2099.19,496.82,496.3,496.57,784.46,998.45,665.65,329.11,1984.31,578.47,406.65,408.71,371.22,496.07,335.97,957.9,521.94,583.66,445.61,401.5,496.9,1626.66,40.36,532.26,326.3,311.74,311.64,411.66,602.1,337.35,443.68,503.06,522.63,498.68,571.84,538.1,317.32,316.9,574.45,414.83,553.45,497.33,530.69,312.74,629.3,311.44,312.02,312.57,496.75,456.84,400.96,528.61,532.48,451.42,530.17,417.16,236.71,312.14,496.05,495.78,497.3,5670.27,355887.43,408.42,656.74,772.96,1189.83,531.35,1594.15,427.28,312.21
2005_3,585.9,404.55,413.38,314.98,457.41,636.73,399.9,526.11,410.86,581.9,475.21,331.81,623.08,502.29,351.25,318.32,413.55,274.9,316.43,520.95,1617.26,1578.44,315.69,760.77,606.99,517.31,501.83,505.82,504.1,315.3,595.96,428.89,495.81,456.58,410.4,574.41,643.86,405.11,345.54,554.27,321.9,501.31,318.62,533.57,405.31,516.64,504.28,315.53,567.34,663.72,517.76,416.66,315.42,407.55,567.42,619.01,757.7,430.26,520.6,591.82,504.3,503.56,315.84,498.58,609.65,501.9,404.56,320.33,404.18,503.26,360.92,547.17,504.56,408.32,422.9,517.64,319.75,399.43,430.84,525.88,568.93,36.07,11812.29,474.02,1015.08,315.74,522.04,416.34,405.86,315.29,9174.36,525.25,501.86,315.56,314.9,662.69,1182.78,325.27,1361579.45,315.41,525.98,319.84,315.68,2118.52,502.01,501.48,501.89,792.33,1006.7,672.44,332.54,2004.09,584.03,410.4,412.13,375.0,501.7,339.78,967.26,527.39,588.65,449.55,404.93,502.41,1647.51,40.72,537.85,329.74,314.86,315.14,415.29,608.06,340.95,447.65,508.28,527.99,503.99,577.67,543.52,320.6,320.16,580.61,418.32,559.2,502.54,536.13,315.8,635.79,314.9,315.27,315.62,502.35,461.56,404.19,534.11,538.08,455.42,535.55,420.98,239.24,315.35,501.6,501.45,502.48,5733.06,356544.15,412.06,662.06,779.32,1202.75,536.86,1610.33,431.1,315.79
2005_4,591.8,407.96,416.78,318.27,461.99,643.02,404.08,531.6,414.2,587.75,479.7,335.27,628.86,507.35,354.79,321.62,416.91,278.21,319.65,526.36,1632.67,1594.56,318.89,768.01,613.06,522.59,507.09,511.06,509.35,318.55,601.96,432.42,500.53,461.2,413.8,580.29,650.07,408.44,349.12,559.87,325.22,506.53,321.93,539.05,408.66,521.99,509.56,318.65,572.9,670.28,523.11,420.06,318.56,410.93,573.17,625.11,765.11,434.01,526.01,597.55,509.55,508.83,319.15,503.66,615.52,507.26,407.88,323.63,407.51,508.45,364.59,552.75,509.87,411.63,426.34,522.88,323.07,402.8,434.28,531.37,574.7,36.36,11943.66,479.02,1022.62,318.91,527.4,419.86,409.23,318.6,9226.66,530.66,507.11,318.71,318.15,669.4,1192.32,328.56,1372985.0,318.71,531.39,323.11,318.88,2137.55,507.24,506.69,507.1,800.21,1014.35,679.21,335.99,2022.06,589.23,413.73,415.54,378.76,507.23,343.24,976.59,532.81,593.11,453.18,408.27,507.55,1667.36,41.08,543.36,333.13,318.09,318.45,418.68,613.98,344.51,451.33,513.08,533.39,509.27,583.52,548.92,323.86,323.36,586.73,421.71,564.87,507.8,541.52,319.07,642.18,318.17,318.6,318.77,507.56,465.93,407.47,539.56,543.65,459.09,540.91,424.44,241.57,318.67,506.7,507.0,507.71,5795.95,356846.17,415.51,666.84,785.61,1215.64,542.38,1624.67,434.51,319.09
2005_5,597.5,410.84,420.1,321.49,466.75,649.13,408.27,536.93,417.52,593.46,484.3,338.56,634.5,512.61,358.46,324.82,420.27,281.45,322.83,531.56,1647.73,1610.32,322.1,775.31,618.93,527.79,512.26,515.89,514.59,321.7,607.79,435.75,505.59,464.71,416.51,586.0,656.11,411.7,352.7,565.33,328.68,511.47,325.15,544.37,411.93,527.24,514.75,321.94,578.28,676.73,528.51,423.37,321.82,413.9,578.78,631.13,772.37,437.71,531.32,603.17,514.79,514.01,322.45,508.95,621.42,511.91,411.12,326.86,410.54,513.65,368.15,558.22,515.05,414.94,429.71,527.9,326.24,406.05,437.7,536.76,580.34,36.64,12072.62,483.94,1030.09,322.13,532.69,423.34,412.1,321.86,9276.36,536.03,512.14,321.9,321.36,675.88,1201.59,331.89,1384040.59,321.95,536.66,326.31,322.03,2155.87,512.33,511.75,512.37,807.84,1021.54,685.74,339.37,2039.28,594.06,417.07,418.86,382.41,511.86,346.46,985.71,538.15,597.59,456.62,411.27,512.8,1686.31,41.42,548.79,336.49,321.29,321.69,421.98,619.88,348.01,454.71,517.92,538.68,514.48,589.19,554.4,327.09,326.69,592.81,425.02,570.52,512.91,546.79,322.25,648.42,321.39,321.81,322.0,512.72,469.84,410.72,544.91,549.06,462.73,546.18,427.75,243.87,321.86,511.89,511.53,512.87,5857.7,356826.52,418.83,671.48,791.93,1228.42,547.77,1638.35,437.97,322.3
2005_6,603.24,414.21,423.26,324.77,471.41,655.11,412.15,542.08,420.65,599.12,488.98,341.99,640.1,517.8,362.04,328.12,423.42,284.6,326.14,536.84,1662.57,1625.92,325.37,782.5,624.83,532.97,517.3,521.45,519.59,324.95,613.52,439.06,510.31,469.32,420.14,591.79,662.12,414.78,356.16,570.8,331.8,516.73,328.38,549.67,415.03,532.37,519.78,325.2,583.64,683.14,533.53,426.59,325.05,417.25,584.29,637.09,779.55,441.2,536.48,608.75,519.79,519.04,325.63,513.94,627.12,517.39,414.22,330.16,413.85,518.77,371.63,563.61,520.12,418.05,432.86,533.58,329.56,409.19,440.95,541.95,585.94,36.91,12200.22,488.83,1037.14,325.46,537.95,426.67,415.54,325.01,9320.1,541.2,517.33,325.15,324.63,682.31,1210.58,335.2,1394702.1,325.12,541.93,329.6,325.28,2173.93,517.47,516.95,517.35,815.48,1029.01,692.18,342.8,2056.41,599.03,420.21,422.02,385.97,517.16,349.95,994.72,543.39,601.77,459.94,414.66,517.88,1705.64,41.76,554.19,339.78,324.51,324.83,425.13,625.46,351.54,458.38,522.57,543.97,519.49,594.79,559.57,330.4,329.98,598.73,428.24,575.86,517.91,552.03,325.51,654.57,324.61,324.98,325.26,517.83,474.3,413.9,550.29,554.35,466.2,551.4,430.96,246.06,325.06,517.06,516.92,517.88,5919.06,357151.64,422.07,675.98,797.8,1241.03,553.05,1652.92,441.21,325.5
2005_7,609.02,417.53,426.59,328.01,476.09,661.22,416.22,547.43,423.95,604.83,493.58,345.35,645.72,522.9,365.65,331.36,426.77,287.89,329.4,542.15,1677.64,1641.72,328.64,789.92,630.77,538.15,522.45,526.62,524.74,328.2,619.38,442.49,515.17,473.59,423.45,597.57,668.15,418.09,359.74,576.27,335.12,521.81,331.63,555.04,418.32,537.64,524.97,328.49,589.0,689.64,538.86,429.97,328.34,420.56,589.92,643.13,786.83,444.86,541.75,614.35,524.95,524.24,328.89,518.98,632.98,522.47,417.51,333.45,417.14,523.93,375.21,569.07,525.29,421.37,436.2,538.88,332.83,412.56,444.45,547.27,591.57,37.19,12329.77,493.75,1044.56,328.73,543.21,430.09,418.88,328.27,9368.11,546.54,522.46,328.41,327.9,688.9,1219.77,338.53,1405576.39,328.43,547.22,332.86,328.52,2192.24,522.55,522.03,522.47,823.19,1036.3,698.7,346.21,2073.77,604.04,423.6,425.34,389.66,522.24,353.31,1003.82,548.75,606.21,463.44,417.95,523.06,1725.58,42.11,559.64,343.11,327.72,328.11,428.42,631.25,355.06,461.8,527.38,549.29,524.64,600.5,564.93,333.72,333.32,604.77,431.57,581.44,523.11,557.36,328.75,660.81,327.91,328.25,328.55,522.99,478.53,417.14,555.66,559.81,469.81,556.66,434.31,248.42,328.33,522.16,522.03,523.04,5980.85,357319.25,425.42,680.64,803.9,1253.69,558.48,1666.99,444.65,328.78
2005_8,614.91,420.83,429.91,331.24,480.77,667.5,420.35,552.86,427.25,610.66,498.35,348.82,651.49,528.15,369.23,334.7,430.07,291.15,332.67,547.46,1692.99,1657.86,331.88,797.25,636.77,543.39,527.71,531.92,530.06,331.48,625.27,445.87,520.06,477.98,426.74,603.42,674.38,421.36,363.3,581.91,338.44,527.1,334.94,560.55,421.6,543.02,530.22,331.71,594.45,696.23,544.21,433.36,331.57,423.83,595.66,649.26,794.29,448.59,547.18,620.13,530.27,529.47,332.14,524.21,638.95,527.77,420.77,336.76,420.41,529.11,378.83,574.66,530.55,424.65,439.59,544.22,336.16,415.86,447.75,552.73,597.35,37.47,12461.64,498.75,1052.13,331.96,548.64,433.58,422.15,331.56,9415.9,551.97,527.71,331.68,331.12,695.45,1229.24,341.88,1416862.9,331.71,552.69,336.21,331.79,2211.17,527.77,527.25,527.75,831.05,1043.92,705.42,349.7,2091.48,609.07,426.89,428.65,393.37,527.61,356.73,1013.13,554.12,610.63,466.94,421.21,528.28,1745.59,42.46,565.19,346.53,330.99,331.38,431.81,637.17,358.66,465.32,532.21,554.72,529.97,606.33,570.39,337.0,336.57,610.93,434.95,587.1,528.36,562.74,332.04,667.22,331.12,331.53,331.78,528.21,482.85,420.38,561.13,565.35,473.23,561.99,437.69,250.73,331.6,527.36,527.29,528.22,6044.3,357595.1,428.8,685.13,810.21,1266.74,563.95,1681.42,448.02,332.08
2005_9,620.58,424.0,433.22,334.45,485.38,673.51,424.4,558.16,430.48,616.3,502.87,352.17,657.14,533.33,372.79,337.91,433.31,294.31,335.9,552.71,1707.78,1673.5,335.1,804.36,642.72,548.62,532.8,537.11,535.13,334.68,631.1,449.23,524.87,482.17,429.98,609.19,680.36,424.55,366.81,587.29,341.74,532.21,338.17,565.83,424.78,548.2,535.3,334.92,599.83,702.66,549.44,436.64,334.77,427.07,601.21,655.22,801.48,452.19,552.38,625.63,535.44,534.57,335.31,529.27,644.66,532.94,423.97,339.98,423.6,534.22,382.36,580.06,535.67,427.84,442.86,549.5,339.4,419.02,450.99,558.01,602.96,37.74,12590.24,503.65,1059.16,335.19,553.87,436.98,425.35,334.71,9462.02,557.23,532.81,334.9,334.34,701.86,1238.28,345.12,1427688.55,334.87,557.95,339.44,335.0,2229.05,532.9,532.36,532.84,838.6,1051.07,711.94,353.09,2108.54,614.07,430.09,431.89,396.97,532.63,360.1,1022.15,559.42,615.0,470.4,424.38,533.35,1765.57,42.8,570.54,349.85,334.2,334.57,435.05,642.89,362.17,468.81,536.93,559.99,535.04,611.98,575.65,340.24,339.8,616.84,438.17,592.67,533.44,568.03,335.23,673.4,334.32,334.71,335.03,533.32,487.18,423.54,566.46,570.72,476.7,567.25,440.99,252.94,334.79,532.49,532.45,533.31,6106.04,357788.2,431.92,689.71,816.22,1279.43,569.32,1695.36,451.38,335.26
2005_10,626.39,427.16,436.53,337.67,490.13,679.69,428.54,563.5,433.73,622.08,507.41,355.59,662.77,538.45,376.46,341.17,436.59,297.52,339.15,558.07,1722.81,1689.33,338.32,811.64,648.59,553.79,537.96,542.25,540.35,337.9,636.99,452.6,529.69,486.4,433.22,614.93,686.47,427.78,370.4,592.83,345.06,537.36,341.4,571.28,428.03,553.52,540.53,338.18,605.3,709.18,554.76,439.92,338.04,430.29,606.91,661.24,808.81,455.87,557.74,631.3,540.61,539.79,338.56,534.35,650.55,538.04,427.18,343.29,426.82,539.46,385.94,585.6,540.88,431.1,446.18,554.83,342.68,422.25,454.3,563.42,608.66,38.01,12721.43,508.66,1066.61,338.43,559.23,440.4,428.54,338.0,9508.49,562.59,537.99,338.13,337.55,708.31,1247.47,348.49,1438686.24,338.16,563.32,342.68,338.22,2247.45,538.06,537.49,538.02,846.36,1058.49,718.54,356.56,2125.93,619.08,433.35,435.16,400.67,537.77,363.47,1031.24,564.82,619.31,473.86,427.58,538.54,1785.58,43.14,576.06,353.2,337.4,337.81,438.31,648.7,365.76,472.35,541.71,565.33,540.24,617.71,581.0,343.55,343.11,622.94,441.47,598.29,538.62,573.33,338.41,679.71,337.56,337.88,338.25,538.48,491.3,426.73,571.9,576.21,480.11,572.49,444.32,255.15,337.97,537.72,537.52,538.47,6168.78,357982.5,435.09,694.22,822.34,1292.26,574.76,1709.5,454.82,338.48
2005_11,632.01,430.29,439.71,340.84,494.62,685.61,432.48,568.66,436.86,627.63,511.86,359.15,668.24,543.42,379.88,344.53,439.73,300.7,342.31,563.13,1737.48,1704.75,341.53,818.65,654.39,558.89,542.94,547.29,545.35,341.1,642.59,455.85,534.33,490.51,436.29,620.63,692.35,430.88,373.83,598.18,348.26,542.32,344.65,576.44,431.21,558.64,545.54,341.31,610.44,715.47,559.9,443.06,341.17,433.37,612.31,667.15,815.86,459.39,562.84,636.73,545.56,544.77,341.81,539.34,656.15,542.99,430.31,346.65,429.91,544.45,389.37,590.86,545.91,434.21,449.36,559.67,345.85,425.4,457.44,568.62,614.12,38.27,12848.41,513.41,1073.53,341.55,564.43,443.73,431.62,341.18,9552.71,567.71,542.94,341.27,340.72,714.78,1256.24,351.69,1449063.44,341.26,568.44,345.92,341.42,2264.98,543.12,542.55,543.0,853.86,1065.3,724.89,359.97,2142.46,623.89,436.44,438.26,404.22,542.75,366.73,1040.08,569.95,623.42,477.15,430.71,543.57,1805.42,43.48,581.32,356.46,340.6,340.98,441.45,654.3,369.19,475.68,546.29,570.57,545.25,623.25,586.23,346.76,346.32,628.92,444.63,603.59,543.66,578.6,341.69,685.75,340.72,341.14,341.42,543.5,495.34,429.91,577.16,581.5,483.54,577.66,447.54,257.33,341.24,542.68,542.51,543.51,6229.62,358049.4,438.19,698.61,828.16,1304.79,579.96,1723.02,457.89,341.6
2005_12,637.65,433.38,442.58,344.03,499.14,691.47,436.47,573.76,439.93,633.2,516.24,362.45,673.74,548.39,383.38,347.64,442.84,303.75,345.51,568.27,1752.89,1720.17,344.93,825.65,660.04,563.86,547.87,552.23,550.27,344.62,648.24,459.17,539.03,494.62,439.36,626.16,698.15,433.87,377.29,603.57,351.49,547.29,347.94,581.79,433.96,563.77,550.51,344.64,615.78,721.67,564.98,446.03,344.53,436.4,617.69,672.87,823.01,462.83,567.95,642.18,550.45,549.76,344.97,544.29,661.74,547.95,433.34,349.81,432.88,549.45,392.81,596.11,550.86,437.3,452.49,564.96,349.08,428.47,460.57,573.67,619.78,38.53,12973.47,518.27,1080.28,344.76,569.6,447.0,434.72,344.29,9590.7,572.79,547.88,344.86,343.88,721.48,1265.38,354.86,1459092.12,344.42,573.52,349.46,344.91,2282.18,548.24,547.66,547.9,861.27,1072.17,731.29,363.39,2158.45,628.73,439.47,441.07,407.73,547.74,370.02,1048.82,575.07,627.76,480.41,433.77,548.53,1826.86,43.8,586.68,359.71,343.88,344.14,444.51,659.82,372.64,479.08,550.88,575.74,550.15,628.83,591.34,350.15,349.64,634.9,447.74,608.96,548.68,583.6,344.96,691.73,343.89,344.32,345.05,548.47,499.41,433.04,582.42,586.74,486.78,582.67,450.67,259.48,344.39,547.69,547.65,548.52,6289.4,358030.49,441.04,703.32,834.07,1316.94,585.2,1736.08,461.1,344.83
2006_1,650.49,435.7,444.99,347.0,508.4,705.32,443.28,585.21,442.25,645.81,524.62,365.19,686.43,559.63,388.01,350.5,445.05,306.56,348.52,579.9,1787.0,1754.58,347.86,842.23,673.35,575.42,559.26,563.62,561.7,347.63,661.3,461.39,548.32,501.85,441.61,639.03,711.86,436.21,381.3,615.68,354.83,558.59,351.08,593.55,436.52,575.28,561.93,347.75,627.89,736.19,576.09,448.46,347.61,438.68,630.09,686.45,839.31,466.88,579.6,655.04,561.91,561.12,347.95,555.49,674.8,559.19,435.61,352.62,435.23,560.86,395.97,608.26,562.31,439.58,454.82,576.49,352.07,430.87,462.85,585.08,632.15,39.25,13261.34,527.58,1085.96,347.88,581.18,450.18,437.21,347.24,9619.04,584.61,559.25,347.95,346.89,735.65,1287.07,357.92,1469072.56,347.41,585.3,352.47,348.02,2299.18,559.59,559.07,559.26,878.59,1077.18,745.97,366.42,2174.68,631.96,441.87,443.83,411.02,559.04,373.05,1069.33,586.88,630.89,482.69,436.19,559.95,1842.14,44.65,598.55,362.76,347.08,347.1,446.81,672.72,376.51,481.4,559.29,587.46,561.59,641.42,603.25,352.98,352.56,648.09,450.11,621.01,559.72,595.47,348.09,705.59,346.88,347.36,348.08,559.86,506.47,435.39,594.31,598.62,489.32,594.42,452.89,261.25,347.48,559.07,558.81,559.53,6430.12,359137.76,443.6,705.64,848.3,1345.55,597.12,1749.75,463.29,347.87
2006_2,663.62,438.59,447.88,349.9,517.67,719.42,450.01,597.56,445.19,658.8,533.74,368.44,699.55,571.21,392.57,353.59,448.08,309.64,351.52,591.76,1822.33,1790.42,350.74,858.94,686.87,587.12,570.75,575.17,573.21,350.54,674.61,464.49,558.21,509.34,444.59,651.96,725.79,439.13,385.49,628.18,358.09,570.03,353.96,605.69,439.23,587.05,573.47,350.53,640.14,751.08,588.41,451.36,350.45,441.67,642.85,700.33,856.13,471.65,591.45,668.2,573.47,572.7,350.9,566.64,688.3,570.89,438.59,355.68,438.11,572.35,399.26,620.6,573.83,442.54,457.86,588.17,355.15,433.86,465.9,597.5,644.96,39.98,13554.19,537.15,1092.01,350.74,592.99,453.97,439.92,350.27,9656.65,596.55,570.69,350.68,349.85,750.63,1309.22,361.03,1478966.07,350.41,597.28,355.27,350.83,2316.31,570.93,570.38,570.75,896.37,1082.34,761.09,369.68,2190.51,636.58,444.67,446.59,414.41,570.51,376.16,1090.41,598.87,634.94,485.82,439.01,571.4,1862.27,45.52,610.83,365.92,350.01,350.1,449.8,686.0,380.55,484.66,568.67,599.46,573.12,654.36,615.26,355.92,355.54,661.95,453.13,634.09,571.56,607.46,350.92,719.84,349.85,350.18,350.71,571.35,513.7,438.22,606.42,610.84,492.26,606.33,455.95,263.31,350.44,570.41,570.34,571.29,6572.89,360255.49,446.51,709.61,862.91,1374.6,609.29,1763.56,466.33,350.85
2006_3,676.37,441.04,450.55,352.83,526.62,733.14,456.48,609.32,447.79,671.3,542.51,371.48,712.25,582.62,396.82,356.42,450.65,312.72,354.3,603.33,1855.91,1824.89,353.35,875.25,700.0,598.55,581.96,586.73,584.51,353.14,687.46,467.04,567.8,516.54,447.3,664.87,739.34,441.69,389.4,640.26,361.1,581.36,356.75,617.38,441.88,598.45,584.71,353.1,652.2,765.39,600.03,453.98,352.99,444.19,655.25,713.57,872.37,475.91,603.05,680.93,584.79,583.92,353.77,577.72,701.17,582.13,441.04,358.47,440.75,583.56,402.59,632.56,585.09,445.1,460.41,599.85,358.02,436.5,468.3,609.22,657.4,40.68,13837.22,546.43,1098.01,353.43,604.52,457.31,442.43,353.26,9686.98,608.19,581.94,353.2,352.74,764.96,1330.73,364.03,1488993.87,353.38,608.89,358.05,353.53,2333.62,582.09,581.51,582.02,913.63,1087.4,775.69,372.64,2207.02,640.7,447.06,449.13,417.76,581.79,379.25,1110.95,610.48,638.53,488.51,441.59,582.64,1881.01,46.35,622.69,368.98,352.8,353.11,452.35,698.99,384.35,487.31,577.61,611.1,584.42,666.87,627.06,358.75,358.36,674.9,455.83,646.35,582.77,619.15,353.78,733.68,352.77,353.26,353.3,582.52,520.73,440.65,618.21,622.79,495.14,617.91,458.66,265.33,353.32,581.6,581.23,582.37,6711.87,361342.33,449.08,712.87,877.25,1402.7,621.05,1777.63,468.94,353.77
