Unnamed: 0,0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2004_8,529.37,501.89,392.99,467.52,387.34,517.92,313.86,254.58,599.75,386.55,309.92,476.13,413.82,474.64,516.02,311.03,391.55,390.76,480.15,293.15,292.46,473.25
2004_9,532.79,505.35,395.94,470.95,390.26,521.54,317.3,256.95,603.84,389.61,312.36,479.5,416.89,477.97,519.45,314.43,394.51,393.75,483.56,296.52,295.81,476.55
2004_10,536.05,508.73,398.89,474.14,393.18,524.93,320.63,259.24,607.68,392.54,314.73,482.8,419.92,481.22,522.71,317.66,397.5,396.7,486.8,299.75,299.04,479.79
2004_11,539.36,512.09,401.75,477.31,396.05,528.35,324.02,261.57,611.56,395.47,317.08,485.96,422.93,484.45,525.92,320.92,400.38,399.55,490.08,303.05,302.29,483.05
2004_12,542.47,515.36,404.52,480.5,398.89,531.7,327.31,263.88,615.35,398.4,319.45,489.22,425.89,487.67,529.13,324.15,403.08,402.43,493.3,306.31,305.57,486.22
2005_1,547.78,520.34,407.65,485.5,401.9,537.19,330.86,267.05,621.64,401.63,322.0,494.44,429.32,492.77,534.45,327.63,406.38,405.39,498.48,309.83,308.86,491.06
2005_2,553.3,526.22,410.94,490.32,405.51,542.84,334.36,270.11,628.09,404.83,324.88,499.7,433.49,498.03,539.86,330.99,409.7,408.82,503.47,313.12,311.98,496.73
2005_3,558.78,531.73,414.66,495.81,408.9,548.41,337.87,273.64,634.5,408.47,327.96,504.94,437.49,503.32,545.31,334.6,413.26,412.59,509.07,316.21,315.41,501.91
2005_4,564.21,537.21,418.06,500.87,412.25,553.99,341.37,276.92,640.87,411.87,330.84,510.16,441.4,508.57,550.71,338.0,416.65,416.01,514.3,319.45,318.71,507.14
2005_5,569.72,542.64,421.4,505.85,415.54,559.45,344.8,280.14,647.1,415.08,333.62,515.24,445.26,513.72,556.02,341.48,419.96,419.16,519.53,322.63,321.94,512.3
2005_6,574.92,547.84,424.58,510.94,418.73,564.86,348.28,283.27,653.31,418.36,336.35,520.3,448.95,518.83,561.28,344.87,423.13,422.52,524.68,325.88,325.15,517.32
2005_7,580.27,553.21,427.95,515.94,422.02,570.34,351.75,286.54,659.56,421.75,339.24,525.51,452.75,523.97,566.58,348.33,426.48,425.9,529.87,329.13,328.41,522.49
2005_8,585.73,558.71,431.29,521.07,425.33,575.94,355.28,289.77,665.97,425.1,342.07,530.74,456.63,529.22,571.96,351.76,429.82,429.24,535.12,332.41,331.67,527.67
2005_9,591.02,564.01,434.49,526.08,428.54,581.34,358.71,292.93,672.16,428.33,344.79,535.87,460.41,534.33,577.26,355.17,433.1,432.53,540.26,335.62,334.86,532.77
2005_10,596.4,569.42,437.74,531.15,431.79,586.87,362.2,296.13,678.44,431.59,347.53,541.01,464.22,539.5,582.55,358.63,436.38,435.84,545.52,338.85,338.09,537.93
2005_11,601.61,574.64,440.87,536.01,434.97,592.2,365.7,299.28,684.56,434.76,350.21,546.21,467.92,544.53,587.75,361.94,439.53,439.0,550.55,342.05,341.29,542.98
2005_12,606.73,579.78,443.87,540.9,438.08,597.56,369.07,302.33,690.59,437.88,352.83,551.02,471.54,549.54,592.81,365.37,442.39,442.13,555.57,345.55,344.46,548.0
2006_1,618.79,591.49,446.3,551.74,440.53,609.59,372.69,305.18,704.58,440.4,354.87,562.51,476.4,560.97,604.68,369.25,444.89,444.71,567.02,348.58,347.45,559.06
2006_2,630.92,603.74,449.22,562.65,443.5,621.91,376.54,308.23,718.86,443.3,357.37,574.11,481.88,572.41,616.72,373.02,447.76,447.93,578.59,351.45,350.42,570.87
2006_3,642.84,615.55,451.74,573.38,446.1,633.85,380.12,311.28,732.68,445.98,359.69,585.34,486.91,583.63,628.44,376.57,450.37,450.8,589.85,354.1,353.35,581.99
2006_4,654.14,627.13,454.25,583.93,448.67,645.68,383.8,314.0,746.33,448.34,361.7,596.36,491.89,594.73,639.78,380.63,452.84,453.44,600.79,357.13,356.14,593.09
2006_5,665.86,638.52,456.53,594.34,451.02,657.28,387.26,316.78,759.72,450.66,363.73,607.23,496.62,605.67,651.2,383.96,455.13,455.99,611.92,359.7,358.9,603.95
2006_6,677.48,650.05,458.96,604.91,453.49,669.12,390.91,319.62,773.36,453.14,365.85,618.34,501.49,616.68,662.72,387.66,457.55,458.65,623.02,362.55,361.74,614.97
2006_7,688.92,661.41,461.21,615.21,455.83,680.68,394.4,322.36,786.72,455.45,367.84,629.29,506.2,627.5,673.99,391.19,459.77,461.12,633.94,365.25,364.45,625.82
2006_8,700.4,672.91,463.61,625.63,458.17,692.31,397.94,325.19,800.16,457.84,369.92,640.15,511.01,638.49,685.34,394.82,462.12,463.73,644.91,368.02,367.25,636.69
2006_9,711.69,684.17,465.74,635.87,460.44,703.85,401.42,327.85,813.42,460.04,371.79,650.93,515.7,649.24,696.56,398.29,464.31,466.15,655.73,370.74,369.89,647.44
2006_10,722.71,695.24,467.84,646.06,462.61,715.17,404.87,330.51,826.48,462.2,373.65,661.55,520.21,659.86,707.54,401.81,466.45,468.51,666.51,373.44,372.58,657.92
2006_11,733.88,706.26,469.77,656.01,464.73,726.32,408.15,333.13,839.42,464.15,375.33,672.16,524.68,670.43,718.46,405.13,468.47,470.68,677.06,375.93,375.16,668.59
2006_12,744.74,717.23,471.83,666.03,466.67,737.55,411.53,335.71,852.34,466.29,377.17,682.73,529.14,680.99,729.29,408.53,470.63,472.94,687.59,378.62,377.77,679.12
2007_1,756.82,727.84,477.76,676.77,473.15,748.23,417.24,340.61,864.62,472.55,381.96,694.38,536.63,691.95,740.75,414.47,476.63,479.01,698.29,383.89,383.04,689.96
2007_2,767.09,738.14,483.28,686.38,478.72,758.05,422.11,344.82,875.84,478.1,386.06,702.05,543.45,701.83,749.43,419.67,482.22,484.69,708.04,388.48,387.83,699.82
2007_3,774.99,747.7,488.22,694.48,483.19,768.51,427.41,348.24,888.0,482.69,389.35,711.98,549.29,710.19,759.35,424.28,486.85,489.76,716.96,393.03,391.98,708.26
2007_4,785.27,758.03,493.87,704.03,488.75,779.15,432.82,352.49,900.1,488.24,393.51,721.77,556.14,719.99,769.49,429.61,492.44,495.44,726.98,397.61,396.73,718.09
2007_5,795.07,767.9,499.28,713.35,494.15,789.15,437.84,356.55,911.64,493.59,397.46,731.27,562.72,729.62,779.25,434.64,497.84,500.95,736.54,402.23,401.4,727.56
2007_6,804.92,777.8,504.65,722.5,499.55,799.31,443.06,360.6,923.33,498.87,401.38,740.93,569.26,739.14,789.09,439.75,503.2,506.29,746.02,406.9,406.02,737.16
2007_7,814.93,787.95,510.22,732.16,505.04,809.64,448.34,364.79,935.25,504.46,405.51,750.66,575.97,748.87,799.06,445.08,508.72,511.97,755.95,411.66,410.78,746.85
2007_8,825.01,797.99,515.67,741.36,510.53,819.9,453.6,368.86,946.92,509.82,409.52,760.3,582.63,758.52,808.91,450.17,514.27,517.47,765.58,416.34,415.42,756.49
2007_9,835.25,808.33,521.23,750.99,516.0,830.33,458.91,373.01,958.94,515.33,413.55,770.1,589.45,768.34,819.09,455.45,519.84,523.11,775.35,421.12,420.17,766.26
2007_10,845.07,818.27,526.64,760.33,521.4,840.52,464.19,377.09,970.57,520.7,417.52,779.6,596.06,777.99,828.89,460.65,525.29,528.61,785.12,425.84,424.89,775.83
2007_11,854.68,827.92,531.71,769.39,526.49,850.42,469.28,381.0,981.99,525.8,421.34,789.11,602.41,787.21,838.52,465.66,530.35,533.89,794.55,430.37,429.4,785.08
2007_12,864.27,837.73,537.23,778.72,531.82,860.42,474.53,385.03,993.28,531.17,425.18,798.3,608.96,796.72,848.0,470.79,535.86,539.35,804.08,435.07,434.05,794.53
2008_1,872.89,846.42,545.88,787.01,540.75,869.33,481.11,390.73,1003.48,539.99,431.79,806.71,617.7,805.12,856.62,477.29,544.56,548.07,812.58,441.6,440.25,802.96
2008_2,881.35,854.98,555.7,795.56,549.74,878.08,487.56,397.43,1013.51,548.95,439.32,814.98,626.78,813.38,865.07,483.66,554.36,557.5,820.92,447.85,446.4,811.25
2008_3,889.85,863.72,564.2,803.78,558.48,886.85,493.9,402.67,1023.58,557.71,445.62,823.44,635.35,821.59,873.54,489.87,562.7,566.25,829.2,453.62,452.38,819.4
2008_4,898.11,872.04,573.1,811.73,567.19,895.28,500.09,408.48,1033.19,566.46,452.36,831.52,644.02,829.66,881.62,496.01,571.56,575.02,837.28,459.44,458.42,827.39
2008_5,906.11,880.13,581.79,819.54,575.89,903.64,506.28,414.13,1042.79,574.92,458.88,839.36,652.48,837.57,889.67,502.05,580.28,583.58,845.17,465.38,464.33,835.3
2008_6,913.94,888.21,590.57,827.32,584.51,911.8,512.47,419.79,1052.05,583.51,465.52,847.13,660.92,845.43,897.48,508.11,589.05,592.19,852.95,471.15,470.2,843.18
2008_7,921.92,896.38,599.34,835.2,593.13,920.09,518.65,425.48,1061.49,592.11,472.11,854.99,669.38,853.16,905.45,514.16,597.82,600.8,860.84,477.06,476.09,850.97
2008_8,930.3,904.78,608.26,843.36,601.8,928.57,525.0,431.21,1071.28,600.67,478.76,863.02,677.95,861.26,913.73,520.41,606.68,609.6,868.98,483.08,482.03,858.97
2008_9,938.23,912.9,616.94,851.49,610.39,937.04,531.3,436.86,1080.83,609.2,485.25,870.95,686.41,869.2,921.73,526.76,615.42,618.18,877.33,489.12,488.04,866.75
2008_10,946.3,921.16,625.7,859.54,618.98,945.39,537.52,442.61,1090.22,617.74,491.81,878.85,694.96,877.08,929.68,532.89,624.19,626.92,885.01,494.93,493.87,874.68
2008_11,954.16,929.1,634.46,866.85,627.46,953.5,543.68,448.1,1099.41,626.14,498.25,886.45,703.26,884.84,937.41,538.66,632.83,635.33,892.7,500.87,499.76,882.4
2008_12,964.67,937.71,643.38,876.13,637.14,962.14,550.29,454.24,1109.33,635.6,505.56,894.26,712.61,894.16,946.98,545.53,642.2,644.39,901.57,507.34,506.25,891.71
2009_1,966.77,942.12,643.03,879.75,635.94,966.9,563.53,458.01,1114.47,635.79,504.84,899.62,713.04,897.42,950.16,557.88,641.52,644.42,905.64,521.01,519.72,895.12
2009_2,972.42,947.98,643.52,885.16,636.57,972.8,577.26,462.31,1121.2,637.51,505.32,904.74,715.12,903.11,955.72,571.2,642.02,645.02,911.46,535.24,533.89,900.81
2009_3,977.23,953.14,643.51,889.7,636.83,978.1,590.23,466.23,1126.93,638.67,505.39,909.8,716.67,908.15,960.63,583.84,642.02,645.01,916.44,548.75,547.37,905.87
2009_4,982.44,958.47,643.77,895.26,637.05,983.74,603.09,470.28,1133.28,640.18,505.7,914.99,718.38,913.28,965.92,596.57,642.2,645.52,921.85,562.01,560.74,910.85
2009_5,986.91,963.17,643.7,899.39,637.17,988.62,615.39,474.01,1138.58,641.01,505.65,919.7,719.71,918.01,970.37,608.28,642.19,645.57,926.41,574.7,573.55,915.56
2009_6,991.39,967.91,643.72,903.59,637.25,993.55,627.54,477.67,1143.96,642.05,505.7,924.34,721.04,922.73,974.87,619.99,642.21,645.67,931.17,587.28,586.07,920.27
2009_7,995.96,972.74,643.81,908.2,637.37,998.63,639.53,481.36,1149.48,643.16,505.82,928.88,722.48,927.46,979.54,631.6,642.29,645.83,936.05,599.73,598.49,924.9
2009_8,1000.71,977.85,643.91,912.81,637.57,1003.6,651.26,485.0,1154.99,644.33,505.97,933.79,724.01,932.29,984.21,643.07,642.43,646.11,941.0,611.83,610.65,929.92
2009_9,1005.06,982.38,643.77,917.49,637.52,1008.4,662.82,488.45,1160.38,645.15,505.9,938.45,725.2,936.77,988.73,654.24,642.33,646.12,945.57,623.81,622.52,934.33
2009_10,1009.39,986.93,643.64,921.53,637.33,1013.2,674.1,491.89,1165.7,645.98,505.81,942.81,726.47,941.25,992.99,665.16,642.23,646.23,950.23,635.53,634.22,938.74
2009_11,1013.71,991.45,643.69,926.62,638.15,1017.95,685.25,495.17,1170.89,646.71,505.85,947.43,727.68,945.67,997.52,676.29,642.72,646.28,954.89,646.92,645.65,943.19
2009_12,1020.73,996.37,643.67,931.24,638.22,1022.77,696.61,499.19,1176.2,648.43,506.35,954.07,729.69,951.47,1003.71,687.36,642.59,646.57,960.07,659.01,657.66,948.92
2010_1,1024.54,1002.75,648.4,936.39,642.42,1029.29,700.76,501.81,1183.61,652.65,509.63,958.18,734.52,956.64,1008.27,690.78,647.0,651.37,965.69,662.68,661.03,954.19
2010_2,1031.36,1009.79,653.89,943.2,647.82,1036.52,705.63,505.49,1191.73,658.11,513.93,965.05,740.37,963.5,1015.14,695.48,652.46,656.88,972.68,667.38,665.43,960.99
2010_3,1038.61,1017.24,659.52,950.21,653.33,1044.11,710.03,509.28,1200.36,663.7,518.35,972.13,746.48,970.6,1022.4,700.08,658.07,662.57,979.87,671.32,669.79,968.14
2010_4,1045.61,1024.29,665.04,956.97,658.74,1051.21,714.57,512.95,1208.46,669.11,522.66,979.08,752.35,977.47,1029.34,704.63,663.56,668.08,986.73,675.54,674.09,974.97
2010_5,1052.36,1031.27,670.46,963.64,664.1,1058.08,718.97,516.49,1216.39,674.39,526.86,985.64,758.19,984.21,1036.06,709.0,669.0,673.44,993.32,679.63,678.29,981.71
2010_6,1059.01,1037.91,675.71,970.07,669.35,1065.07,723.52,519.98,1224.21,679.58,530.96,992.35,763.75,990.81,1042.67,713.44,674.23,678.69,1000.06,683.81,682.45,988.2
2010_7,1065.9,1044.96,681.15,976.77,674.74,1072.09,727.99,523.55,1232.17,684.99,535.23,998.98,769.61,997.57,1049.5,717.93,679.64,684.07,1006.88,687.99,686.66,995.1
2010_8,1072.52,1051.87,686.57,983.33,680.04,1079.07,732.48,527.21,1240.1,690.39,539.48,1005.82,775.35,1004.2,1056.24,722.33,685.07,689.51,1013.52,692.18,690.81,1001.73
2010_9,1079.46,1058.92,691.92,990.17,685.31,1086.27,737.24,530.74,1248.16,695.65,543.65,1012.62,781.17,1011.02,1063.03,726.93,690.45,694.91,1020.49,696.52,695.07,1008.4
2010_10,1085.86,1065.53,697.11,996.71,690.55,1093.1,741.56,534.05,1255.91,700.68,547.63,1019.13,786.72,1017.53,1069.57,731.19,695.77,700.11,1027.13,700.46,699.07,1014.86
2010_11,1092.45,1072.26,702.36,1002.9,695.73,1099.85,746.01,537.6,1263.62,705.92,551.76,1025.74,792.37,1024.06,1076.2,735.45,701.0,705.36,1033.46,704.58,703.16,1021.46
2010_12,1098.71,1078.68,707.31,1009.02,700.81,1106.33,750.33,540.87,1270.83,710.84,555.63,1031.93,797.78,1030.41,1082.31,739.51,705.94,710.33,1039.72,708.5,707.04,1027.9
2011_1,1103.92,1084.16,712.46,1014.47,705.91,1111.78,754.71,545.01,1277.11,715.88,559.75,1037.22,802.94,1035.89,1087.43,743.75,711.03,715.43,1045.12,713.04,711.08,1033.39
2011_2,1109.53,1090.07,717.78,1020.1,711.01,1117.83,758.75,549.26,1284.09,721.15,563.96,1042.9,808.26,1041.47,1093.09,747.99,716.41,720.77,1050.95,717.03,715.15,1038.92
2011_3,1114.77,1095.87,722.95,1025.87,716.16,1123.68,762.72,553.41,1290.69,726.29,568.03,1048.45,813.65,1047.07,1098.57,752.04,721.5,725.94,1056.59,720.75,719.08,1044.44
2011_4,1119.81,1101.14,728.0,1030.86,721.09,1129.05,766.65,557.49,1296.84,731.24,572.1,1053.59,818.61,1052.27,1103.58,755.83,726.52,730.98,1061.7,724.35,722.86,1049.59
2011_5,1124.81,1106.36,732.98,1035.77,726.13,1134.22,770.46,561.43,1302.93,736.11,576.05,1058.91,823.59,1057.45,1108.51,759.58,731.56,735.84,1066.66,727.94,726.63,1054.88
2011_6,1129.95,1111.62,737.95,1040.9,731.13,1139.73,774.52,565.44,1309.13,740.98,580.03,1064.15,828.53,1062.61,1113.57,763.5,736.54,740.73,1071.91,731.76,730.46,1060.13
2011_7,1135.12,1117.07,743.05,1046.24,736.11,1145.27,778.58,569.5,1315.51,745.94,584.08,1069.3,833.65,1067.87,1118.77,767.52,741.62,745.78,1077.2,735.62,734.24,1065.41
2011_8,1140.46,1122.76,748.23,1051.7,741.19,1150.87,782.77,573.66,1322.03,751.09,588.2,1074.76,838.88,1073.32,1124.06,771.62,746.82,750.99,1082.76,739.66,738.14,1070.7
2011_9,1145.33,1127.99,753.27,1056.94,746.07,1156.35,786.76,577.81,1328.26,756.03,592.18,1080.01,843.86,1078.51,1129.24,775.64,751.85,755.91,1087.94,743.45,741.97,1075.86
2011_10,1150.32,1133.2,758.22,1061.79,751.02,1161.52,790.6,581.73,1334.08,760.83,596.1,1085.05,848.81,1083.59,1134.06,779.23,756.96,760.85,1093.01,747.08,745.66,1080.94
2011_11,1154.97,1138.22,762.98,1066.82,755.85,1166.69,794.43,585.64,1339.95,765.6,599.96,1089.87,853.64,1088.59,1138.81,783.02,761.73,765.63,1098.01,750.69,749.32,1085.97
2011_12,1159.68,1143.27,767.83,1071.66,760.69,1171.81,798.33,589.53,1345.85,770.39,603.78,1095.07,858.51,1093.6,1143.68,786.8,766.49,770.44,1103.01,754.48,753.03,1091.02
2012_1,1169.51,1153.32,772.66,1081.02,765.56,1181.9,799.72,591.39,1357.46,774.75,607.51,1104.67,864.73,1103.39,1153.37,787.5,771.24,775.39,1112.6,754.89,752.74,1100.84
2012_2,1179.9,1163.92,777.7,1090.87,770.65,1192.63,800.29,593.28,1369.96,779.57,610.84,1114.96,871.26,1113.53,1163.85,788.55,776.44,780.67,1122.89,754.72,752.7,1110.86
2012_3,1189.88,1174.15,782.64,1100.36,775.43,1202.94,800.68,595.18,1381.88,783.99,614.31,1124.68,877.58,1123.35,1173.75,789.23,781.23,785.63,1132.81,754.22,752.39,1120.7
2012_4,1199.46,1184.02,787.45,1109.68,780.29,1212.84,801.1,596.98,1393.25,788.36,617.66,1134.25,883.65,1132.87,1183.28,789.79,786.16,790.6,1142.54,753.51,752.02,1130.27
2012_5,1209.42,1194.06,792.35,1118.95,785.13,1223.04,801.54,598.71,1405.05,792.83,621.14,1143.94,889.91,1142.55,1193.11,790.52,791.0,795.52,1151.97,753.26,751.77,1139.86
2012_6,1218.8,1203.71,797.03,1127.95,789.86,1232.92,802.07,600.41,1416.44,797.09,624.45,1153.36,895.89,1151.96,1202.55,790.84,795.7,800.31,1161.28,752.68,751.33,1149.36
2012_7,1228.5,1213.73,801.9,1137.3,794.67,1243.01,802.71,602.22,1428.13,801.56,627.92,1162.88,902.11,1161.61,1212.35,791.55,800.54,805.3,1170.97,752.43,751.0,1158.89
2012_8,1237.91,1223.3,806.62,1146.24,799.35,1252.6,803.0,603.9,1439.23,805.8,631.23,1172.44,908.0,1170.86,1221.74,791.92,805.3,809.99,1180.22,751.94,750.48,1168.23
2012_9,1247.58,1233.25,811.41,1155.52,804.11,1262.66,803.57,605.72,1450.81,810.21,634.59,1181.84,914.17,1180.52,1231.44,792.54,810.17,814.94,1189.84,751.52,750.11,1177.77
2012_10,1256.93,1242.88,815.93,1164.9,808.71,1272.46,804.01,607.23,1462.04,814.31,637.76,1191.18,920.08,1189.8,1240.71,793.06,814.74,819.64,1199.22,751.01,749.54,1187.03
2012_11,1266.12,1252.19,820.37,1173.24,813.22,1281.68,804.32,608.83,1472.82,818.44,640.9,1200.16,925.88,1199.03,1249.73,793.43,819.16,824.22,1208.12,750.59,749.08,1196.15
2012_12,1278.94,1262.46,825.63,1183.94,819.16,1292.17,805.37,611.52,1484.65,823.83,645.17,1212.49,932.83,1210.14,1262.14,794.85,824.75,829.54,1218.7,750.84,749.41,1207.09
2013_1,1529.56,1519.68,904.25,1418.06,897.54,1556.78,881.41,635.05,1789.29,902.98,682.94,1451.33,1057.86,1452.8,1521.38,870.22,901.14,915.39,1466.14,806.86,804.84,1448.93
2013_2,1529.74,1520.23,908.05,1416.59,901.19,1553.26,877.45,631.43,1786.71,902.59,681.89,1453.43,1061.14,1455.13,1509.8,866.01,906.01,915.88,1463.65,804.1,803.14,1452.55
2013_3,1537.87,1527.6,912.74,1422.16,905.78,1561.97,880.56,633.52,1797.29,908.43,686.84,1459.94,1066.5,1461.42,1517.92,868.74,910.43,920.69,1471.57,806.73,806.56,1458.2
2013_4,1541.72,1532.3,918.88,1432.25,912.28,1565.6,882.1,633.81,1800.95,914.86,691.03,1463.55,1072.81,1467.99,1518.78,872.47,916.17,927.54,1476.66,808.57,810.41,1464.29
2013_5,1547.3,1537.69,922.45,1433.21,917.91,1570.16,883.33,634.67,1806.95,917.22,693.02,1470.66,1077.78,1473.73,1524.26,872.49,921.4,931.14,1480.43,809.6,809.93,1471.6
2013_6,1552.51,1543.2,928.81,1440.14,924.37,1577.17,887.41,635.81,1813.97,922.73,696.41,1477.03,1083.23,1480.56,1531.02,875.52,929.66,936.0,1487.44,811.3,811.95,1477.33
2013_7,1564.35,1555.7,942.71,1454.49,933.7,1596.23,898.2,643.08,1832.38,936.18,707.9,1490.0,1092.96,1489.6,1556.04,885.0,940.73,951.02,1502.83,820.09,818.67,1487.75
2013_8,1567.1,1559.97,940.46,1454.6,935.44,1593.78,893.65,639.11,1834.08,934.69,705.61,1491.0,1096.71,1494.3,1546.84,881.77,939.03,949.41,1502.97,817.24,817.02,1491.28
2013_9,1571.9,1561.6,945.8,1458.61,940.78,1595.6,894.13,640.78,1836.58,937.85,708.63,1494.73,1100.88,1498.41,1548.94,883.04,945.03,954.75,1505.53,818.32,818.32,1495.94
2013_10,1575.38,1569.11,950.87,1464.18,945.5,1602.44,896.1,640.79,1842.15,942.65,712.08,1498.54,1106.49,1504.28,1553.04,885.01,949.61,958.85,1511.67,819.92,819.5,1501.17
2013_11,1579.84,1574.32,958.01,1468.27,951.03,1612.6,899.83,642.29,1853.94,949.69,716.7,1510.17,1111.62,1509.32,1564.81,886.05,956.39,964.14,1516.32,823.23,822.6,1506.9
2013_12,1590.41,1581.49,964.61,1481.58,956.88,1626.49,909.58,645.02,1869.86,961.21,723.18,1520.12,1118.08,1518.1,1585.88,896.95,960.63,974.41,1532.17,828.35,827.62,1514.45
2014_1,1597.8,1587.96,967.09,1482.17,960.28,1630.17,908.79,645.31,1875.06,957.52,723.0,1525.61,1121.79,1523.09,1588.59,893.48,965.97,973.77,1532.41,829.6,828.63,1520.26
2014_2,1600.32,1593.57,969.47,1486.02,962.47,1625.75,909.98,647.14,1870.03,959.24,725.29,1525.67,1124.59,1529.06,1579.37,896.98,966.63,975.73,1535.01,831.76,831.33,1526.03
2014_3,1610.51,1605.28,972.81,1497.56,966.32,1637.63,916.02,649.58,1884.95,965.45,728.65,1534.54,1131.53,1538.38,1589.8,903.11,970.82,982.41,1546.82,837.53,836.85,1534.93
2014_4,1616.07,1611.81,975.94,1504.12,969.66,1645.91,920.34,652.11,1892.77,969.58,731.42,1540.27,1135.58,1544.62,1595.4,908.14,973.7,985.61,1553.52,840.08,841.35,1541.09
2014_5,1622.03,1615.87,979.44,1509.73,973.78,1658.39,929.3,653.42,1905.24,971.19,732.79,1552.81,1138.26,1549.78,1616.58,914.9,979.04,986.92,1558.47,850.27,845.89,1546.78
2014_6,1633.07,1630.39,989.31,1521.91,979.38,1667.2,935.87,659.75,1914.64,981.66,741.41,1560.08,1146.74,1561.03,1624.29,922.67,987.23,997.76,1573.16,854.88,851.95,1556.41
2014_7,1633.64,1629.2,988.39,1522.2,980.71,1670.58,939.33,658.44,1918.75,978.57,739.17,1563.1,1146.8,1563.79,1618.64,923.27,988.47,994.66,1574.27,859.53,854.3,1559.42
2014_8,1638.05,1634.17,986.88,1524.89,981.55,1668.22,935.75,658.68,1917.51,980.0,739.6,1565.52,1149.79,1567.99,1616.62,922.64,984.93,995.96,1574.45,855.77,855.25,1565.26
2014_9,1642.0,1638.76,989.43,1530.0,983.86,1671.74,937.65,660.18,1922.8,981.93,741.27,1570.8,1152.96,1573.56,1620.29,926.41,987.82,998.12,1578.36,860.33,859.33,1569.76
2014_10,1649.24,1644.33,993.31,1537.89,987.8,1685.39,944.91,661.6,1938.93,986.56,745.06,1580.07,1156.58,1580.06,1635.11,932.21,991.33,1003.02,1590.6,863.37,863.12,1576.3
2014_11,1664.63,1661.96,1003.75,1551.3,994.22,1700.27,956.82,668.9,1953.6,997.16,752.8,1590.98,1164.88,1591.42,1657.48,943.21,1001.34,1012.05,1605.04,873.81,872.09,1587.89
2014_12,1666.21,1665.53,1003.2,1553.75,995.3,1703.98,959.36,667.54,1958.29,998.14,750.76,1596.27,1167.23,1595.12,1660.98,944.82,999.82,1012.51,1608.13,876.73,873.8,1591.1
2015_1,1655.58,1652.59,993.62,1543.65,986.35,1685.06,947.78,662.98,1937.87,985.2,744.57,1584.07,1158.37,1587.33,1632.8,932.82,991.73,1001.52,1593.43,866.42,865.26,1583.73
2015_2,1651.53,1650.65,986.46,1540.03,980.2,1683.43,942.75,661.76,1936.42,979.93,740.85,1579.77,1153.33,1583.27,1632.23,929.62,984.94,996.17,1590.62,862.45,861.32,1579.76
2015_3,1645.42,1643.62,979.08,1535.95,972.79,1676.71,938.57,659.97,1928.95,974.61,736.45,1574.97,1146.61,1578.39,1624.66,925.88,976.7,989.55,1586.05,858.09,858.57,1574.16
2015_4,1640.93,1636.25,975.23,1535.8,966.96,1679.75,941.1,658.35,1929.52,968.9,732.76,1574.79,1139.21,1572.86,1634.85,926.31,972.32,982.64,1585.96,859.13,856.38,1569.68
2015_5,1636.35,1636.42,971.96,1526.4,962.84,1665.95,930.78,657.7,1914.68,964.81,731.34,1563.88,1133.97,1568.64,1620.35,919.89,969.66,979.36,1577.93,849.56,851.31,1566.23
2015_6,1628.21,1625.58,964.13,1518.82,955.32,1661.64,927.32,653.32,1906.5,952.87,725.47,1559.02,1127.17,1563.53,1607.45,912.92,962.07,969.75,1568.77,847.83,845.95,1560.41
2015_7,1624.97,1623.1,957.93,1512.63,949.22,1655.68,924.35,651.07,1904.44,946.75,721.9,1554.64,1121.28,1558.31,1605.06,908.42,956.21,966.41,1565.16,845.46,841.62,1555.9
2015_8,1616.38,1615.56,946.52,1506.89,939.5,1645.62,914.71,646.91,1894.5,937.24,713.51,1548.69,1113.92,1552.95,1597.13,901.68,945.55,952.9,1557.1,834.56,834.72,1548.25
2015_9,1610.83,1611.26,937.62,1502.83,932.57,1642.52,911.79,644.57,1888.57,932.44,709.0,1543.34,1108.5,1547.27,1591.53,897.85,935.55,948.3,1553.42,831.16,830.92,1543.65
2015_10,1603.34,1603.21,930.35,1496.21,924.9,1637.57,907.65,642.57,1881.79,925.23,703.91,1536.94,1100.31,1540.22,1585.22,893.64,928.37,940.81,1547.38,828.06,826.74,1536.18
2015_11,1594.17,1594.18,921.21,1487.94,917.42,1625.05,901.05,639.16,1870.22,917.87,698.91,1529.34,1091.88,1531.96,1574.13,887.96,920.06,930.98,1537.66,821.61,821.73,1529.05
2015_12,1588.39,1587.78,917.0,1484.07,911.08,1625.78,900.09,637.32,1867.79,912.39,695.33,1523.96,1086.1,1527.49,1570.01,885.19,915.8,928.77,1535.6,816.49,817.94,1524.52
2016_1,1598.25,1598.39,920.5,1491.89,912.95,1634.66,900.14,640.06,1878.44,916.79,698.52,1533.66,1089.15,1532.5,1591.91,886.05,919.03,932.24,1545.5,818.06,815.8,1529.27
2016_2,1596.72,1596.05,920.64,1489.68,912.67,1634.4,892.63,633.64,1876.28,911.48,694.84,1534.5,1088.16,1533.9,1586.25,879.99,918.06,929.07,1544.37,809.14,809.09,1530.34
2016_3,1595.99,1597.28,916.47,1490.4,912.07,1632.66,888.24,631.25,1871.99,909.8,692.84,1537.64,1088.32,1536.31,1581.34,871.04,915.42,926.46,1542.11,803.02,802.96,1533.23
2016_4,1599.53,1601.46,917.23,1494.48,912.15,1631.62,880.85,631.02,1876.81,912.1,694.16,1535.21,1089.98,1538.56,1580.24,867.86,915.06,928.74,1545.28,800.02,799.47,1535.49
