Unnamed: 0,0,1,2,3,4,5,6,7,9,10,11,12,13,14
2008_3,405.26,897.39,648.2,563.85,838.31,493.71,452.84,823.52,557.76,941.72,871.19,555.4,562.28,575.81
2008_4,411.28,905.66,655.3,572.62,846.46,499.83,458.86,831.6,566.54,950.59,879.28,564.15,571.13,584.55
2008_5,417.13,913.67,662.28,581.33,854.49,505.97,464.75,839.5,575.2,959.34,887.32,572.7,579.83,593.08
2008_6,423.03,921.51,669.24,590.0,862.5,512.05,470.59,847.34,583.91,967.83,895.14,581.35,588.59,601.66
2008_7,428.93,929.5,676.24,598.7,870.47,518.21,476.51,855.12,592.75,976.54,903.12,590.01,597.32,610.21
2008_8,434.87,937.9,683.48,607.45,878.67,524.45,482.48,863.23,601.62,985.48,911.39,598.73,606.17,618.94
2008_9,440.68,945.84,690.74,616.09,886.63,530.76,488.55,871.22,610.05,994.3,919.4,607.18,614.9,627.5
2008_10,446.62,953.92,697.84,624.74,894.75,536.88,494.38,879.1,618.69,1003.03,927.36,615.7,623.65,636.16
2008_11,452.34,961.8,704.44,633.23,902.58,543.0,500.22,886.84,628.22,1011.5,935.09,624.26,632.4,644.55
2008_12,458.76,972.21,712.64,642.9,911.73,549.57,506.6,896.0,636.87,1020.61,944.59,633.67,641.45,653.77
2009_1,459.42,974.4,720.07,641.89,915.44,562.58,520.29,899.51,636.35,1025.28,947.88,632.8,640.88,653.68
2009_2,460.87,980.04,729.06,642.52,921.17,576.04,534.45,905.2,636.71,1031.4,953.42,633.31,641.39,654.61
2009_3,462.0,984.83,737.27,642.71,926.25,588.83,547.87,910.22,636.48,1036.73,958.35,633.15,641.5,654.93
2009_4,463.3,990.05,746.06,642.98,931.34,601.43,561.26,915.36,636.72,1042.51,963.64,633.43,641.68,655.67
2009_5,464.3,994.49,753.63,643.09,936.02,613.36,574.08,920.07,636.77,1047.38,968.11,633.33,641.65,655.96
2009_6,465.35,998.96,761.25,643.21,940.71,625.25,586.57,924.76,636.83,1052.4,972.63,633.42,641.65,656.29
2009_7,466.44,1003.52,768.99,643.36,945.4,637.04,599.04,929.51,637.12,1057.55,977.3,633.53,641.7,656.7
2009_8,467.55,1008.25,776.72,643.58,950.43,648.52,611.21,934.35,636.92,1062.58,981.99,633.66,641.85,657.22
2009_9,468.49,1012.58,784.27,643.54,954.86,659.88,623.08,938.84,636.88,1067.47,986.52,633.49,641.75,657.48
2009_10,469.43,1016.89,791.43,643.4,959.3,670.92,634.81,943.34,636.76,1072.34,990.79,633.22,641.68,657.78
2009_11,470.3,1021.2,799.18,644.13,963.77,681.85,646.21,947.77,637.52,1077.15,995.34,633.95,641.96,658.07
2009_12,471.86,1028.08,806.85,644.24,969.2,692.96,658.17,953.37,637.35,1082.14,1001.54,633.85,641.84,658.8
2010_1,474.64,1032.02,811.03,648.49,974.87,697.01,661.61,958.72,641.59,1088.83,1006.1,637.93,646.44,663.49
2010_2,478.43,1038.84,816.73,653.93,981.77,701.93,666.08,965.6,647.06,1096.35,1012.98,643.26,651.9,669.05
2010_3,482.32,1046.1,822.54,659.53,989.05,706.33,670.42,972.75,652.58,1104.3,1020.23,648.77,657.47,674.81
2010_4,486.11,1053.1,828.2,664.95,995.99,710.81,674.72,979.62,658.02,1111.73,1027.18,654.23,663.01,680.37
2010_5,489.78,1059.86,833.71,670.36,1002.84,715.2,678.88,986.36,663.41,1118.93,1033.9,659.55,668.42,685.83
2010_6,493.38,1066.5,839.13,675.62,1009.41,719.71,683.04,992.96,668.7,1126.19,1040.53,664.7,673.66,691.13
2010_7,497.09,1073.39,844.71,681.04,1016.38,724.21,687.25,999.74,674.0,1133.48,1047.36,670.14,679.07,696.61
2010_8,500.85,1080.02,850.17,686.42,1023.15,728.66,691.48,1006.39,679.24,1140.8,1054.11,675.46,684.46,702.07
2010_9,504.49,1086.96,855.85,691.75,1029.96,733.34,695.75,1013.24,684.75,1148.29,1060.9,680.67,689.82,707.56
2010_10,507.95,1093.36,861.27,697.01,1036.5,737.55,699.66,1019.76,689.96,1155.39,1067.45,685.66,695.11,712.83
2010_11,511.59,1099.95,866.47,702.22,1043.17,741.95,703.85,1026.27,695.12,1162.43,1074.08,690.84,700.36,718.13
