Unnamed: 0,0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21
2004_11,484.64,488.34,255.16,408.83,445.36,1039.91,401.56,303.27,360.01,694.57,398.82,397.64,339.8,312.63,396.96,501.18,491.82,558.33,515.74,525.61
2004_12,487.86,491.57,257.3,411.75,448.47,1044.62,404.24,306.53,363.36,697.87,401.62,400.49,343.02,315.86,399.75,504.41,495.01,561.78,518.97,528.85
2005_1,492.91,496.72,260.23,414.89,452.88,1053.73,407.83,310.04,367.31,703.47,404.65,403.45,346.7,319.12,402.86,509.69,499.9,567.51,524.27,534.19
2005_2,498.24,501.73,263.12,418.74,457.26,1062.74,410.87,313.31,371.25,710.15,408.2,406.86,350.27,322.2,406.46,515.06,505.65,573.41,529.65,539.61
2005_3,503.52,507.3,266.43,422.44,462.14,1072.16,414.43,316.42,375.19,716.51,411.68,410.61,354.06,325.69,409.96,520.5,510.92,579.24,535.03,545.08
2005_4,508.77,512.55,269.5,426.04,466.67,1081.39,417.86,319.68,379.11,722.72,415.05,414.01,357.66,328.99,413.41,525.88,516.23,585.07,540.4,550.5
2005_5,513.92,517.75,272.52,429.6,471.09,1090.59,421.19,322.85,382.95,728.95,418.33,417.27,361.31,332.22,416.77,531.23,521.46,590.76,545.68,555.81
2005_6,519.04,522.89,275.44,432.98,475.63,1099.17,424.38,326.11,386.84,734.75,421.52,420.51,364.92,335.41,419.95,536.36,526.54,596.4,550.9,561.1
2005_7,524.16,528.08,278.51,436.5,480.1,1108.03,427.75,329.36,390.72,740.84,424.84,423.89,368.57,338.69,423.34,541.66,531.77,602.12,556.18,566.41
2005_8,529.42,533.34,281.54,440.07,484.68,1117.28,431.08,332.65,394.68,747.04,428.16,427.22,372.2,341.95,426.71,547.07,537.04,607.97,561.53,571.8
