Unnamed: 0,0,1,2,4,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21
2006_6,677.81,548.93,503.3,509.06,757.06,619.73,795.24,615.83,325.88,455.9,367.51,373.67,647.29,696.25,403.7,450.91,362.54,615.77,439.93
2006_7,689.55,556.21,508.12,514.17,769.65,630.64,808.97,626.64,328.59,458.13,370.18,375.68,658.43,708.05,407.68,453.1,365.25,626.65,445.09
2006_8,701.35,563.6,513.02,519.38,782.37,641.61,822.76,637.62,331.39,460.43,372.98,377.79,669.62,719.94,411.68,455.45,368.02,637.53,450.35
2006_9,713.05,570.79,517.8,524.48,794.83,652.44,836.37,648.35,334.0,462.6,375.6,379.68,680.7,731.61,415.6,457.62,370.74,648.27,455.45
2006_10,724.55,577.96,522.4,529.36,807.05,663.19,849.81,658.96,336.62,464.72,378.27,381.57,691.55,743.05,419.52,459.7,373.44,658.79,460.57
2006_11,735.85,584.88,526.97,534.27,819.18,673.75,863.06,669.52,339.2,466.73,380.78,383.27,702.35,754.44,423.27,461.64,375.93,669.46,465.48
2006_12,747.28,591.93,531.52,539.1,831.2,684.29,876.35,680.07,341.74,468.67,383.35,385.27,713.07,765.72,427.08,463.54,378.61,680.02,470.49
2007_1,758.3,600.98,539.01,546.85,842.51,695.13,888.79,690.96,346.7,474.92,388.58,389.94,724.65,777.09,433.05,469.53,383.86,690.89,477.63
2007_2,768.02,609.05,545.87,553.89,853.64,704.98,900.45,700.83,350.94,480.48,393.39,394.14,732.94,787.69,438.22,475.04,388.47,700.76,483.91
2007_3,778.58,615.82,551.8,559.94,864.45,713.6,912.96,709.23,354.43,485.01,397.72,397.57,742.83,797.01,443.79,479.92,393.04,709.16,489.17
2007_4,789.34,623.82,558.7,566.96,875.71,723.56,925.39,719.02,358.73,490.59,402.49,401.8,752.85,807.63,449.45,485.47,397.62,719.01,495.51
2007_5,799.47,631.69,565.31,573.71,886.43,733.15,937.25,728.64,362.84,495.98,407.19,405.87,762.53,817.74,454.72,490.8,402.23,728.49,501.53
2007_6,809.76,639.34,571.89,580.49,897.22,742.6,949.26,738.15,366.93,501.35,411.82,409.92,772.29,827.9,460.16,496.02,406.9,738.11,507.61
2007_7,820.19,647.45,578.64,587.44,908.28,752.52,961.44,747.87,371.19,506.85,416.65,414.13,782.16,838.27,465.73,501.51,411.65,747.81,513.93
2007_8,830.59,655.26,585.34,594.31,919.08,762.14,973.45,757.5,375.31,512.36,421.32,418.25,791.93,848.57,471.23,506.86,416.34,757.48,519.93
2007_9,841.12,663.31,592.2,601.34,930.31,771.91,985.78,767.33,379.51,517.87,426.13,422.4,802.01,859.16,476.75,512.39,421.11,767.25,526.23
2007_10,851.43,671.12,598.85,608.19,941.08,781.66,997.76,776.96,383.64,523.27,430.89,426.45,811.71,869.31,482.33,517.74,425.84,776.81,532.39
2007_11,861.43,678.76,605.24,614.73,951.59,791.01,1009.53,786.17,387.6,528.33,435.44,430.21,821.28,879.2,487.66,522.89,430.37,786.08,538.33
2007_12,871.57,686.51,611.82,621.51,962.06,800.56,1021.07,795.67,391.69,533.69,440.14,434.38,830.66,889.16,493.15,528.16,435.07,795.52,544.41
2008_1,880.52,694.91,620.55,630.33,971.42,809.04,1031.55,804.05,397.53,542.52,446.5,441.08,839.23,898.01,499.87,536.75,441.61,803.95,551.27
2008_2,889.32,703.86,629.58,639.31,980.6,817.36,1041.84,812.31,404.33,551.94,452.82,448.89,847.63,906.7,506.43,546.36,447.86,812.23,558.02
2008_3,898.18,712.26,638.17,647.95,989.87,825.61,1052.2,820.51,409.75,560.53,458.95,455.17,856.05,915.57,512.77,554.91,453.63,820.41,564.67
2008_4,906.67,720.46,646.82,656.52,998.7,833.66,1062.02,828.58,415.7,569.34,465.16,462.03,864.09,923.98,519.07,563.7,459.44,828.43,571.22
2008_5,915.11,728.56,655.25,664.99,1007.37,841.53,1071.87,836.48,421.49,578.08,471.19,468.72,872.09,932.21,525.29,572.23,465.36,836.35,577.63
2008_6,923.32,736.66,663.67,673.43,1015.84,849.28,1081.4,844.33,427.29,586.8,477.19,475.51,879.86,940.35,531.54,580.86,471.15,844.23,584.04
2008_7,931.67,744.81,672.11,681.89,1024.46,857.15,1091.08,852.06,433.13,595.53,483.25,482.27,887.81,948.57,537.82,589.45,477.06,852.0,590.45
2008_8,940.19,753.19,680.67,690.48,1033.44,865.27,1101.11,860.15,438.99,604.32,489.34,489.1,896.02,957.11,544.2,598.23,483.08,860.03,597.08
2008_9,948.74,761.33,689.1,698.94,1042.08,873.67,1110.96,868.05,444.78,613.02,495.55,495.75,903.99,965.29,550.61,606.83,489.12,867.81,603.8
2008_10,957.14,769.7,697.64,707.45,1050.69,881.25,1120.61,875.96,450.66,621.71,501.51,502.46,911.9,973.63,556.9,615.51,494.93,875.76,610.31
2008_11,965.3,777.49,705.92,715.72,1059.18,888.88,1129.99,883.7,456.29,630.25,507.53,509.21,919.57,981.7,563.09,623.94,500.87,883.5,616.35
2008_12,974.16,786.88,715.19,725.14,1068.01,897.97,1139.96,892.95,462.57,639.82,514.04,516.44,929.23,991.06,569.8,632.99,507.3,892.85,623.82
2009_1,978.77,788.83,715.72,725.71,1072.59,901.78,1145.46,896.27,466.1,638.88,526.94,515.82,932.36,994.62,582.35,632.69,521.02,896.22,633.98
2009_2,984.48,792.32,717.85,728.06,1078.58,907.46,1152.36,901.97,470.2,639.39,540.37,516.28,937.88,1000.42,595.46,633.2,535.24,901.91,645.55
2009_3,989.68,795.01,719.45,729.94,1083.68,912.34,1158.23,906.99,473.93,639.47,553.1,516.31,942.82,1005.5,607.88,633.15,548.76,906.97,656.4
2009_4,995.27,798.56,721.21,731.83,1089.29,917.62,1164.72,912.12,477.78,639.64,565.83,516.55,948.12,1010.73,620.15,633.5,562.01,911.96,667.57
2009_5,1000.05,801.1,722.58,733.4,1093.89,922.16,1170.16,916.84,481.31,639.66,577.92,516.53,952.6,1015.31,631.76,633.43,574.7,916.64,677.51
2009_6,1004.9,803.53,723.95,735.02,1098.6,926.74,1175.69,921.57,484.78,639.69,589.77,516.59,957.13,1019.91,643.33,633.4,587.28,921.35,687.6
2009_7,1009.87,806.34,725.44,736.63,1103.45,931.54,1181.36,926.29,488.29,639.77,601.58,516.71,961.82,1024.64,654.8,633.41,599.74,925.99,697.63
2009_8,1014.79,809.18,727.01,738.46,1108.3,936.45,1186.95,931.12,491.75,639.9,613.08,516.84,966.51,1029.66,665.99,633.56,611.83,931.04,707.59
2009_9,1019.49,812.16,728.23,739.92,1112.98,940.93,1192.49,935.6,495.01,639.8,624.35,516.76,971.06,1034.06,677.04,633.46,623.81,935.47,717.19
2009_10,1024.2,814.41,729.55,741.38,1117.48,945.49,1197.93,940.06,498.25,639.62,635.46,516.64,975.35,1038.43,687.75,633.44,635.53,939.86,726.64
2009_11,1028.92,817.49,730.8,742.89,1122.07,949.99,1203.26,944.49,501.34,640.29,646.26,516.97,979.91,1042.86,698.47,633.26,646.93,944.32,736.45
2009_12,1033.98,820.52,732.78,745.15,1126.72,955.37,1208.46,950.21,505.2,640.13,657.49,517.12,986.39,1048.52,709.19,633.5,658.97,950.09,746.19
2010_1,1040.22,825.37,737.69,750.0,1133.41,960.77,1216.25,955.45,507.9,644.45,661.05,520.52,990.67,1054.01,713.3,638.21,662.7,955.34,749.85
2010_2,1047.51,831.59,743.54,755.97,1140.72,967.72,1224.63,962.3,511.67,649.88,665.59,524.89,997.52,1061.03,718.28,643.66,667.39,962.1,755.0
2010_3,1055.15,838.08,749.66,762.22,1148.57,974.92,1233.45,969.39,515.55,655.44,670.01,529.34,1004.74,1068.48,722.98,649.28,671.32,969.24,760.13
2010_4,1062.31,844.33,755.52,768.15,1155.88,981.78,1241.75,976.26,519.3,660.88,674.39,533.78,1011.67,1075.6,727.63,654.72,675.53,976.1,765.18
2010_5,1069.26,850.37,761.38,774.07,1163.07,988.42,1249.84,983.0,522.92,666.28,678.63,538.08,1018.36,1082.59,732.14,660.03,679.63,982.81,770.14
2010_6,1076.28,856.41,766.94,779.71,1170.03,995.09,1257.89,989.59,526.51,671.53,682.85,542.26,1024.98,1089.25,736.81,665.21,683.82,989.31,774.93
2010_7,1083.35,862.6,772.8,785.66,1177.26,1001.93,1266.06,996.34,530.18,676.93,687.12,546.62,1031.79,1096.33,741.44,670.51,688.0,996.23,779.9
2010_8,1090.38,868.72,778.55,791.5,1184.45,1008.55,1274.21,1002.97,533.93,682.31,691.36,550.94,1038.52,1103.2,746.05,675.88,692.19,1002.88,784.75
2010_9,1097.63,874.98,784.37,797.39,1191.72,1015.51,1282.42,1009.78,537.53,687.63,695.75,555.17,1045.28,1110.22,750.86,681.23,696.53,1009.55,789.8
2010_10,1104.52,880.84,789.92,803.08,1198.63,1022.17,1290.43,1016.3,540.92,692.92,699.75,559.25,1051.82,1116.83,755.25,686.39,700.47,1016.0,794.63
2010_11,1111.34,886.73,795.57,808.82,1205.54,1028.46,1298.3,1022.81,544.56,698.12,703.94,563.46,1058.44,1123.54,759.8,691.58,704.58,1022.6,799.28
2010_12,1117.84,892.4,800.98,814.33,1212.13,1034.76,1305.71,1029.14,547.9,703.12,707.79,567.4,1064.53,1129.99,764.1,696.49,708.52,1029.07,803.79
2011_1,1123.38,897.61,806.15,819.56,1217.32,1040.2,1312.16,1034.62,552.09,708.21,711.95,571.59,1069.71,1135.19,768.5,701.61,713.07,1034.5,808.2
2011_2,1129.45,903.02,811.46,824.89,1223.29,1045.99,1319.36,1040.19,556.38,713.4,716.14,575.96,1075.39,1140.94,772.83,706.89,717.03,1040.1,812.64
2011_3,1135.34,908.47,816.85,830.26,1228.9,1051.63,1326.16,1045.8,560.56,718.58,720.11,580.06,1080.92,1146.4,776.8,712.0,720.74,1045.59,817.05
2011_4,1140.73,913.41,821.8,835.21,1234.16,1056.73,1332.51,1050.99,564.68,723.55,723.93,584.17,1085.95,1151.59,780.78,717.07,724.36,1050.77,821.04
2011_5,1145.99,918.2,826.77,840.28,1239.13,1061.71,1338.78,1056.18,568.66,728.59,727.73,588.25,1090.94,1156.58,784.62,721.94,727.94,1056.05,825.03
2011_6,1151.53,923.15,831.69,845.28,1244.26,1066.95,1345.18,1061.34,572.71,733.59,731.56,592.31,1096.05,1161.7,788.7,726.84,731.76,1061.31,829.17
2011_7,1157.11,928.26,836.81,850.39,1249.62,1072.28,1351.76,1066.58,576.82,738.64,735.45,596.44,1101.28,1166.96,792.81,731.87,735.63,1066.6,833.39
2011_8,1162.71,933.52,842.04,855.65,1255.19,1077.83,1358.46,1072.03,581.02,743.78,739.5,600.64,1106.6,1172.44,797.09,737.04,739.67,1071.91,837.66
2011_9,1168.25,938.52,847.02,860.64,1260.5,1082.99,1364.81,1077.21,585.19,748.73,743.41,604.71,1111.8,1177.46,801.06,742.02,743.46,1077.05,841.92
2011_10,1173.44,943.33,851.95,865.63,1265.45,1088.07,1370.85,1082.28,589.15,753.78,747.17,608.76,1116.66,1182.49,804.96,746.91,747.08,1082.13,845.69
2011_11,1178.67,948.24,856.76,870.5,1270.26,1093.06,1376.93,1087.28,593.09,758.57,750.87,612.67,1121.47,1187.22,808.83,751.68,750.7,1087.18,849.66
2011_12,1183.83,952.89,861.64,875.37,1275.19,1098.07,1382.98,1092.28,597.02,763.38,754.59,616.56,1126.38,1192.06,812.72,756.5,754.49,1092.23,853.67
2012_1,1194.07,960.42,867.88,881.86,1285.55,1107.77,1394.93,1102.06,599.01,768.16,754.56,620.4,1136.03,1202.15,814.26,761.29,754.92,1102.03,856.25
2012_2,1204.96,968.42,874.46,888.74,1296.75,1118.12,1407.79,1112.18,601.07,773.25,754.86,623.78,1146.46,1212.78,815.74,766.43,754.75,1112.04,859.15
2012_3,1215.44,976.05,880.84,895.22,1307.4,1128.03,1420.05,1121.99,603.12,778.02,754.8,627.37,1156.33,1222.98,816.85,771.19,754.24,1121.89,861.77
2012_4,1225.5,983.54,886.92,901.62,1317.62,1137.8,1431.68,1131.51,605.05,782.91,754.65,630.85,1165.82,1232.83,817.8,776.01,753.51,1131.5,864.27
2012_5,1235.9,991.02,893.23,908.05,1328.09,1147.3,1443.89,1141.18,606.95,787.72,754.67,634.44,1175.61,1242.9,818.9,780.82,753.27,1141.09,866.86
2012_6,1245.95,998.32,899.25,914.27,1338.08,1156.67,1455.61,1150.59,608.78,792.42,754.43,637.84,1185.04,1252.54,819.86,785.45,752.69,1150.59,869.11
2012_7,1256.19,1005.83,905.51,920.67,1348.55,1166.4,1467.66,1160.24,610.75,797.23,754.4,641.4,1194.79,1262.52,821.09,790.27,752.44,1160.15,871.66
2012_8,1265.95,1013.0,911.42,926.87,1358.38,1175.73,1479.0,1169.47,612.57,801.94,754.15,644.84,1204.19,1272.1,821.93,794.86,751.95,1169.47,873.9
2012_9,1276.14,1020.48,917.64,933.3,1368.73,1185.39,1491.0,1179.13,614.54,806.73,754.09,648.3,1213.84,1281.98,823.11,799.67,751.53,1179.02,876.34
2012_10,1286.13,1027.77,923.59,939.45,1378.7,1194.87,1502.55,1188.41,616.19,811.29,753.78,651.58,1223.08,1291.57,824.07,804.19,751.02,1188.29,878.86
2012_11,1295.5,1034.66,929.41,945.45,1388.29,1203.86,1513.64,1197.61,617.93,815.73,753.53,654.77,1232.06,1300.91,824.98,808.64,750.59,1197.43,880.84
2012_12,1306.53,1043.38,936.32,952.71,1399.14,1214.62,1525.59,1208.65,620.76,821.45,753.95,659.11,1244.74,1312.27,826.49,813.79,750.8,1208.47,884.41
2013_1,1574.03,1218.04,1063.22,1086.85,1686.54,1460.84,1839.46,1451.26,646.95,897.87,811.96,698.01,1500.22,1575.87,913.56,893.95,807.0,1450.57,995.2
2013_2,1570.6,1217.24,1066.46,1089.1,1680.83,1459.76,1836.5,1453.56,643.45,902.42,808.87,698.98,1488.23,1575.17,909.18,894.72,804.18,1453.89,992.49
2013_3,1579.45,1222.14,1071.78,1094.2,1690.82,1467.24,1846.95,1459.85,645.79,906.83,813.08,703.94,1496.07,1582.77,912.61,899.44,806.61,1459.82,995.68
2013_4,1583.81,1231.41,1078.1,1100.36,1692.13,1472.46,1850.76,1466.48,646.42,912.99,816.35,707.44,1496.84,1587.07,914.5,906.41,808.63,1465.58,1001.54
2013_5,1588.12,1232.8,1082.9,1105.61,1695.99,1476.97,1856.87,1472.03,647.33,918.52,815.83,709.88,1502.92,1592.24,915.46,910.32,809.63,1473.19,1001.33
2013_6,1595.47,1239.06,1088.42,1111.84,1701.05,1483.91,1864.99,1478.94,648.72,926.13,817.84,714.2,1509.89,1597.37,919.25,914.9,811.42,1478.46,1004.97
2013_7,1613.52,1253.4,1097.88,1124.12,1719.92,1498.02,1883.22,1487.76,656.35,936.0,826.62,725.46,1535.42,1611.69,930.68,929.49,820.2,1488.91,1013.96
2013_8,1611.61,1252.84,1102.1,1124.23,1719.86,1499.21,1884.68,1492.68,652.52,936.06,823.52,722.86,1525.38,1613.27,926.62,927.86,817.36,1492.86,1012.31
2013_9,1614.25,1256.8,1106.11,1128.39,1719.25,1502.04,1887.87,1496.71,654.27,941.88,824.77,726.69,1527.95,1616.01,926.8,932.75,818.35,1497.15,1014.37
2013_10,1620.24,1261.55,1111.69,1134.31,1727.1,1508.24,1892.55,1502.68,654.54,946.42,826.35,730.0,1531.63,1621.46,929.76,937.93,819.98,1502.23,1016.87
2013_11,1632.48,1266.21,1116.75,1139.42,1733.73,1513.06,1907.3,1507.67,656.35,952.62,829.99,735.35,1544.13,1626.33,931.62,943.69,823.21,1508.18,1018.72
2013_12,1644.3,1279.3,1123.39,1145.45,1748.91,1526.46,1922.97,1516.22,659.48,957.71,835.73,739.84,1565.86,1635.83,943.91,952.53,828.69,1515.65,1028.45
2014_1,1648.84,1278.29,1127.03,1149.68,1750.17,1527.75,1928.0,1521.24,659.59,962.02,835.62,741.9,1568.8,1642.83,941.25,953.08,829.61,1521.58,1027.25
2014_2,1644.27,1281.04,1129.79,1152.95,1751.75,1531.75,1921.76,1527.34,661.46,963.42,838.25,743.82,1558.28,1646.3,943.37,955.21,831.83,1527.58,1030.64
2014_3,1655.27,1290.27,1136.83,1160.16,1764.84,1543.3,1937.37,1536.72,664.06,967.27,844.26,746.48,1568.31,1657.34,949.88,960.73,837.61,1536.29,1037.53
2014_4,1663.67,1295.62,1140.91,1164.53,1770.27,1549.71,1945.45,1543.01,666.66,970.4,848.7,748.99,1574.07,1662.96,955.07,963.84,840.18,1542.47,1042.77
2014_5,1676.12,1299.02,1143.36,1167.44,1783.12,1554.0,1960.79,1547.98,667.96,975.43,853.29,751.54,1595.97,1669.57,962.44,965.65,850.29,1548.62,1049.24
2014_6,1685.04,1310.82,1152.14,1176.57,1793.57,1568.28,1969.17,1559.46,674.51,982.16,860.5,760.08,1603.29,1682.24,970.39,975.53,854.99,1557.79,1056.58
2014_7,1688.56,1309.5,1151.94,1176.16,1786.59,1569.94,1973.63,1561.91,673.16,983.59,861.96,758.69,1598.5,1682.88,973.04,973.45,859.54,1560.97,1057.56
2014_8,1686.84,1311.6,1155.05,1179.47,1790.39,1571.22,1970.4,1566.29,673.4,981.94,862.2,757.79,1595.71,1684.82,969.97,974.13,855.91,1566.6,1058.37
2014_9,1690.7,1315.46,1158.42,1181.35,1793.89,1575.65,1975.7,1571.89,674.93,984.67,866.58,759.71,1599.55,1688.8,972.36,976.18,860.18,1571.19,1062.45
2014_10,1704.88,1321.54,1161.95,1186.66,1806.19,1586.47,1993.33,1578.13,676.45,988.26,869.72,763.25,1614.81,1695.44,979.83,980.91,863.58,1577.88,1068.38
2014_11,1718.73,1332.7,1170.34,1197.58,1825.05,1600.05,2008.63,1589.68,684.03,996.3,880.69,771.57,1636.89,1713.38,991.63,989.9,873.93,1589.39,1078.97
2014_12,1722.12,1334.32,1172.86,1198.82,1828.86,1603.46,2013.47,1593.39,682.63,995.99,882.19,769.82,1640.73,1715.94,994.18,989.41,876.9,1592.88,1080.37
2015_1,1703.73,1324.18,1163.66,1188.6,1806.7,1590.81,1990.6,1585.48,677.73,987.63,871.73,763.65,1612.19,1701.99,981.09,979.72,866.55,1585.17,1070.11
2015_2,1701.85,1319.85,1158.78,1184.21,1804.76,1587.63,1990.02,1581.57,676.26,981.17,868.08,759.01,1611.67,1698.97,977.55,974.16,862.51,1580.96,1066.13
2015_3,1694.73,1314.41,1152.04,1176.2,1796.6,1583.23,1981.96,1576.61,674.32,973.27,865.41,754.17,1604.32,1691.72,973.26,967.02,858.2,1575.63,1062.65
2015_4,1698.29,1313.26,1144.54,1169.81,1796.54,1581.24,1983.62,1570.84,672.33,968.28,862.77,751.98,1615.83,1685.33,975.47,960.61,859.33,1571.13,1061.57
2015_5,1683.66,1304.03,1139.57,1166.95,1787.31,1574.78,1967.3,1566.82,671.71,964.94,858.14,750.21,1600.34,1684.49,966.15,957.35,849.55,1567.99,1055.34
2015_6,1681.57,1295.7,1132.52,1158.9,1774.17,1566.37,1959.11,1561.72,667.11,957.45,851.97,744.68,1587.85,1672.59,960.69,948.37,847.79,1561.74,1048.33
2015_7,1674.22,1289.72,1126.56,1154.65,1774.17,1561.69,1958.17,1556.59,664.56,951.28,847.77,740.52,1584.73,1669.74,957.97,944.74,845.57,1557.03,1042.95
2015_8,1664.11,1281.55,1119.47,1143.74,1761.91,1554.91,1946.73,1551.29,660.1,941.12,839.81,732.61,1577.79,1660.99,948.81,931.38,834.67,1549.77,1037.07
2015_9,1660.36,1277.22,1113.96,1139.05,1755.71,1550.73,1941.07,1545.64,657.61,932.5,836.31,725.75,1572.32,1655.73,945.85,926.17,831.26,1545.04,1032.77
2015_10,1655.34,1269.99,1105.79,1130.85,1748.04,1544.61,1934.03,1538.54,655.33,925.06,832.76,720.79,1566.19,1647.56,941.64,918.73,828.14,1537.52,1027.57
2015_11,1643.29,1261.65,1097.39,1122.74,1734.9,1535.62,1923.22,1530.26,651.74,917.2,827.15,715.43,1555.44,1637.91,934.54,909.38,821.72,1530.33,1021.52
2015_12,1644.17,1257.7,1091.58,1116.39,1729.18,1532.09,1920.8,1525.76,649.65,912.02,822.95,712.06,1551.53,1631.25,933.92,905.5,816.55,1526.03,1018.2
2016_1,1652.03,1263.5,1094.69,1120.48,1745.26,1541.61,1931.69,1530.85,652.55,914.22,822.62,715.49,1573.52,1643.25,934.77,909.17,818.32,1531.45,1018.92
2016_2,1652.19,1259.63,1093.53,1119.77,1739.89,1540.48,1929.48,1532.12,646.24,913.84,815.08,712.94,1568.08,1641.33,928.73,907.46,809.43,1531.68,1014.22
2016_3,1651.59,1259.89,1093.79,1119.81,1735.42,1539.73,1925.03,1534.61,643.88,912.19,808.56,709.95,1563.71,1639.68,922.45,904.45,803.27,1534.58,1007.7
2016_4,1649.21,1263.01,1095.31,1121.88,1740.66,1543.22,1928.59,1536.94,643.83,911.81,806.25,710.54,1561.69,1643.69,916.58,906.37,800.07,1536.6,1005.82
2016_5,1650.54,1262.39,1095.9,1122.55,1738.71,1543.84,1928.84,1539.29,640.87,912.43,800.94,708.98,1562.2,1642.31,911.87,905.37,794.62,1538.88,1003.0
2016_6,1653.53,1264.39,1097.3,1125.33,1742.39,1546.11,1930.04,1541.87,639.98,916.55,795.78,712.14,1571.53,1649.0,907.97,909.33,789.17,1542.69,999.38
2016_7,1664.35,1268.4,1099.98,1128.91,1752.65,1554.13,1943.28,1545.51,641.23,917.89,793.87,714.58,1581.69,1654.87,910.2,912.13,788.58,1547.39,998.91
2016_8,1667.97,1268.71,1098.85,1127.14,1743.07,1554.15,1943.29,1547.31,640.04,917.13,790.81,713.66,1572.69,1651.92,906.35,911.61,785.02,1546.91,995.24
2016_9,1659.83,1265.81,1097.82,1124.35,1743.23,1552.31,1939.05,1547.31,633.65,913.13,781.24,708.55,1569.7,1648.95,895.14,905.03,774.22,1547.31,989.83
2016_10,1661.48,1266.49,1098.21,1124.55,1743.22,1552.55,1943.21,1548.38,634.21,913.1,776.76,708.3,1569.82,1650.41,890.27,906.39,769.41,1549.11,985.1
2016_11,1671.85,1269.73,1098.52,1124.92,1751.01,1558.39,1955.22,1551.13,631.97,913.65,773.89,708.85,1592.3,1653.93,890.64,907.87,768.76,1551.5,984.2
2016_12,1675.34,1273.09,1100.01,1126.76,1755.6,1562.59,1959.35,1554.39,631.56,914.45,770.83,710.19,1595.05,1658.27,890.02,909.75,764.02,1555.13,982.82
2017_1,1672.89,1274.75,1103.93,1130.55,1755.55,1566.85,1957.4,1562.05,630.29,916.67,769.93,709.89,1581.09,1661.91,886.72,909.4,762.71,1561.49,983.24
2017_2,1683.76,1281.91,1109.24,1136.65,1767.27,1576.08,1969.98,1570.28,633.39,920.92,772.83,713.62,1592.68,1672.08,890.14,914.35,764.87,1570.11,986.97
2017_3,1696.24,1289.97,1116.21,1143.7,1779.8,1587.35,1984.49,1580.6,636.89,924.98,776.98,716.71,1604.57,1683.77,895.58,919.69,768.88,1580.2,992.32
2017_4,1706.95,1296.82,1121.13,1148.91,1789.93,1597.38,1997.02,1589.85,639.77,928.73,780.12,719.92,1614.46,1693.28,900.01,923.76,771.84,1588.71,997.15
2017_5,1714.45,1301.17,1125.46,1153.8,1796.52,1604.24,2006.16,1597.99,640.89,932.56,781.46,721.96,1621.61,1700.75,901.44,926.21,773.2,1597.59,999.78
2017_6,1723.01,1307.27,1129.83,1158.47,1804.59,1612.92,2015.45,1606.8,643.34,935.92,783.71,724.74,1629.34,1708.88,904.67,929.22,775.58,1606.69,1003.75
2017_7,1731.0,1314.08,1135.39,1163.75,1812.78,1621.51,2025.92,1615.62,645.91,939.83,786.82,727.72,1637.48,1717.04,907.73,933.21,778.2,1615.51,1007.82
2017_8,1740.02,1318.31,1139.38,1167.76,1819.62,1628.93,2034.59,1623.52,647.58,942.91,787.68,729.9,1644.98,1724.56,909.68,935.57,779.39,1623.08,1010.35
2017_9,1752.07,1326.48,1145.57,1174.3,1832.41,1639.39,2050.19,1632.8,650.76,947.32,791.56,733.91,1656.06,1735.21,915.18,941.28,783.53,1632.22,1015.22
2017_10,1760.27,1331.61,1150.14,1179.05,1840.84,1647.76,2059.83,1640.7,652.91,950.66,794.23,736.36,1664.24,1743.3,918.0,944.45,785.76,1640.11,1019.39
2017_11,1769.1,1338.16,1155.15,1184.47,1848.39,1656.2,2069.58,1649.76,655.16,954.61,797.07,739.26,1671.71,1751.79,920.77,947.99,788.04,1649.32,1023.14
2017_12,1777.25,1344.72,1160.3,1189.81,1857.05,1665.39,2079.81,1659.3,657.72,958.32,799.06,742.52,1680.41,1760.1,924.14,951.96,790.37,1658.4,1026.73
2018_1,1788.55,1351.66,1165.67,1195.48,1868.31,1676.26,2093.88,1670.14,659.64,962.1,801.72,746.92,1690.78,1771.27,928.37,954.93,794.18,1669.48,1031.39
2018_2,1798.77,1358.37,1170.57,1201.01,1877.71,1685.94,2104.51,1680.38,661.04,965.51,804.28,747.38,1699.78,1781.45,931.69,958.44,796.31,1680.15,1035.87
2018_3,1813.52,1368.01,1177.75,1208.18,1893.42,1699.73,2122.9,1691.93,665.41,969.69,809.33,751.2,1714.81,1795.42,937.76,963.96,800.62,1691.84,1042.24
2018_4,1830.36,1381.47,1185.69,1214.65,1911.76,1717.08,2142.23,1711.02,667.63,973.31,814.86,754.05,1735.75,1810.0,944.94,968.63,804.67,1703.21,1053.28
2018_5,1836.55,1381.95,1188.76,1220.22,1915.18,1720.85,2150.96,1712.86,668.43,976.94,814.51,756.01,1735.79,1817.11,945.27,970.79,805.98,1713.53,1050.92
2018_6,1847.86,1389.31,1193.83,1225.21,1925.53,1731.75,2162.54,1725.05,670.4,980.34,817.56,758.3,1746.37,1827.2,949.23,973.5,809.29,1724.87,1056.32
2018_7,1860.32,1396.88,1199.33,1230.85,1938.3,1743.11,2178.41,1735.74,672.46,983.79,820.89,760.92,1758.36,1839.28,953.74,977.1,812.14,1735.29,1061.12
2018_8,1869.26,1403.17,1204.69,1236.82,1948.38,1752.47,2189.26,1746.42,674.15,987.24,823.05,763.4,1767.5,1849.6,956.54,980.55,814.15,1745.84,1064.95
2018_9,1879.34,1410.12,1209.96,1242.22,1957.63,1762.96,2200.55,1756.84,675.9,990.53,825.48,766.06,1776.37,1859.0,959.98,984.25,816.7,1755.68,1069.08
2018_10,1891.29,1416.7,1214.83,1247.49,1969.26,1773.32,2214.77,1766.0,677.67,993.77,828.47,768.45,1787.12,1869.31,964.01,987.59,819.69,1765.56,1073.58
2018_11,1902.14,1423.47,1219.71,1252.3,1979.69,1783.57,2227.04,1776.1,679.68,996.53,831.87,770.36,1797.19,1879.05,968.59,990.26,822.93,1775.27,1078.56
2018_12,1910.35,1429.63,1224.57,1257.38,1987.66,1793.08,2237.49,1786.81,681.38,999.87,832.87,772.45,1805.46,1888.2,970.66,993.38,824.18,1785.41,1081.97
2019_1,1913.41,1431.09,1225.26,1258.28,1989.65,1795.28,2238.35,1791.31,680.73,1000.8,832.83,772.92,1812.55,1891.94,972.25,992.75,825.31,1790.17,1082.73
2019_2,1922.25,1436.28,1229.45,1262.39,1996.8,1803.32,2249.35,1797.54,683.2,1003.05,836.62,775.22,1815.16,1898.06,974.87,996.67,827.89,1795.8,1086.35
2019_3,1927.46,1439.11,1231.77,1264.99,2002.8,1808.73,2256.37,1802.47,684.04,1004.74,837.88,776.0,1820.87,1904.12,976.74,998.14,829.23,1801.08,1088.37
2019_4,1933.19,1443.76,1234.84,1268.44,2008.51,1814.48,2263.7,1807.85,685.45,1007.22,839.41,777.37,1826.98,1909.19,978.49,1000.93,830.4,1806.48,1091.15
2019_5,1938.3,1446.25,1236.94,1271.47,2011.88,1819.1,2269.08,1811.88,686.78,1008.68,841.71,778.78,1830.39,1913.79,980.53,1002.63,831.44,1811.56,1093.64
